date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20131202,142,109,138,2.6,88,61,11,3
20131203,86,64,86,1.6,54,38,45,2
20131204,109,82,101,2.0,62,42,23,3
20131205,56,39,56,1.2,38,30,52,2
20131206,169,128,162,2.5,78,48,15,4
20131207,291,241,285,4.2,98,64,6,5
20131208,223,173,189,2.9,60,47,41,5
20131209,26,11,16,0.6,22,10,51,1
20131210,45,21,45,1.0,29,14,52,1
20131211,30,19,30,0.7,30,15,45,1
20131212,29,16,29,0.8,25,11,56,1
20131213,66,48,63,1.3,45,29,29,2
20131214,56,40,48,1.2,41,29,46,2
20131215,64,46,55,1.5,49,31,31,2
20131216,134,102,126,2.5,70,59,10,3
20131217,80,59,41,1.4,39,35,42,2
20131218,45,29,45,0.9,32,22,43,1
20131219,63,45,60,1.2,50,30,35,2
20131220,45,30,45,1.1,46,28,47,1
20131221,82,61,81,1.6,69,43,30,2
20131222,179,135,178,2.8,95,67,14,4
20131223,166,126,166,2.9,90,62,30,4
20131224,269,219,268,4.8,123,94,10,5
20131225,219,169,219,3.3,94,65,54,5
20131226,30,10,20,0.4,21,9,59,1
20131227,23,16,21,0.6,34,19,40,1
20131228,31,11,18,0.3,21,11,61,1
20131229,78,58,87,1.7,76,48,30,2
20131230,67,43,84,1.1,53,28,59,2
20131231,99,50,148,1.2,49,23,63,2
20140101,81,45,111,1.5,62,28,52,2
20140102,145,111,168,3.4,93,69,14,3
20140103,74,47,98,1.3,52,29,56,2
20140104,149,114,147,2.8,75,40,14,3
20140105,119,91,117,2.3,67,36,44,3
20140106,182,138,158,2.4,68,46,12,4
20140107,145,111,125,2.0,60,34,43,3
20140108,27,15,25,0.5,21,13,53,1
20140109,46,27,46,0.8,35,19,53,1
20140110,85,63,94,1.9,71,53,19,2
20140111,139,106,128,2.8,90,76,11,3
20140112,47,27,47,0.7,39,27,59,1
20140113,109,82,107,2.3,78,67,20,3
20140114,108,82,108,2.4,74,68,24,3
20140115,125,95,117,2.7,84,66,18,3
20140116,402,353,384,4.6,123,109,20,6
20140117,215,165,194,2.4,76,67,30,5
20140118,99,74,81,1.5,61,42,36,2
20140119,151,115,186,2.5,72,71,41,4
20140120,35,8,35,0.3,15,6,65,1
20140121,26,18,25,0.7,34,27,50,1
20140122,150,115,138,2.2,93,75,16,3
20140123,271,221,263,4.0,125,118,8,5
20140124,197,148,168,2.8,92,79,23,4
20140125,42,24,42,1.0,42,24,61,1
20140126,72,53,81,1.0,47,45,44,2
20140127,118,89,120,1.8,60,57,56,3
20140128,62,40,75,0.9,38,28,56,2
20140129,155,118,141,2.3,75,71,32,4
20140130,96,72,97,1.2,46,39,68,2
20140131,190,143,182,1.4,48,63,38,4
20140201,179,135,146,2.0,57,52,12,4
20140202,89,66,97,1.2,31,19,73,2
20140203,37,5,32,0.3,8,5,73,1
20140204,40,27,40,0.6,21,19,68,1
20140205,117,88,102,1.6,49,53,42,3
20140206,157,120,130,2.0,64,66,39,4
20140207,133,102,67,1.6,59,33,30,3
20140208,90,67,40,1.2,36,23,66,2
20140209,33,9,16,0.5,18,16,65,1
20140210,35,24,28,0.7,38,26,55,1
20140211,129,98,111,2.1,77,58,37,3
20140212,146,111,116,2.2,77,53,47,3
20140213,238,188,173,2.8,84,73,24,5
20140214,315,265,295,3.1,95,73,27,6
20140215,428,393,449,3.8,110,100,25,6
20140216,346,296,204,3.2,88,79,60,6
20140217,138,105,52,2.1,72,67,56,3
20140218,95,71,84,1.1,61,38,44,2
20140219,87,64,72,1.2,60,34,64,2
20140220,214,164,175,2.2,79,45,30,5
20140221,309,259,284,2.7,101,78,26,6
20140222,313,263,300,3.4,102,102,18,6
20140223,261,211,246,3.6,92,130,14,5
20140224,310,260,327,4.7,119,133,19,6
20140225,403,354,389,5.2,122,78,13,6
20140226,366,316,250,3.7,106,81,18,6
20140227,35,16,24,0.5,25,13,70,1
20140228,103,78,102,1.5,71,33,47,3
20140301,54,38,57,0.8,48,23,70,2
20140302,178,135,165,2.6,93,60,40,4
20140303,268,218,248,4.2,102,96,18,5
20140304,77,57,78,1.3,40,27,74,2
20140305,35,20,35,0.8,35,16,66,1
20140306,39,16,28,0.6,29,14,77,1
20140307,66,48,72,1.1,53,26,65,2
20140308,172,131,166,2.3,92,68,38,4
20140309,124,94,118,1.6,68,45,72,3
20140310,107,81,101,1.7,72,53,45,3
20140311,205,155,196,2.4,80,76,68,5
20140312,41,11,23,0.4,26,9,82,1
20140313,62,20,75,0.6,37,14,77,2
20140314,64,21,79,0.5,31,13,86,2
20140315,124,94,173,1.5,89,43,61,3
20140316,148,113,198,2.1,72,76,97,3
20140317,145,83,241,1.2,50,27,82,3
20140318,87,37,124,0.6,36,17,91,2
20140319,72,46,93,0.8,46,17,78,2
20140320,44,10,27,0.4,23,5,87,1
20140321,57,25,64,0.6,43,11,92,2
20140322,82,47,115,0.8,53,16,96,2
20140323,177,134,183,1.6,69,44,146,4
20140324,270,220,249,2.0,93,53,115,5
20140325,250,200,237,1.6,92,43,159,5
20140326,319,269,318,2.0,111,43,137,6
20140327,299,249,300,2.4,107,34,86,5
20140328,168,128,171,1.7,66,25,90,4
20140329,63,39,76,0.6,37,7,95,2
20140330,64,31,78,0.5,58,8,92,2
20140331,176,133,183,1.8,81,35,89,4
20140401,137,104,117,0.9,60,17,125,3
20140402,130,99,159,1.0,58,21,135,3
20140403,65,23,80,0.5,36,6,93,2
20140404,91,32,132,0.6,40,8,100,2
20140405,65,22,80,0.4,29,6,100,2
20140406,96,53,143,0.7,58,12,109,2
20140407,128,97,176,0.8,62,20,144,3
20140408,224,174,237,1.5,82,38,184,5
20140409,159,121,239,0.9,50,19,145,4
20140410,251,87,386,1.3,52,27,94,5
20140411,81,60,112,1.0,60,17,94,2
20140412,131,100,136,1.4,75,25,136,3
20140413,207,157,190,1.3,71,25,194,5
20140414,279,229,263,1.9,79,33,188,5
20140415,120,91,142,1.0,61,16,130,3
20140416,82,51,113,0.7,68,12,80,2
20140417,120,91,124,1.4,71,19,101,3
20140418,183,138,124,1.5,65,17,115,4
20140419,83,61,84,0.8,65,15,87,2
20140420,81,60,80,0.6,54,7,99,2
20140421,67,48,79,0.6,56,7,107,2
20140422,86,58,101,0.6,54,9,143,2
20140423,151,116,147,0.9,41,21,145,4
20140424,151,115,133,0.9,47,19,140,4
20140425,171,129,190,1.0,69,20,153,4
20140426,66,37,82,0.4,28,4,86,2
20140427,73,51,93,0.6,48,6,127,2
20140428,84,61,98,0.7,49,8,141,2
20140429,118,89,143,0.9,68,17,175,3
20140430,136,103,158,1.0,67,19,200,3
20140501,159,121,186,0.8,41,19,161,4
20140502,48,23,46,0.3,21,3,95,1
20140503,89,38,127,0.4,43,6,93,2
20140504,55,26,59,0.3,17,3,87,2
20140505,51,23,53,0.4,36,4,99,2
20140506,99,74,124,0.9,61,27,117,2
20140507,85,63,102,0.9,45,12,103,2
20140508,99,74,107,1.0,46,16,157,2
20140509,83,61,106,1.3,52,33,119,2
20140510,69,50,87,1.2,50,27,107,2
20140511,46,24,20,0.8,29,3,92,1
20140512,77,34,68,0.6,44,7,132,2
20140513,87,52,124,0.7,57,10,109,2
20140514,56,17,63,0.3,26,7,94,2
20140515,115,59,181,0.5,61,7,107,3
20140516,86,45,121,0.6,49,10,128,2
20140517,122,56,120,1.0,60,25,184,3
20140518,171,77,142,0.9,56,23,236,4
20140519,145,106,158,1.0,45,15,210,3
20140520,105,79,130,0.9,46,9,157,3
20140521,169,107,168,1.5,53,25,234,4
20140522,180,136,196,1.4,61,37,202,4
20140523,140,81,156,0.8,55,20,204,3
20140524,101,76,80,1.0,46,6,143,3
20140525,88,65,114,0.7,29,2,95,2
20140526,76,22,77,0.4,55,5,131,2
20140527,97,35,145,0.4,42,4,103,2
20140528,115,30,87,0.6,55,8,176,3
20140529,119,42,115,0.7,60,10,181,3
20140530,205,84,171,1.6,53,37,294,5
20140531,195,114,215,2.1,58,45,260,4
20140601,164,44,55,0.6,26,2,229,4
20140602,93,26,43,0.4,26,2,152,2
20140603,117,33,61,0.6,41,13,179,3
20140604,123,53,89,0.8,45,9,185,3
20140605,143,58,93,0.8,41,11,207,3
20140606,67,49,71,1.1,39,12,75,2
20140607,50,9,26,0.3,27,2,100,1
20140608,63,27,58,0.7,54,7,116,2
20140609,82,27,53,0.6,43,6,138,2
20140610,89,67,85,1.2,42,6,115,2
20140611,71,40,41,0.7,32,3,125,2
20140612,86,24,56,0.5,39,6,143,2
20140613,117,48,84,0.9,41,8,179,3
20140614,159,38,68,0.6,38,3,224,4
20140615,176,101,145,1.2,49,14,241,4
20140616,165,126,149,1.0,41,3,203,4
20140617,116,88,107,0.9,35,3,170,3
20140618,115,61,72,0.7,36,4,176,3
20140619,158,121,132,1.2,45,5,159,4
20140620,86,44,38,0.8,27,2,143,2
20140621,95,65,63,1.0,34,5,154,2
20140622,89,29,41,0.6,31,2,147,2
20140623,111,23,44,0.5,38,2,172,3
20140624,158,49,87,0.7,52,6,223,4
20140625,134,102,125,1.2,48,10,170,3
20140626,167,127,51,1.1,33,4,207,4
20140627,74,19,40,0.4,34,3,129,2
20140628,67,19,45,0.4,42,5,120,2
20140629,154,42,84,1.0,52,11,219,4
20140630,179,73,120,1.2,53,15,244,4
20140701,117,89,136,1.0,49,17,160,3
20140702,77,55,57,0.9,28,3,132,2
20140703,240,190,103,1.3,40,5,164,5
20140704,238,188,128,1.3,40,4,199,5
20140705,163,124,100,1.1,38,4,188,4
20140706,252,202,155,1.4,36,8,206,5
20140707,215,165,185,1.2,41,9,195,5
20140708,138,106,123,0.9,40,9,154,3
20140709,60,25,69,0.6,55,6,107,2
20140710,113,27,80,0.5,40,8,174,3
20140711,81,28,67,0.5,40,5,137,2
20140712,78,12,35,0.3,31,2,134,2
20140713,63,16,52,0.4,40,3,115,2
20140714,154,26,64,0.5,43,4,219,4
20140715,140,50,106,0.6,28,7,204,3
20140716,114,86,111,0.8,42,4,170,3
20140717,175,132,135,1.8,41,4,139,4
20140718,188,142,107,1.7,38,7,209,4
20140719,109,82,102,0.8,33,3,168,3
20140720,118,67,91,0.7,26,4,180,3
20140721,83,26,43,0.5,24,5,140,2
20140722,39,12,37,0.5,40,7,78,1
20140723,62,26,74,0.7,59,6,84,2
20140724,82,61,112,1.0,68,6,110,2
20140725,133,64,91,1.2,43,7,196,3
20140726,192,94,135,1.2,41,10,257,4
20140727,197,107,154,1.0,35,18,262,4
20140728,160,122,156,0.9,33,9,218,4
20140729,165,125,149,0.8,28,5,191,4
20140730,157,120,68,1.4,28,3,170,4
20140731,245,195,76,1.6,36,3,209,5
20140801,200,150,128,1.3,35,3,198,4
20140802,163,124,132,1.1,39,3,220,4
20140803,145,111,139,1.0,39,2,174,3
20140804,46,31,43,0.6,36,3,92,1
20140805,81,24,50,0.6,37,5,137,2
20140806,57,31,64,0.6,46,3,106,2
20140807,160,62,92,1.1,45,10,225,4
20140808,138,64,103,1.1,45,8,202,3
20140809,144,80,123,1.1,40,9,208,3
20140810,125,32,49,0.6,33,3,187,3
20140811,80,24,48,0.5,40,3,136,2
20140812,115,25,58,0.6,45,6,177,3
20140813,80,26,35,0.6,34,2,136,2
20140814,103,29,44,0.6,39,4,163,3
20140815,105,35,69,0.6,49,4,166,3
20140816,157,55,92,0.9,49,6,222,4
20140817,125,53,88,0.8,32,5,187,3
20140818,136,57,84,0.8,38,6,200,3
20140819,150,84,119,1.0,40,6,215,3
20140820,166,104,146,1.1,41,14,231,4
20140821,167,126,169,1.1,49,9,232,4
20140822,108,51,80,0.8,58,3,169,3
20140823,153,107,137,1.1,55,5,218,4
20140824,93,17,38,0.4,27,4,151,2
20140825,57,16,42,0.4,36,4,108,2
20140826,75,23,66,0.5,56,5,130,2
20140827,135,47,107,0.7,59,8,198,3
20140828,103,77,119,0.9,54,7,135,3
20140829,98,74,82,1.0,35,4,158,2
20140830,170,129,148,1.5,58,4,115,4
20140831,86,64,49,1.0,30,2,137,2
20140901,125,95,83,1.6,45,3,95,3
20140902,43,20,15,0.8,31,2,85,1
20140903,58,15,35,0.6,38,5,110,2
20140904,98,40,91,0.8,61,5,158,2
20140905,141,86,138,1.0,51,9,205,3
20140906,183,138,161,1.4,39,12,185,4
20140907,200,150,182,1.3,44,10,168,4
20140908,73,14,30,0.3,24,4,128,2
20140909,108,36,83,0.6,49,5,169,3
20140910,109,63,111,1.1,57,11,170,3
20140911,109,82,124,1.4,64,16,109,3
20140912,97,73,54,1.0,51,4,84,2
20140913,92,67,96,0.8,49,7,150,2
20140914,66,42,77,0.5,48,3,119,2
20140915,48,18,48,0.4,36,5,80,1
20140916,70,38,91,0.6,66,5,52,2
20140917,70,51,88,0.7,61,4,57,2
20140918,84,62,94,0.7,59,4,130,2
20140919,111,84,119,0.9,60,7,121,3
20140920,158,120,124,1.2,53,5,162,4
20140921,131,100,119,1.7,46,15,111,3
20140922,123,94,108,2.0,59,11,93,3
20140923,66,48,22,1.1,40,2,19,2
20140924,48,34,40,0.8,45,2,78,1
20140925,140,107,130,1.3,53,3,59,3
20140926,163,124,103,1.6,62,9,50,4
20140927,43,30,36,0.6,42,3,81,1
20140928,78,56,107,1.2,67,8,46,2
20140929,70,51,77,0.9,38,4,65,2
20140930,51,24,52,0.6,39,7,41,2
20141001,89,66,77,1.0,57,4,24,2
20141002,74,55,51,1.0,46,4,39,2
20141003,118,89,108,1.6,52,4,19,3
20141004,100,75,48,1.1,39,2,52,2
20141005,42,30,40,0.7,30,2,67,1
20141006,50,25,50,0.5,47,3,69,1
20141007,185,140,181,1.3,86,12,83,4
20141008,309,259,292,2.1,102,10,54,6
20141009,381,331,353,2.3,92,6,74,6
20141010,350,300,269,2.4,85,13,101,6
20141011,240,190,126,1.8,61,7,68,5
20141012,28,6,9,0.2,22,3,55,1
20141013,31,13,31,0.3,34,4,54,1
20141014,69,43,88,0.7,61,8,57,2
20141015,75,43,99,0.6,44,4,67,2
20141016,72,34,94,0.6,55,8,72,2
20141017,123,94,176,1.2,104,11,58,3
20141018,202,152,229,2.0,115,17,115,5
20141019,293,243,313,2.5,119,12,58,5
20141020,248,198,212,1.6,74,5,56,5
20141021,66,34,81,1.2,57,19,30,2
20141022,95,71,136,1.3,75,11,9,2
20141023,155,118,176,1.5,85,13,24,4
20141024,267,217,265,2.1,88,11,69,5
20141025,341,291,327,2.4,87,6,79,6
20141026,80,59,62,0.7,40,3,63,2
20141027,56,25,61,0.7,52,11,40,2
20141028,81,60,106,1.0,69,12,33,2
20141029,138,105,161,1.3,89,13,41,3
20141030,205,155,194,1.7,99,17,24,5
20141031,202,152,180,2.1,89,10,14,5
20141101,78,57,86,1.1,49,6,49,2
20141102,29,7,25,0.3,23,4,57,1
20141103,52,24,54,0.7,44,5,69,2
20141104,124,94,134,1.4,70,16,41,3
20141105,102,76,98,1.2,51,7,59,3
20141106,32,9,20,0.3,21,3,63,1
20141107,59,42,68,1.2,48,13,25,2
20141108,90,67,85,1.4,55,10,52,2
20141109,79,58,78,1.1,57,7,55,2
20141110,91,68,87,1.3,67,9,37,2
20141111,58,34,67,0.7,31,4,52,2
20141112,41,5,41,0.2,10,3,68,1
20141113,45,22,45,0.7,47,7,60,1
20141114,55,33,60,1.0,57,15,38,2
20141115,122,93,137,2.0,84,31,8,3
20141116,100,75,109,1.6,55,16,51,2
20141117,41,22,41,0.7,45,14,51,1
20141118,76,55,93,1.7,69,28,16,2
20141119,268,218,285,3.3,123,44,6,5
20141120,342,292,360,3.7,136,29,8,6
20141121,237,187,239,2.8,111,21,27,5
20141122,52,31,54,0.8,55,14,37,2
20141123,155,118,166,2.4,91,22,9,4
20141124,100,75,112,1.8,72,16,35,2
20141125,180,136,178,2.5,94,28,15,4
20141126,282,232,288,3.6,120,38,6,5
20141127,97,73,108,1.2,57,12,41,2
20141128,105,79,147,1.6,72,22,26,3
20141129,267,217,297,3.4,92,19,6,5
20141130,146,89,241,1.3,40,9,55,3
20141201,53,10,57,0.5,18,6,53,2
20141202,21,12,21,0.7,34,10,38,1
20141203,57,8,63,0.3,14,6,58,2
20141204,30,7,29,0.3,17,6,60,1
20141205,45,25,45,0.8,40,16,49,1
20141206,79,58,91,1.8,69,33,30,2
20141207,68,49,77,1.5,48,27,50,2
20141208,76,55,80,1.3,60,30,37,2
20141209,267,217,280,4.8,108,65,9,5
20141210,168,127,216,2.5,61,28,59,4
20141211,38,20,38,0.6,32,15,56,1
20141212,41,11,41,0.4,22,8,51,1
20141213,65,42,80,1.1,49,24,33,2
20141214,108,82,123,2.1,75,43,25,3
20141215,86,64,117,1.5,44,27,58,2
20141216,30,7,30,0.3,14,6,54,1
20141217,90,67,111,1.6,63,33,52,2
20141218,190,143,194,3.9,93,79,9,4
20141219,52,31,54,1.0,33,14,61,2
20141220,24,9,17,0.5,24,10,47,1
20141221,36,15,36,0.6,30,13,48,1
20141222,93,69,114,2.1,74,39,28,2
20141223,98,73,110,2.4,77,49,22,2
20141224,31,12,31,0.5,32,17,57,1
20141225,43,27,43,1.0,53,22,53,1
20141226,150,115,155,3.0,92,58,15,3
20141227,240,190,236,4.1,125,70,9,5
20141228,158,121,186,2.8,91,51,45,4
20141229,126,96,165,2.8,83,41,42,3
20141230,55,24,61,1.0,51,22,41,2
20141231,46,6,46,0.3,12,7,57,1
20150101,58,41,67,1.1,50,24,44,2
20150102,69,51,80,1.3,60,31,38,2
20150103,197,148,193,3.2,101,67,14,4
20150104,224,174,225,3.7,120,75,22,5
20150105,139,107,156,2.9,70,57,67,3
20150106,51,34,51,0.8,40,22,65,2
20150107,84,62,89,1.8,64,38,27,2
20150108,163,124,151,3.0,92,49,11,4
20150109,98,73,93,1.6,61,32,55,2
20150110,195,147,174,2.8,94,55,32,4
20150111,53,37,55,0.9,47,18,44,2
20150112,153,117,146,2.2,72,43,25,4
20150113,206,156,183,2.8,92,54,14,5
20150114,264,214,251,3.1,100,54,6,5
20150115,378,328,375,4.7,111,34,6,6
20150116,146,112,120,1.6,42,9,63,3
20150117,81,60,71,1.2,57,30,51,2
20150118,92,68,110,1.5,52,30,69,2
20150119,62,43,74,1.3,59,25,64,2
20150120,111,84,108,2.0,74,44,23,3
20150121,31,19,23,0.6,32,16,62,1
20150122,128,98,121,2.0,80,39,26,3
20150123,256,206,233,3.6,121,61,13,5
20150124,126,96,145,2.0,70,33,26,3
20150125,178,134,100,1.7,61,16,25,4
20150126,134,102,106,1.7,43,11,59,3
20150127,28,17,28,0.6,29,14,56,1
20150128,52,37,47,1.0,49,21,41,2
20150129,85,63,77,1.2,41,22,61,2
20150130,32,12,21,0.5,26,12,63,1
20150131,42,30,42,0.8,43,19,49,1
20150201,102,77,98,1.9,67,41,27,3
20150202,185,139,156,2.5,87,57,15,4
20150203,153,117,79,1.9,61,29,69,4
20150204,36,10,32,0.4,20,9,71,1
20150205,39,27,35,0.7,42,16,70,1
20150206,88,65,78,1.8,72,30,45,2
20150207,37,13,26,0.4,22,10,73,1
20150208,36,24,32,0.6,30,17,71,1
20150209,142,109,127,1.9,79,48,40,3
20150210,161,123,138,2.4,94,47,50,4
20150211,58,41,56,1.0,44,23,76,2
20150212,45,32,42,0.8,44,16,75,1
20150213,158,121,131,2.1,83,34,49,4
20150214,286,236,239,3.2,109,55,62,5
20150215,334,284,308,4.4,113,78,37,6
20150216,159,121,156,2.3,54,31,69,4
20150217,41,22,41,0.5,28,10,77,1
20150218,64,46,57,0.7,31,18,80,2
20150219,268,218,248,1.5,42,55,60,5
20150220,183,138,29,1.4,38,9,53,4
20150221,202,152,172,1.6,32,9,69,5
20150222,163,42,277,0.4,14,4,73,4
20150223,82,55,114,0.8,34,21,67,2
20150224,203,153,213,2.1,59,34,55,5
20150225,103,77,110,1.1,32,10,80,3
20150226,39,13,26,0.4,18,6,77,1
20150227,37,23,37,0.7,30,13,58,1
20150228,162,123,126,1.3,40,8,33,4
20150301,70,45,90,0.9,39,12,76,2
20150302,73,53,82,1.4,44,17,74,2
20150303,48,8,48,0.3,10,2,76,1
20150304,41,24,41,0.6,31,12,73,1
20150305,144,110,129,1.6,59,47,65,3
20150306,245,195,217,2.1,82,59,57,5
20150307,281,231,246,2.4,83,41,92,5
20150308,169,129,148,1.4,53,22,79,4
20150309,40,7,28,0.3,14,3,79,1
20150310,45,30,45,0.8,39,13,78,1
20150311,52,37,52,1.0,46,13,75,2
20150312,83,61,79,1.2,60,21,60,2
20150313,86,64,82,1.3,60,21,80,2
20150314,127,97,119,1.9,83,40,42,3
20150315,135,103,198,1.7,73,26,93,3
20150316,257,207,295,2.0,85,33,67,5
20150317,233,183,222,1.7,57,16,102,5
20150318,69,47,89,0.8,50,12,82,2
20150319,127,81,203,1.1,69,11,72,3
20150320,124,44,199,0.5,46,6,98,3
20150321,77,19,103,0.3,28,4,87,2
20150322,77,20,104,0.3,21,4,87,2
20150323,67,34,84,0.7,43,7,89,2
20150324,102,77,122,1.8,68,29,88,3
20150325,161,123,158,1.8,79,41,107,4
20150326,138,105,155,1.0,56,21,138,3
20150327,138,83,115,0.8,55,18,128,3
20150328,163,64,277,0.5,33,8,109,4
20150329,166,75,282,1.1,67,17,111,4
20150330,197,148,338,1.4,63,29,129,4
20150331,202,152,191,2.3,54,21,107,5
20150401,80,59,78,0.7,49,5,79,2
20150402,50,35,19,0.7,26,4,88,1
20150403,62,28,40,0.6,27,4,114,2
20150404,84,62,75,0.6,36,5,134,2
20150405,74,53,99,0.5,30,3,104,2
20150406,38,20,32,0.3,14,2,76,1
20150407,45,23,39,0.3,23,4,89,1
20150408,126,96,123,0.8,49,12,99,3
20150409,212,162,190,1.2,59,17,120,5
20150410,200,150,186,1.1,62,9,126,4
20150411,188,141,77,1.7,46,16,130,4
20150412,44,12,26,0.3,12,2,87,1
20150413,67,26,39,0.4,22,3,120,2
20150414,74,54,84,0.7,54,5,114,2
20150415,168,109,286,0.9,70,14,101,4
20150416,91,26,132,0.2,13,3,95,2
20150417,112,67,173,0.7,55,16,100,3
20150418,182,138,273,1.5,89,27,99,4
20150419,91,60,133,0.6,30,6,100,2
20150420,90,67,112,0.8,43,7,127,2
20150421,90,63,129,0.6,44,8,111,2
20150422,84,43,100,0.6,49,8,141,2
