date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20131202,114,80,178,1.9,74,125,34,3
20131203,83,45,117,1.1,47,87,52,2
20131204,94,50,138,1.2,53,119,41,2
20131205,61,31,72,0.7,31,84,56,2
20131206,84,53,119,1.1,44,93,40,2
20131207,100,66,149,1.3,55,135,35,2
20131208,67,29,83,0.6,20,79,58,2
20131209,40,19,40,0.5,18,79,72,1
20131210,88,22,126,0.4,17,53,71,2
20131211,54,28,59,0.8,34,96,68,2
20131212,45,20,45,0.5,22,51,69,1
20131213,68,32,87,0.9,35,96,53,2
20131214,64,32,77,0.7,26,72,65,2
20131215,73,39,96,0.9,33,91,51,2
20131216,78,50,107,1.0,34,93,52,2
20131217,47,25,47,0.5,15,58,71,1
20131218,54,27,57,0.7,23,81,65,2
20131219,53,25,56,0.7,23,79,65,2
20131220,54,30,57,0.7,22,73,63,2
20131221,59,32,67,0.9,31,83,67,2
20131222,75,49,100,1.1,36,89,52,2
20131223,79,48,108,0.9,24,61,56,2
20131224,103,77,150,1.3,48,120,51,3
20131225,108,61,165,1.1,28,70,62,3
20131226,48,23,48,0.6,18,50,64,1
20131227,62,40,73,0.9,29,75,47,2
20131228,51,32,52,0.8,22,71,63,2
20131229,81,49,112,1.2,37,93,47,2
20131230,106,53,163,1.2,30,84,60,3
20131231,144,38,239,0.8,18,66,70,3
20140101,107,41,163,1.1,29,93,59,3
20140102,91,52,131,1.3,34,108,40,2
20140103,120,53,191,1.1,28,89,53,3
20140104,86,58,122,1.3,35,103,35,2
20140105,74,43,98,1.1,32,93,53,2
20140106,165,126,207,2.4,51,167,32,4
20140107,93,69,105,1.2,26,92,64,2
20140108,57,32,64,0.8,18,66,56,2
20140109,72,39,95,1.0,26,71,52,2
20140110,79,39,108,1.1,29,78,45,2
20140111,79,41,108,1.0,24,76,58,2
20140112,60,43,68,1.1,27,82,57,2
20140113,74,47,98,1.2,29,93,46,2
20140114,69,40,88,1.1,25,75,55,2
20140115,74,45,98,1.3,44,113,43,2
20140116,83,50,115,1.4,48,120,53,2
20140117,61,27,73,0.9,26,65,63,2
20140118,74,36,97,1.3,43,102,43,2
20140119,159,56,267,1.4,37,98,74,4
20140120,55,18,60,0.7,17,52,72,2
20140121,56,36,62,0.9,24,68,49,2
20140122,91,60,132,1.7,54,129,34,2
20140123,129,98,188,2.6,68,191,30,3
20140124,77,37,104,1.2,36,104,66,2
20140125,50,20,50,0.8,20,81,67,1
20140126,97,59,145,1.5,42,132,42,2
20140127,117,72,183,1.4,35,104,65,3
20140128,68,41,86,1.2,32,110,57,2
20140129,111,75,172,1.7,40,130,70,3
20140130,73,48,97,1.1,29,103,71,2
20140131,233,183,282,2.2,52,207,53,5
20140201,240,190,318,2.6,55,193,59,5
20140202,118,79,185,1.0,17,76,77,3
20140203,59,21,68,0.6,9,51,81,2
20140204,59,39,68,0.8,17,76,68,2
20140205,87,60,125,1.7,33,146,55,2
20140206,148,113,190,2.0,35,142,53,3
20140207,214,164,230,2.5,59,106,42,5
20140208,58,42,60,0.6,11,50,76,2
20140209,38,21,30,0.7,11,48,75,1
20140210,57,38,65,1.0,24,71,70,2
20140211,73,52,96,1.2,28,95,51,2
20140212,65,37,79,1.0,22,73,70,2
20140213,141,108,192,2.1,45,117,49,3
20140214,289,239,362,3.3,68,152,56,5
20140215,99,74,144,1.4,35,100,63,2
20140216,53,28,55,0.9,22,70,68,2
20140217,111,84,149,1.6,33,101,77,3
20140218,137,104,186,1.9,41,101,65,3
20140219,51,30,52,0.9,27,65,76,2
20140220,73,50,97,1.2,31,96,55,2
20140221,383,305,486,4.9,122,293,33,6
20140222,383,308,486,4.0,91,161,34,6
20140223,390,312,492,4.0,86,151,30,6
20140224,356,301,465,4.6,96,216,33,6
20140225,320,270,419,5.1,103,193,44,6
20140226,224,174,274,3.2,65,102,51,5
20140227,32,22,29,0.8,22,49,64,1
20140228,73,53,78,1.7,48,107,42,2
20140301,37,16,37,1.0,32,76,55,1
20140302,41,25,41,1.0,23,75,63,1
20140303,80,59,101,1.6,44,118,49,2
20140304,35,22,30,0.7,18,56,69,1
20140305,53,21,56,0.8,18,59,68,2
20140306,55,28,59,0.9,30,72,66,2
20140307,57,30,64,0.9,27,71,67,2
20140308,68,31,85,1.0,25,78,69,2
20140309,60,30,71,1.0,37,71,73,2
20140310,155,119,230,2.1,77,125,73,4
20140311,118,90,180,1.6,52,82,56,3
20140312,33,16,20,0.7,43,60,66,1
20140313,68,21,86,0.9,47,60,63,2
20140314,55,25,61,1.2,48,76,62,2
20140315,70,36,90,1.7,62,102,58,2
20140316,95,46,140,1.7,67,107,67,2
20140317,128,46,207,1.3,44,80,70,3
20140318,81,32,111,1.2,57,89,73,2
20140319,88,41,126,1.0,66,75,75,2
20140320,39,16,29,0.8,41,56,78,1
20140321,54,22,57,1.1,35,77,79,2
20140322,54,24,58,1.0,23,59,90,2
20140323,104,52,158,1.4,36,79,122,3
20140324,138,89,226,1.6,45,97,121,3
20140325,73,25,96,1.2,36,76,76,2
20140326,75,25,101,1.1,31,71,70,2
20140327,91,45,132,1.7,38,99,119,2
20140328,59,24,69,1.0,22,60,80,2
20140329,42,11,28,0.7,20,48,83,1
20140330,45,15,45,0.9,26,61,88,1
20140331,55,26,60,1.2,37,77,80,2
20140401,53,24,56,1.0,32,60,92,2
20140402,50,20,50,0.8,15,41,94,1
20140403,49,13,49,0.7,13,31,90,1
20140404,65,18,80,0.8,14,34,96,2
20140405,47,15,44,0.8,14,29,93,1
20140406,51,19,51,0.9,25,36,95,2
20140407,64,25,77,1.1,33,49,112,2
20140408,75,43,99,1.3,40,66,129,2
20140409,103,45,157,1.1,29,54,106,3
20140410,135,43,221,1.3,28,60,99,3
20140411,85,35,120,1.5,35,67,112,2
20140412,73,42,96,1.5,41,68,118,2
20140413,73,35,96,1.3,34,60,121,2
20140414,88,36,104,1.2,34,73,146,2
20140415,100,64,150,1.4,29,74,126,2
20140416,64,35,77,1.1,26,69,114,2
20140417,77,57,96,1.6,39,68,99,2
20140418,59,36,68,1.3,33,76,80,2
20140419,67,43,83,1.2,29,62,88,2
20140420,42,13,25,0.8,17,42,83,1
20140421,47,17,33,0.7,20,44,94,1
20140422,58,19,46,0.9,26,49,109,2
20140423,71,22,81,1.1,27,81,125,2
20140424,86,42,120,1.3,27,129,143,2
20140425,151,38,253,0.8,14,112,128,4
20140426,45,12,30,0.8,18,91,90,1
20140427,57,11,35,0.8,16,70,108,2
20140428,73,15,61,1.0,28,66,128,2
20140429,68,18,66,1.0,26,64,122,2
20140430,85,17,71,1.0,27,73,142,2
20140501,83,33,115,1.2,22,67,140,2
20140502,43,13,37,0.8,12,37,85,1
20140503,85,12,121,0.9,22,69,83,2
20140504,61,10,73,0.8,11,66,79,2
20140505,44,12,29,0.8,19,85,88,1
20140506,55,16,60,1.1,30,135,91,2
20140507,50,17,51,0.9,19,137,87,1
20140508,93,18,67,1.0,21,146,151,2
20140509,91,39,112,1.4,28,160,149,2
20140510,69,37,62,1.6,34,138,123,2
20140511,43,20,29,1.3,26,110,86,1
20140512,42,14,31,1.2,27,83,84,1
20140513,79,21,109,1.2,23,128,85,2
20140514,57,18,65,0.7,12,103,97,2
20140515,118,37,186,1.0,18,67,106,3
20140516,53,13,37,1.1,16,98,104,2
20140517,85,21,58,1.1,21,95,142,2
20140518,98,24,53,1.1,20,47,157,2
20140519,78,20,42,0.8,15,38,133,2
20140520,56,9,28,0.7,13,34,107,2
20140521,132,17,64,1.0,19,57,195,3
20140522,99,21,73,1.3,25,87,159,2
20140523,96,26,71,1.2,20,134,155,2
20140524,84,26,47,1.1,19,34,141,2
20140525,98,22,147,0.6,9,14,102,2
20140526,65,9,50,0.7,14,19,118,2
20140527,88,17,127,0.6,9,15,106,2
20140528,68,13,47,0.8,20,23,121,2
20140529,66,13,45,0.8,19,20,119,2
20140530,168,21,77,1.2,20,36,233,4
20140531,186,33,100,1.2,17,35,251,4
20140601,90,24,35,1.1,20,30,148,2
20140602,88,13,23,0.8,13,26,145,2
20140603,95,15,32,0.8,15,30,154,2
20140604,103,19,39,1.0,18,30,163,3
20140605,79,19,32,1.0,13,22,135,2
20140606,45,12,16,0.7,13,17,90,1
20140607,56,9,15,0.7,12,17,107,2
20140608,47,11,22,0.7,19,21,94,1
20140609,40,9,19,0.7,11,17,79,1
20140610,43,11,16,0.7,16,19,85,1
20140611,73,12,19,0.7,12,18,127,2
20140612,53,14,23,0.7,13,18,103,2
20140613,91,17,39,0.9,18,38,149,2
20140614,107,17,39,0.9,16,27,168,3
20140615,116,24,56,1.0,18,33,178,3
20140616,96,26,41,1.1,18,37,155,2
20140617,91,44,62,1.1,21,26,149,2
20140618,48,10,16,0.7,11,19,96,1
20140619,45,10,21,0.7,18,27,90,1
20140620,73,22,41,1.0,16,24,128,2
20140621,76,24,34,1.0,20,31,131,2
20140622,47,12,21,0.8,18,24,93,1
20140623,73,13,24,0.8,17,35,127,2
20140624,101,18,31,0.8,16,26,161,3
20140625,75,26,42,1.2,23,27,130,2
20140626,52,24,36,1.0,13,24,102,2
20140627,46,12,18,0.7,14,24,92,1
20140628,44,10,21,0.7,16,23,87,1
20140629,82,16,38,0.9,18,41,138,2
20140630,95,23,47,1.1,21,31,154,2
20140701,82,32,47,1.0,20,28,138,2
20140702,82,31,43,1.1,17,34,138,2
20140703,60,30,45,1.2,22,33,112,2
20140704,78,16,34,0.9,17,33,134,2
20140705,88,26,49,1.0,17,29,146,2
20140706,114,32,56,1.0,18,27,175,3
20140707,110,61,89,1.3,18,25,171,3
20140708,58,19,28,0.8,15,20,109,2
20140709,36,11,19,0.7,19,21,71,1
20140710,55,12,26,0.7,17,20,106,2
20140711,42,13,27,0.6,13,20,83,1
20140712,44,10,20,0.6,10,18,87,1
20140713,43,12,20,0.7,15,20,86,1
20140714,60,11,26,0.7,16,22,112,2
20140715,60,15,29,0.9,27,24,112,2
20140716,81,25,44,1.0,20,28,137,2
20140717,122,33,66,1.2,19,31,184,3
20140718,136,42,103,1.7,22,34,200,3
20140719,122,35,62,1.5,21,40,184,3
20140720,84,20,33,1.1,15,41,141,2
20140721,69,10,13,0.7,12,29,123,2
20140722,27,10,19,0.7,19,22,53,1
20140723,43,13,28,0.8,17,22,86,1
20140724,65,22,46,0.9,18,26,118,2
20140725,47,18,37,0.8,18,27,94,1
20140726,48,19,30,1.0,18,33,96,1
20140727,55,18,38,1.1,18,40,106,2
20140728,56,21,62,1.4,27,52,107,2
20140729,62,26,74,1.2,15,36,97,2
20140730,48,13,33,1.0,20,33,96,1
20140731,54,22,57,1.3,16,27,86,2
20140801,62,34,73,1.5,15,33,90,2
20140802,61,28,73,1.3,16,34,86,2
20140803,28,15,27,0.8,13,31,56,1
20140804,25,11,11,0.6,11,17,49,1
20140805,26,12,17,0.6,13,25,52,1
20140806,23,12,16,0.6,13,30,45,1
20140807,40,13,24,0.8,13,33,79,1
20140808,43,15,37,1.1,14,34,85,1
20140809,50,20,50,1.1,18,37,83,1
20140810,32,12,22,0.7,12,23,64,1
20140811,24,10,19,0.6,13,33,48,1
20140812,28,12,20,0.7,13,31,55,1
20140813,26,15,21,0.9,19,29,51,1
20140814,23,13,19,0.8,17,27,46,1
20140815,32,16,32,0.7,16,29,63,1
20140816,56,17,57,0.7,18,35,107,2
20140817,83,33,86,0.9,20,36,139,2
20140818,98,23,58,0.8,18,36,157,2
20140819,111,44,96,1.1,20,45,172,3
20140820,149,36,104,1.1,27,44,214,3
20140821,113,27,80,0.9,20,47,174,3
20140822,72,45,89,1.1,25,43,126,2
20140823,37,19,31,0.8,14,31,73,1
20140824,36,13,13,0.6,10,25,71,1
20140825,37,13,26,0.8,14,31,73,1
20140826,45,15,42,0.8,19,40,90,1
20140827,72,17,50,0.9,16,48,126,2
20140828,75,50,63,1.0,15,37,130,2
20140829,61,44,59,1.1,19,35,88,2
20140830,64,46,65,1.1,23,30,75,2
20140831,44,21,33,0.9,21,29,87,1
20140901,36,22,36,1.1,22,35,56,1
20140902,28,17,28,1.1,22,37,55,1
20140903,30,12,30,0.8,19,36,50,1
20140904,44,15,44,0.9,28,38,58,1
20140905,52,21,54,1.0,21,48,100,2
20140906,67,49,83,1.1,19,42,96,2
20140907,85,63,91,1.3,19,44,85,2
20140908,27,9,22,0.7,15,35,54,1
20140909,34,11,34,0.9,22,46,63,1
20140910,56,17,63,1.0,22,45,96,2
20140911,62,38,74,1.1,27,31,92,2
20140912,45,23,36,0.8,17,23,89,1
20140913,50,23,42,0.8,20,29,99,1
20140914,40,14,16,0.5,17,7,79,1
20140915,32,11,19,0.5,21,8,64,1
20140916,33,13,33,0.8,33,37,48,1
20140917,40,12,33,0.8,33,40,79,1
20140918,58,9,32,0.7,23,25,109,2
20140919,64,14,41,0.8,28,22,117,2
20140920,53,17,42,0.8,26,12,104,2
20140921,91,21,47,1.0,24,23,149,2
20140922,74,33,60,1.1,29,14,129,2
20140923,24,16,17,0.9,28,11,47,1
20140924,46,12,18,0.6,22,9,92,1
20140925,53,16,30,0.8,23,26,104,2
20140926,51,23,39,0.8,22,17,101,2
20140927,45,16,27,0.6,29,21,89,1
20140928,39,14,39,1.0,35,31,78,1
20140929,36,13,29,0.6,20,19,72,1
20140930,31,9,25,0.8,27,33,62,1
20141001,46,21,46,1.3,41,36,37,1
20141002,32,14,25,0.8,30,32,63,1
20141003,35,15,28,0.8,26,43,69,1
20141004,38,14,20,0.7,23,19,76,1
20141005,43,8,14,0.5,19,17,85,1
20141006,39,14,28,0.6,27,27,77,1
20141007,53,21,46,0.9,39,28,103,2
20141008,75,42,99,1.3,46,29,126,2
20141009,99,68,148,2.0,57,32,104,2
20141010,105,61,108,1.5,37,21,165,3
20141011,78,40,72,0.9,32,20,133,2
20141012,33,12,10,0.5,29,18,66,1
20141013,32,10,20,0.6,37,21,64,1
20141014,33,14,33,0.9,32,21,59,1
20141015,32,13,32,0.5,22,19,62,1
20141016,31,14,31,1.0,39,31,48,1
20141017,44,18,44,1.0,42,38,57,1
20141018,37,15,37,0.9,35,32,57,1
20141019,57,29,64,1.7,59,49,46,2
20141020,46,25,46,1.2,30,27,54,1
20141021,54,32,58,1.6,37,29,62,2
20141022,60,32,70,2.3,53,41,38,2
20141023,62,35,73,2.4,62,33,31,2
20141024,61,27,72,1.4,49,34,50,2
20141025,44,19,44,0.6,33,28,51,1
20141026,35,13,23,0.2,7,17,69,1
20141027,43,14,43,0.5,25,24,55,1
20141028,57,36,65,1.3,51,39,34,2
20141029,64,43,77,1.5,56,40,44,2
20141030,69,50,84,1.8,61,30,30,2
20141031,61,44,65,1.3,36,22,36,2
20141101,27,12,12,0.2,12,19,54,1
20141102,29,12,14,0.4,11,21,58,1
20141103,31,17,31,0.8,24,29,46,1
20141104,50,20,51,1.2,29,40,54,1
20141105,35,16,35,0.8,17,32,67,1
20141106,32,14,19,0.7,14,26,63,1
20141107,39,21,39,1.0,26,27,48,1
20141108,42,21,42,0.9,21,27,52,1
20141109,33,19,33,0.9,21,34,56,1
20141110,50,24,50,1.3,32,44,49,1
20141111,31,13,30,0.6,7,23,61,1
20141112,38,11,25,0.5,5,18,76,1
20141113,36,15,32,0.8,19,32,71,1
20141114,57,28,64,1.0,23,43,64,2
20141115,62,33,75,1.0,26,45,45,2
20141116,38,21,34,0.7,15,24,75,1
20141117,55,26,60,0.9,23,37,67,2
20141118,70,43,89,1.2,29,50,55,2
20141119,105,79,138,2.5,59,149,55,3
20141120,60,31,60,1.6,42,64,112,2
20141121,63,17,31,0.8,19,39,116,2
20141122,53,25,53,1.3,31,81,104,2
20141123,59,32,68,1.3,32,64,47,2
20141124,45,21,45,1.1,27,50,49,1
20141125,102,77,126,2.1,49,114,28,3
20141126,110,83,131,2.2,53,82,49,3
20141127,45,23,45,1.2,28,75,64,1
20141128,62,45,71,1.6,46,78,32,2
20141129,96,72,86,2.5,67,148,24,2
20141130,66,19,82,0.6,11,22,70,2
20141201,31,14,31,0.7,9,20,62,1
20141202,31,22,30,0.8,12,33,48,1
20141203,58,15,67,0.8,6,17,71,2
20141204,34,15,34,0.8,8,25,68,1
20141205,49,22,49,1.0,21,49,54,1
20141206,68,42,85,1.5,40,75,47,2
20141207,29,17,23,0.8,15,29,58,1
20141208,38,26,38,1.3,30,68,48,1
20141209,71,50,93,2.7,59,152,28,2
20141210,89,38,128,1.4,30,47,67,2
20141211,54,19,58,0.9,15,32,65,2
20141212,56,15,62,0.8,13,31,63,2
20141213,60,25,71,1.2,29,64,49,2
20141214,73,33,96,1.4,41,82,41,2
20141215,64,22,78,0.8,12,28,58,2
20141216,45,15,45,0.8,8,18,62,1
20141217,56,26,62,1.2,30,63,60,2
20141218,124,91,199,2.7,67,198,26,3
20141219,62,20,73,0.8,13,32,61,2
20141220,35,21,35,1.0,13,44,53,1
20141221,56,19,62,1.2,20,48,53,2
20141222,68,35,86,1.5,37,83,41,2
20141223,60,36,70,1.3,29,69,45,2
20141224,34,22,34,1.0,16,49,66,1
20141225,53,29,56,1.2,23,66,55,2
20141226,78,53,106,1.7,39,107,39,2
20141227,88,66,119,1.6,38,99,52,2
20141228,87,50,124,1.5,39,87,54,2
20141229,78,31,106,1.2,29,63,66,2
20141230,54,17,58,1.0,15,42,61,2
20141231,46,13,46,0.8,8,23,60,1
20150101,67,32,85,1.4,25,67,44,2
20150102,59,28,67,1.3,25,66,55,2
20150103,87,58,123,1.9,47,127,33,2
20150104,106,77,162,2.6,63,140,42,3
20150105,88,42,126,1.3,22,53,64,2
20150106,46,23,46,1.2,20,56,58,1
20150107,55,31,59,1.3,22,63,45,2
20150108,61,33,73,1.3,19,52,52,2
20150109,52,26,54,1.3,21,59,50,2
20150110,56,25,63,1.2,19,48,67,2
20150111,55,31,60,1.3,26,56,60,2
20150112,90,67,111,2.0,40,71,33,2
20150113,74,54,71,3.2,63,131,21,2
20150114,54,35,58,2.7,53,99,24,2
20150115,68,41,86,1.6,31,70,37,2
20150116,42,17,42,0.9,9,25,67,1
20150117,56,29,62,1.3,31,80,50,2
20150118,76,28,102,1.2,19,45,77,2
20150119,68,36,85,1.6,30,71,59,2
20150120,67,38,84,1.5,26,63,56,2
20150121,33,18,33,1.1,16,37,65,1
20150122,61,37,71,1.6,31,78,49,2
20150123,67,35,84,1.5,25,61,53,2
20150124,66,36,81,1.6,32,65,56,2
20150125,96,72,141,2.4,47,97,37,2
20150126,50,24,51,1.1,13,31,68,1
20150127,32,17,29,0.8,14,30,64,1
20150128,49,26,49,1.0,24,61,57,1
20150129,44,27,44,0.8,18,37,73,1
20150130,35,21,35,0.8,14,35,65,1
20150131,34,20,34,0.8,15,31,60,1
20150201,62,39,74,1.4,34,91,54,2
20150202,90,65,131,2.3,56,148,26,2
20150203,64,25,77,1.6,36,97,79,2
20150204,37,16,35,0.7,13,28,73,1
20150205,37,20,37,0.9,20,44,73,1
20150206,44,20,44,0.9,17,44,68,1
20150207,41,15,34,0.6,9,23,81,1
20150208,38,23,38,0.9,19,42,70,1
20150209,59,31,68,1.2,26,59,59,2
20150210,60,27,70,1.0,17,46,79,2
20150211,49,20,49,0.9,13,32,81,1
20150212,41,20,41,0.9,17,36,75,1
20150213,62,31,74,1.2,27,52,63,2
20150214,81,46,111,1.5,33,74,62,2
20150215,99,37,147,1.1,20,54,70,2
20150216,39,16,39,0.8,12,32,75,1
20150217,42,13,18,0.7,9,23,84,1
20150218,41,16,27,0.9,19,49,81,1
20150219,62,38,75,1.5,25,78,91,2
20150220,72,53,86,2.0,37,78,73,2
20150221,95,38,141,1.6,23,50,84,2
20150222,67,20,84,0.7,8,23,81,2
20150223,39,17,39,1.0,18,52,69,1
20150224,39,17,39,1.1,20,59,74,1
20150225,43,12,24,0.7,6,20,85,1
20150226,42,15,23,0.8,10,23,84,1
20150227,36,17,31,0.9,17,37,71,1
20150228,100,27,151,1.2,21,53,81,2
20150301,60,25,70,1.1,16,52,82,2
20150302,54,25,57,1.0,13,47,81,2
20150303,54,16,58,0.7,7,36,79,2
20150304,48,27,48,1.0,18,52,74,1
20150305,73,54,96,1.1,22,76,82,2
20150306,114,86,150,1.6,34,94,90,3
20150307,84,63,117,1.3,24,61,99,2
20150308,81,49,113,1.0,11,34,86,2
20150309,44,16,30,0.7,8,29,88,1
20150310,43,19,39,0.9,13,46,86,1
20150311,45,20,42,0.7,11,37,89,1
20150312,44,16,38,0.6,11,32,87,1
20150313,49,17,32,0.6,11,32,97,1
20150314,122,37,195,0.9,19,66,97,3
20150315,131,49,213,0.8,17,44,92,3
20150316,136,63,221,1.1,23,72,104,3
20150317,82,37,114,0.8,17,30,95,2
20150318,138,102,226,1.5,35,61,120,3
20150319,143,45,236,0.7,17,39,96,3
20150320,121,31,193,0.6,14,40,107,3
20150321,54,21,58,0.5,9,23,98,2
20150322,48,17,30,0.5,11,34,96,1
20150323,46,15,30,0.7,16,32,92,1
20150324,49,19,33,0.7,18,31,98,1
20150325,95,41,95,1.2,31,51,154,2
20150326,94,46,106,1.4,33,48,153,2
20150327,80,35,85,1.2,35,51,135,2
20150328,131,60,212,0.6,21,23,107,3
20150329,112,44,175,0.8,28,35,135,3
20150330,191,104,332,1.3,44,66,170,4
20150331,142,93,235,1.1,32,36,145,3
20150401,92,60,133,0.8,27,28,100,2
20150402,56,34,43,0.9,29,24,107,2
20150403,68,23,37,0.7,29,23,122,2
20150404,106,80,104,1.2,43,25,115,3
20150405,63,26,77,0.4,20,10,105,2
20150406,51,19,29,0.4,15,6,101,2
20150407,53,20,36,0.5,21,14,104,2
20150408,61,29,59,0.7,26,29,113,2
20150409,65,38,80,0.7,27,29,102,2
20150410,55,18,59,0.6,24,27,93,2
20150411,69,29,87,0.5,21,23,91,2
20150412,53,19,55,0.4,13,13,91,2
20150413,57,22,43,0.6,22,19,108,2
20150414,58,23,64,0.8,26,29,110,2
20150415,188,59,326,0.8,29,38,86,4
20150416,94,27,138,0.5,16,17,94,2
20150417,64,22,77,0.7,26,28,110,2
20150418,66,27,81,0.7,29,34,83,2
20150419,66,22,81,0.5,21,22,108,2
20150420,61,19,42,0.6,24,27,113,2
20150421,102,24,153,0.6,20,27,104,3
20150422,53,18,55,0.6,25,24,99,2
20150423,75,24,100,0.6,24,27,119,2
20150424,72,14,49,0.6,21,21,126,2
20150425,74,18,59,0.6,23,24,129,2
20150426,106,24,80,0.7,19,31,167,3
20150427,99,42,147,0.8,26,34,155,2
20150428,125,48,201,0.7,18,27,148,3
20150429,125,44,118,0.9,28,40,188,3
20150430,169,81,192,1.1,27,47,234,4
20150501,169,69,125,0.8,19,32,234,4
20150502,74,45,97,0.7,23,32,121,2
20150503,94,28,138,0.4,8,17,111,2
20150504,66,15,54,0.5,19,19,119,2
20150505,102,28,155,0.5,16,17,118,3
20150506,59,18,66,0.5,15,20,111,2
20150507,80,26,109,0.6,16,22,108,2
20150508,61,15,51,0.5,13,24,113,2
20150509,55,22,35,0.6,15,23,106,2
20150510,42,29,39,1.1,31,27,80,1
20150511,58,15,27,0.6,13,23,110,2
20150512,71,19,67,0.6,20,18,125,2
20150513,93,26,135,0.6,20,23,107,2
20150514,53,15,48,0.5,11,24,103,2
20150515,66,13,32,0.5,17,23,119,2
20150516,72,17,64,0.4,29,28,126,2
20150517,93,40,136,0.7,34,46,130,2
20150518,91,21,132,0.4,11,25,109,2
20150519,58,15,66,0.5,11,22,103,2
20150520,57,19,48,0.7,20,36,108,2
20150521,67,18,70,0.8,27,49,120,2
