date,aqi,pm2.5,pm10,co,no2,so2,o3,class
20131202,106,67,163,2.3,56,91,15,3
20131203,103,73,156,1.8,53,64,17,3
20131204,97,61,145,1.9,52,66,9,2
20131205,87,50,124,1.3,41,51,34,2
20131206,94,43,139,1.7,49,57,17,2
20131207,112,60,174,2.0,54,66,11,3
20131208,121,80,191,2.1,48,57,19,3
20131209,35,18,35,0.4,16,17,49,1
20131210,58,28,66,0.6,24,30,49,2
20131211,45,25,45,0.6,22,26,50,1
20131212,49,23,49,0.5,18,21,50,1
20131213,44,30,40,0.5,22,22,54,1
20131214,58,36,66,0.7,26,49,44,2
20131215,69,43,87,1.0,38,41,34,2
20131216,88,56,127,1.6,49,64,14,2
20131217,76,55,103,1.1,34,42,55,2
20131218,40,24,40,0.5,15,19,60,1
20131219,50,27,50,0.6,29,32,59,1
20131220,51,29,53,0.7,33,31,64,2
20131221,64,45,78,0.9,45,40,48,2
20131222,97,71,143,1.9,57,76,23,2
20131223,96,68,142,1.8,57,72,29,2
20131224,115,87,166,2.5,64,84,13,3
20131225,141,108,197,2.5,59,64,48,3
20131226,35,12,34,0.4,13,16,70,1
20131227,47,27,47,0.7,31,34,61,1
20131228,52,31,53,0.9,35,38,65,2
20131229,78,50,106,1.5,53,70,35,2
20131230,83,53,116,1.6,53,63,50,2
20131231,77,40,103,1.1,36,45,66,2
20140101,69,38,88,1.2,41,51,56,2
20140102,99,74,145,2.2,60,84,19,2
20140103,83,59,116,1.6,45,53,50,2
20140104,87,63,124,1.6,51,66,18,2
20140105,112,84,150,1.9,54,48,36,3
20140106,111,84,144,1.8,55,60,21,3
20140107,117,88,144,1.7,47,43,59,3
20140108,48,25,48,0.6,25,27,65,1
20140109,62,40,74,1.1,41,46,54,2
20140110,81,53,112,1.7,52,74,31,2
20140111,91,65,132,2.0,54,79,23,2
20140112,52,26,54,0.8,31,31,74,2
20140113,75,55,98,1.4,52,60,36,2
20140114,73,52,95,1.4,50,54,44,2
20140115,78,54,105,1.6,54,73,31,2
20140116,114,86,165,2.0,65,94,23,3
20140117,78,56,106,1.2,49,52,44,2
20140118,58,28,66,1.0,45,48,53,2
20140119,104,51,159,1.6,52,72,61,3
20140120,54,18,57,0.4,12,13,75,2
20140121,37,24,37,0.6,25,27,66,1
20140122,82,47,113,1.7,57,77,32,2
20140123,128,97,186,2.7,70,110,14,3
20140124,177,134,240,2.8,72,103,22,4
20140125,59,35,69,1.0,39,37,78,2
20140126,72,48,93,1.3,51,70,37,2
20140127,105,79,143,1.5,46,60,61,3
20140128,60,35,70,0.9,36,47,61,2
20140129,124,94,166,1.9,54,70,44,3
20140130,86,63,99,1.2,33,42,75,2
20140131,212,162,238,1.4,40,97,63,5
20140201,181,137,217,1.9,52,97,18,4
20140202,95,70,140,1.0,25,33,85,2
20140203,42,16,41,0.3,7,12,83,1
20140204,48,28,48,0.5,18,33,79,1
20140205,75,55,90,1.3,40,68,57,2
20140206,106,80,130,1.6,42,67,68,3
20140207,120,91,126,1.4,38,41,41,3
20140208,68,49,71,0.8,20,38,78,2
20140209,41,21,29,0.4,17,23,82,1
20140210,48,28,48,0.9,31,33,63,1
20140211,72,53,89,1.6,50,56,50,2
20140212,71,52,91,1.2,45,43,59,2
20140213,115,87,140,1.7,54,67,48,3
20140214,253,203,286,2.6,71,85,55,5
20140215,300,250,350,3.1,76,93,51,5
20140216,209,159,239,2.2,60,45,67,5
20140217,64,41,79,0.9,43,39,72,2
20140218,86,64,121,1.4,53,63,38,2
20140219,97,73,117,1.3,50,39,72,2
20140220,82,59,115,1.3,49,63,42,2
20140221,250,200,298,2.5,71,74,55,5
20140222,245,195,287,2.3,66,59,37,5
20140223,253,203,262,2.2,60,75,34,5
20140224,306,256,349,3.2,74,86,38,6
20140225,321,271,371,3.4,76,71,39,6
20140226,312,262,360,3.1,70,55,50,6
20140227,40,18,31,0.4,17,14,79,1
20140228,65,42,81,1.1,46,57,47,2
20140301,69,42,88,0.9,38,48,67,2
20140302,74,44,98,1.1,43,62,72,2
20140303,103,77,139,1.4,52,74,44,3
20140304,84,63,103,0.8,29,34,77,2
20140305,43,21,43,0.6,23,32,72,1
20140306,43,25,43,0.5,26,34,77,1
20140307,63,37,77,0.8,38,56,77,2
20140308,73,45,96,1.0,40,66,73,2
20140309,60,35,69,0.8,36,46,72,2
20140310,110,83,150,1.4,50,72,89,3
20140311,141,108,183,1.7,52,81,73,3
20140312,44,19,33,0.4,19,22,88,1
20140313,54,29,57,0.7,32,47,79,2
20140314,60,28,70,0.7,31,42,83,2
20140315,88,51,125,1.1,50,67,76,2
20140316,100,59,151,1.1,44,68,109,2
20140317,151,75,252,0.9,37,55,87,4
20140318,94,41,138,0.7,32,39,108,2
20140319,101,71,152,0.9,40,43,81,3
20140320,46,18,45,0.5,19,30,91,1
20140321,62,27,74,0.7,38,52,84,2
20140322,69,31,88,0.8,38,44,105,2
20140323,91,62,133,1.1,46,65,131,2
20140324,146,112,213,1.5,55,61,138,3
20140325,152,116,211,1.4,61,64,142,4
20140326,206,156,272,1.6,66,72,157,5
20140327,168,128,249,1.4,55,61,103,4
20140328,121,92,173,1.2,42,46,85,3
20140329,54,27,57,0.5,30,29,103,2
20140330,62,24,75,0.6,41,34,93,2
20140331,79,37,107,0.9,43,47,118,2
20140401,87,57,124,1.1,40,40,121,2
20140402,79,43,107,0.6,33,32,114,2
20140403,55,14,60,0.3,19,20,98,2
20140404,64,16,79,0.4,30,24,104,2
20140405,48,14,46,0.3,19,20,96,1
20140406,62,18,73,0.5,39,36,100,2
20140407,85,28,120,0.6,40,41,122,2
20140408,117,63,178,1.0,48,59,179,3
20140409,170,72,290,0.8,38,43,138,4
20140410,144,31,237,0.4,35,26,91,3
20140411,85,25,121,0.7,34,28,96,2
20140412,89,41,127,1.0,55,36,126,2
20140413,116,70,182,1.3,62,46,178,3
20140414,150,115,233,1.5,59,50,196,3
20140415,81,48,112,0.6,31,20,137,2
20140416,93,43,137,0.8,52,39,116,2
20140417,79,43,104,0.9,48,34,135,2
20140418,84,62,108,0.7,27,31,128,2
20140419,61,30,68,0.7,30,26,113,2
20140420,66,40,81,0.8,42,23,93,2
20140421,65,25,67,0.5,37,17,118,2
20140422,64,23,75,0.6,39,24,117,2
20140423,105,60,134,0.7,39,26,165,3
20140424,98,54,105,0.8,34,30,157,2
20140425,153,83,167,1.0,37,41,218,4
20140426,100,23,72,0.3,18,15,160,2
20140427,61,19,66,0.3,28,15,113,2
20140428,69,22,87,0.4,29,16,115,2
20140429,82,26,88,0.5,34,18,138,2
20140430,135,62,141,0.8,43,30,199,3
20140501,143,76,149,0.7,31,26,207,3
20140502,84,24,41,0.2,14,12,141,2
20140503,79,21,107,0.3,26,19,101,2
20140504,65,18,79,0.3,11,12,99,2
20140505,53,17,45,0.4,18,11,104,2
20140506,89,32,97,0.7,34,34,147,2
20140507,76,47,102,0.9,29,19,110,2
20140508,88,28,65,0.5,26,17,146,2
20140509,90,51,91,0.8,22,18,148,2
20140510,92,30,69,0.6,23,21,150,2
20140511,68,15,27,0.6,16,14,122,2
20140512,73,18,49,1.0,23,23,127,2
20140513,79,32,108,1.3,34,32,109,2
20140514,60,19,71,0.3,21,15,99,2
20140515,59,21,66,0.4,29,20,111,2
20140516,68,24,72,0.4,27,19,121,2
20140517,104,29,91,0.7,31,36,164,3
20140518,135,42,93,0.8,29,43,198,3
20140519,115,44,75,0.8,21,31,177,3
20140520,72,44,82,0.7,26,23,126,2
20140521,125,28,93,0.9,30,33,187,3
20140522,135,70,152,1.2,32,28,198,3
20140523,128,65,143,0.8,38,27,191,3
20140524,117,49,84,1.4,33,22,179,3
20140525,109,43,167,0.8,21,18,100,3
20140526,76,23,83,0.5,35,26,131,2
20140527,73,24,95,0.4,33,16,115,2
20140528,88,18,69,0.4,34,22,146,2
20140529,93,23,83,0.4,35,18,151,2
20140530,203,37,121,0.8,35,28,283,5
20140531,176,66,162,1.4,43,43,241,4
20140601,116,59,111,1.2,27,29,178,3
20140602,93,39,73,0.9,26,19,152,2
20140603,106,31,66,0.4,23,16,167,3
20140604,127,34,89,0.6,30,24,190,3
20140605,135,44,96,0.7,31,27,198,3
20140606,48,21,40,0.3,17,13,95,1
20140607,48,12,23,0.2,14,13,95,1
20140608,55,18,44,0.4,24,31,106,2
20140609,52,20,42,0.5,24,17,102,2
20140610,53,26,39,0.6,20,22,103,2
20140611,73,20,38,0.4,20,21,128,2
20140612,49,25,49,0.4,23,20,93,1
20140613,51,20,42,0.3,22,17,101,2
20140614,71,20,50,0.6,24,24,125,2
20140615,131,46,95,0.8,25,26,194,3
20140616,118,90,124,0.9,24,22,159,3
20140617,97,62,86,1.0,26,31,156,2
20140618,63,22,39,0.5,24,28,115,2
20140619,50,23,42,0.3,25,22,99,1
20140620,58,32,40,0.4,22,18,110,2
20140621,60,43,58,0.5,23,25,112,2
20140622,62,44,49,0.5,23,25,88,2
20140623,71,34,55,0.4,24,32,125,2
20140624,121,35,69,0.6,26,31,183,3
20140625,114,76,119,1.0,31,40,175,3
20140626,97,73,97,0.7,26,25,139,2
20140627,49,14,43,0.3,23,21,98,1
20140628,57,17,65,0.4,31,30,97,2
20140629,65,23,63,0.5,29,26,118,2
20140630,130,38,95,0.9,35,34,193,3
20140701,141,73,127,1.2,31,37,205,3
20140702,103,59,76,1.2,20,21,163,3
20140703,94,70,96,1.4,26,38,131,2
20140704,118,90,121,1.0,24,24,141,3
20140705,179,135,169,1.4,22,29,150,4
20140706,191,144,187,1.5,28,33,158,4
20140707,188,142,195,1.3,27,27,167,4
20140708,94,48,81,0.7,20,23,153,2
20140709,53,15,56,0.4,30,28,82,2
20140710,54,16,57,0.4,24,12,103,2
20140711,49,15,49,0.3,24,7,93,1
20140712,58,13,45,0.3,16,9,110,2
20140713,60,17,56,0.3,23,15,112,2
20140714,73,19,54,0.4,25,17,127,2
20140715,116,29,75,0.6,18,18,178,3
20140716,105,53,88,0.9,18,18,165,3
20140717,96,58,88,1.1,18,14,155,2
20140718,151,116,162,1.8,28,18,163,4
20140719,116,88,125,1.0,28,22,171,3
20140720,104,66,107,0.7,24,12,164,3
20140721,102,31,54,0.5,22,15,162,3
20140722,48,14,48,0.5,35,17,40,1
20140723,55,16,61,0.7,34,27,88,2
20140724,58,21,67,0.6,36,16,88,2
20140725,84,28,64,0.5,28,16,141,2
20140726,143,45,102,0.8,35,20,207,3
20140727,172,72,137,1.1,31,37,237,4
20140728,138,87,144,1.0,31,25,202,3
20140729,140,107,167,0.9,27,22,203,3
20140730,136,79,125,1.0,21,21,200,3
20140731,118,90,143,1.1,30,20,174,3
20140801,128,98,153,1.2,28,28,178,3
20140802,110,83,138,1.0,31,25,159,3
20140803,91,64,121,0.8,27,20,149,2
20140804,63,17,40,0.3,17,10,116,2
20140805,50,19,50,0.6,28,27,83,1
20140806,53,16,56,0.4,27,13,101,2
20140807,75,25,66,0.5,30,19,130,2
20140808,120,40,89,0.9,32,29,182,3
20140809,145,57,110,1.3,28,33,210,3
20140810,129,39,62,0.9,21,28,192,3
20140811,46,20,41,0.4,24,28,92,1
20140812,52,17,54,0.3,27,22,96,2
20140813,34,15,34,0.4,27,21,61,1
20140814,55,25,48,0.8,24,32,106,2
20140815,62,19,45,0.4,27,14,114,2
20140816,72,19,58,0.5,35,25,126,2
20140817,100,37,89,0.8,35,24,160,2
20140818,100,28,59,0.8,26,33,160,2
20140819,118,43,89,0.8,32,28,180,3
20140820,157,51,106,0.7,31,35,222,4
20140821,129,33,66,0.5,23,24,192,3
20140822,88,32,63,0.5,32,28,145,2
20140823,96,53,101,0.8,29,23,155,2
20140824,46,23,44,0.5,24,17,92,1
20140825,42,18,42,0.3,24,24,83,1
20140826,56,19,62,0.5,34,28,99,2
20140827,88,19,64,0.6,39,32,145,2
20140828,96,31,78,0.7,43,29,155,2
20140829,71,49,84,1.0,33,24,125,2
20140830,93,65,104,1.2,31,25,151,2
20140831,67,49,68,0.9,25,12,114,2
20140901,78,57,87,1.3,24,22,107,2
20140902,43,24,33,0.7,20,13,86,1
20140903,42,19,42,0.5,23,24,79,1
20140904,58,21,59,0.7,31,21,109,2
20140905,126,33,88,1.1,33,28,189,3
20140906,112,61,130,1.3,30,31,173,3
20140907,103,71,155,1.2,32,34,151,3
20140908,65,14,36,0.3,19,20,118,2
20140909,57,13,53,0.4,27,19,108,2
20140910,98,23,81,0.7,33,30,157,2
20140911,94,39,106,1.3,36,35,153,2
20140912,84,62,101,1.3,30,29,90,2
20140913,73,51,89,0.9,29,32,128,2
20140914,56,30,61,0.4,30,19,86,2
20140915,51,19,53,0.4,26,17,70,2
20140916,57,20,64,0.4,36,35,37,2
20140917,68,32,87,0.8,40,43,84,2
20140918,63,29,77,0.7,35,28,90,2
20140919,62,28,74,0.4,33,33,108,2
20140920,71,42,92,0.6,31,38,92,2
20140921,62,27,74,0.6,31,37,98,2
20140922,103,77,137,1.5,36,46,88,3
20140923,54,36,57,0.5,20,15,54,2
20140924,33,14,33,0.4,21,7,49,1
20140925,55,28,61,0.7,27,14,78,2
20140926,101,76,117,1.4,36,22,79,3
20140927,57,28,64,0.4,26,10,72,2
20140928,65,29,79,0.8,38,15,67,2
20140929,55,32,61,0.6,20,9,49,2
20140930,49,19,49,0.4,25,16,43,1
20141001,55,29,61,0.8,37,24,12,2
20141002,51,28,53,0.8,28,19,31,2
20141003,56,29,63,0.8,28,21,41,2
20141004,53,33,56,1.0,34,19,33,2
20141005,35,20,35,0.5,24,16,35,1
20141006,52,23,54,0.7,28,29,52,2
20141007,75,42,99,0.8,41,23,85,2
20141008,172,131,221,1.4,52,27,79,4
20141009,270,220,349,2.1,53,35,100,5
20141010,266,216,346,2.2,52,25,62,5
20141011,171,130,217,1.8,34,23,81,4
20141012,39,13,39,0.2,18,7,65,1
20141013,55,21,60,0.4,30,19,51,2
20141014,74,35,97,0.9,45,48,51,2
20141015,78,39,106,0.5,30,32,84,2
20141016,63,24,76,0.6,37,34,79,2
20141017,99,55,148,1.1,58,42,84,2
20141018,106,65,162,1.3,67,45,94,3
20141019,179,135,270,1.6,76,41,116,4
20141020,142,109,197,1.0,40,27,102,3
20141021,64,24,77,0.5,28,32,76,2
20141022,104,62,158,1.1,45,35,74,3
20141023,145,111,214,1.3,53,39,72,3
20141024,202,152,287,1.6,58,49,79,5
20141025,224,174,348,2.0,57,40,66,5
20141026,88,48,127,0.6,29,21,89,2
20141027,65,26,81,0.7,39,34,58,2
20141028,110,62,170,1.3,51,42,59,3
20141029,130,81,211,1.3,54,41,64,3
20141030,156,116,261,1.5,61,40,40,4
20141031,141,108,231,1.4,51,33,39,3
20141101,73,43,95,0.7,27,13,68,2
20141102,40,13,40,0.2,12,5,75,1
20141103,60,28,70,0.7,35,18,56,2
20141104,92,56,133,1.0,47,33,52,2
20141105,101,72,152,1.1,38,24,58,3
20141106,50,22,51,0.5,20,13,65,1
20141107,77,36,104,1.1,37,33,38,2
20141108,74,40,99,1.0,39,25,55,2
20141109,70,36,89,0.8,39,21,52,2
20141110,83,47,115,1.3,49,29,29,2
20141111,76,41,102,0.8,31,19,53,2
20141112,61,13,72,0.2,4,5,74,2
20141113,60,27,71,0.7,32,26,64,2
20141114,76,40,103,1.0,45,38,45,2
20141115,90,54,130,1.3,55,47,17,2
20141116,90,64,130,1.2,48,42,40,2
20141117,57,31,65,0.7,35,26,51,2
20141118,86,47,122,1.3,49,55,25,2
20141119,117,77,183,1.6,60,58,14,3
20141120,212,162,309,2.5,77,58,12,5
20141121,128,97,198,1.8,58,39,33,3
20141122,72,38,95,1.0,43,30,40,2
20141123,106,80,161,1.8,62,55,10,3
20141124,104,79,155,1.7,54,39,32,3
20141125,96,65,142,1.6,58,50,20,2
20141126,174,132,238,2.7,73,57,9,4
20141127,95,58,140,1.2,49,29,33,2
20141128,105,62,161,1.8,59,65,19,3
20141129,126,81,201,2.2,63,70,8,3
20141130,139,59,228,1.2,30,24,53,3
20141201,83,19,116,0.2,6,4,52,2
20141202,47,24,47,0.6,21,17,50,1
20141203,62,15,75,0.2,6,5,67,2
20141204,39,15,39,0.3,8,6,67,1
20141205,32,17,30,0.5,18,11,63,1
20141206,58,33,66,0.9,41,25,52,2
20141207,65,39,80,1.1,36,33,55,2
20141208,58,31,65,0.9,38,33,47,2
20141209,88,57,126,1.6,57,52,14,2
20141210,114,86,164,1.6,45,30,57,3
20141211,39,21,39,0.6,28,17,61,1
20141212,36,16,36,0.5,18,11,55,1
20141213,57,34,65,1.1,40,34,38,2
20141214,77,50,103,1.6,50,48,22,2
20141215,69,38,88,1.1,29,31,58,2
20141216,30,13,29,0.4,12,11,60,1
20141217,59,34,68,1.2,42,49,53,2
20141218,107,80,162,2.3,67,78,13,3
20141219,83,61,112,1.6,34,33,67,2
20141220,32,19,32,0.6,18,17,59,1
20141221,38,22,38,0.8,24,23,55,1
20141222,66,41,82,1.3,48,43,45,2
20141223,85,62,120,1.9,59,60,20,2
20141224,53,32,56,0.8,36,26,77,2
20141225,60,35,71,1.1,49,32,55,2
20141226,86,59,123,1.8,57,57,19,2
20141227,165,126,221,3.3,77,80,13,4
20141228,128,98,193,2.3,63,50,38,3
20141229,89,52,128,1.4,47,47,55,2
20141230,55,31,60,0.9,36,28,56,2
20141231,45,14,45,0.4,8,8,68,1
20150101,50,25,51,1.9,32,31,60,1
20150102,56,33,63,1.1,37,33,61,2
20150103,94,67,139,2.0,61,74,23,2
20150104,140,107,210,2.8,79,109,21,3
20150105,98,65,147,2.8,44,58,78,2
20150106,48,18,48,0.8,30,21,79,1
20150107,59,34,69,1.3,45,43,41,2
20150108,86,59,122,2.9,57,75,20,2
20150109,60,34,70,1.0,34,26,60,2
20150110,75,49,100,1.6,51,61,29,2
20150111,54,26,58,0.8,36,33,59,2
20150112,78,55,107,2.6,56,64,27,2
20150113,117,89,156,2.2,64,56,32,3
20150114,143,109,198,2.6,70,70,18,3
20150115,157,120,215,2.8,73,70,20,4
20150116,75,55,98,2.0,30,23,70,2
20150117,58,31,66,1.3,39,53,70,2
20150118,71,39,93,2.0,35,47,80,2
20150119,54,29,59,1.0,37,37,79,2
20150120,86,63,122,1.8,56,60,30,2
20150121,80,59,105,1.5,45,39,61,2
20150122,66,41,82,1.5,49,62,41,2
20150123,134,103,184,2.5,69,96,24,3
20150124,61,35,73,1.0,47,42,42,2
20150125,96,72,106,1.9,51,42,33,2
20150126,88,66,106,1.6,30,22,76,2
20150127,39,17,33,0.7,19,14,77,1
20150128,53,29,56,1.2,40,35,52,2
20150129,60,37,70,1.2,29,32,71,2
20150130,38,16,33,0.8,18,11,75,1
20150131,47,23,47,1.0,34,27,65,1
20150201,67,42,85,1.4,46,48,42,2
20150202,96,72,134,2.2,61,82,32,2
20150203,113,85,144,1.8,48,58,82,3
20150204,43,13,29,0.5,12,10,85,1
20150205,44,21,39,0.8,28,22,87,1
20150206,59,34,68,1.2,45,41,58,2
20150207,53,25,55,0.8,24,20,84,2
20150208,41,15,26,0.6,19,15,82,1
20150209,70,45,90,1.8,50,61,45,2
20150210,78,53,106,1.7,50,48,49,2
20150211,60,35,70,1.1,31,25,96,2
20150212,49,26,49,1.0,33,28,94,1
20150213,73,49,96,1.6,48,46,61,2
20150214,114,86,150,1.9,59,51,74,3
20150215,98,74,138,1.8,54,49,63,2
20150216,84,50,118,1.2,34,32,73,2
20150217,47,21,46,0.8,21,25,93,1
20150218,55,36,60,1.0,26,33,91,2
20150219,202,152,232,1.4,33,89,92,5
20150220,131,100,138,1.8,37,50,77,3
20150221,105,79,137,1.4,22,35,87,3
20150222,134,70,219,0.5,6,10,87,3
20150223,55,29,61,0.8,19,22,76,2
20150224,92,69,133,1.6,38,38,81,2
20150225,84,62,117,1.5,26,25,83,2
20150226,42,15,41,0.6,11,13,84,1
20150227,39,21,38,0.9,26,23,78,1
20150228,69,50,86,1.4,32,37,51,2
20150301,121,39,192,1.1,28,32,79,3
20150302,66,32,81,1.1,26,28,86,2
20150303,58,15,66,0.6,7,8,82,2
20150304,42,19,42,0.9,24,19,80,1
20150305,75,52,100,1.4,39,47,85,2
20150306,125,95,167,1.6,48,55,94,3
20150307,155,119,189,1.9,50,46,119,4
20150308,134,102,174,1.9,41,35,92,3
20150309,55,13,60,0.5,8,7,89,2
20150310,43,16,35,0.9,25,27,86,1
20150311,49,17,41,0.7,20,16,98,1
20150312,48,15,41,0.6,20,20,95,1
20150313,50,22,47,0.8,30,22,100,1
20150314,71,41,92,1.3,46,44,86,2
20150315,91,54,133,1.4,44,41,96,2
20150316,147,110,244,1.7,48,46,122,3
20150317,100,75,139,1.2,39,24,107,2
20150318,88,54,126,1.3,49,38,104,2
20150319,101,52,151,1.1,41,34,91,3
20150320,129,42,208,0.7,30,21,99,3
20150321,89,22,129,0.5,21,12,98,2
20150322,60,15,69,0.4,14,9,100,2
20150323,47,17,47,0.6,27,14,94,1
20150324,67,32,84,1.1,36,24,100,2
20150325,91,62,131,1.4,42,30,148,2
20150326,109,79,168,1.4,44,36,168,3
20150327,100,72,148,1.2,46,28,159,2
20150328,248,75,384,1.0,36,29,130,5
20150329,106,38,163,0.8,33,30,146,3
20150330,156,78,261,1.3,41,41,162,4
20150331,107,77,164,1.0,27,30,132,3
20150401,59,29,67,0.6,28,21,98,2
20150402,43,29,43,0.6,30,18,66,1
20150403,67,21,31,0.5,19,22,120,2
20150404,72,42,74,1.0,32,39,126,2
20150405,76,37,102,0.5,19,28,101,2
20150406,52,19,27,0.3,7,19,102,2
20150407,53,16,30,0.4,19,24,103,2
20150408,73,35,74,0.8,33,38,128,2
20150409,119,90,151,1.0,36,26,130,3
20150410,125,95,163,1.1,40,23,147,3
20150411,87,64,96,1.0,25,25,115,2
20150412,47,18,25,0.8,14,9,93,1
20150413,63,17,40,0.7,25,14,116,2
20150414,56,25,62,0.7,34,34,100,2
20150415,107,37,163,0.6,34,22,122,3
20150416,79,12,109,0.3,14,10,108,2
20150417,69,21,88,0.6,34,21,115,2
20150418,78,28,106,0.7,43,25,112,2
20150419,69,18,88,0.4,19,17,116,2
20150420,63,17,60,0.5,29,26,115,2
20150421,71,35,91,0.6,33,19,118,2
20150422,74,26,66,0.6,30,19,129,2
20150423,77,23,103,0.5,28,21,125,2
20150424,66,19,77,0.7,31,28,119,2
20150425,78,31,104,0.9,39,37,133,2
20150426,129,46,137,0.9,39,37,192,3
20150427,120,52,134,0.9,32,24,182,3
20150428,51,24,48,0.5,20,17,101,2
20150429,115,44,96,1.1,28,28,176,3
20150430,151,92,164,1.3,33,28,216,4
20150501,121,84,147,0.9,29,39,183,3
20150502,79,29,62,0.6,19,35,135,2
20150503,86,28,121,0.4,14,29,125,2
20150504,58,10,52,0.5,19,19,109,2
20150505,70,20,90,0.6,28,11,122,2
20150506,63,16,66,0.6,21,14,115,2
20150507,71,17,93,0.6,21,16,113,2
20150508,48,19,40,0.6,18,14,96,1
20150509,43,20,41,0.5,18,14,86,1
20150510,47,24,47,0.6,24,15,76,1
20150511,40,23,40,0.9,21,25,75,1
20150512,64,13,35,0.5,15,14,117,2
20150513,100,29,151,0.6,25,19,124,2
20150514,67,19,78,0.3,8,13,120,2
20150515,65,25,55,0.4,15,13,118,2
20150516,78,21,58,0.5,24,22,133,2
20150517,116,53,123,0.8,28,26,178,3
20150518,134,37,218,0.4,14,13,113,3
20150519,71,20,91,0.3,13,13,100,2
20150520,65,15,40,0.4,17,8,118,2
20150521,89,23,60,0.6,25,20,147,2
20150522,127,32,89,0.8,27,26,190,3
20150523,158,43,101,1.0,26,25,223,4
20150524,173,32,76,0.6,24,17,238,4
20150525,201,53,111,0.9,27,26,272,5
20150526,187,61,132,0.9,30,23,252,4
20150527,172,58,128,0.8,25,18,237,4
20150528,169,96,172,1.1,27,31,234,4
20150529,139,57,111,0.7,21,17,203,3
20150530,146,28,80,0.9,23,23,211,3
20150531,143,39,116,0.8,20,27,207,3
20150601,137,37,147,0.7,20,18,201,3
20150602,89,19,76,0.4,13,14,147,2
20150603,58,13,55,0.4,20,14,110,2
20150604,59,22,68,0.6,33,22,105,2
20150605,77,19,37,0.5,15,25,132,2
20150606,66,21,39,0.5,16,18,119,2
20150607,46,15,32,0.5,16,18,92,1
20150608,58,14,34,0.5,18,22,110,2
20150609,37,15,37,0.5,19,14,74,1
20150610,58,38,67,0.6,15,7,96,2
20150611,41,18,37,0.4,13,10,81,1
20150612,47,11,26,0.4,16,14,94,1
20150613,63,14,29,0.4,14,7,116,2
20150614,74,14,39,0.4,15,8,129,2
20150615,127,23,60,0.6,17,16,190,3
20150616,135,35,78,0.7,21,14,199,3
20150617,96,40,79,0.7,19,13,155,2
20150618,48,13,39,0.4,12,6,96,1
20150619,29,13,18,0.3,11,5,58,1
20150620,53,23,43,0.5,16,6,104,2
20150621,117,24,58,0.6,18,15,179,3
20150622,172,54,107,1.0,21,17,237,4
20150623,160,108,183,1.4,22,13,225,4
20150624,199,149,231,1.4,24,14,178,4
20150625,128,97,142,1.0,20,5,115,3
20150626,91,68,104,0.8,18,6,125,2
20150627,89,43,78,0.8,15,5,147,2
20150628,134,101,166,1.5,19,8,197,3
20150629,110,57,93,0.7,14,6,171,3
20150630,46,13,34,0.4,14,9,92,1
20150701,42,13,34,0.4,15,6,84,1
20150702,42,12,31,0.3,14,3,84,1
20150703,61,11,31,0.3,17,7,113,2
20150704,77,19,53,0.7,24,19,132,2
20150705,94,25,56,0.8,21,9,153,2
20150706,135,41,95,1.4,24,13,198,3
20150707,175,46,106,1.3,24,21,240,4
20150708,173,55,114,1.2,23,20,238,4
20150709,185,54,113,1.3,25,18,250,4
20150710,169,40,99,1.2,27,20,234,4
20150711,185,64,131,1.0,24,16,250,4
20150712,145,72,136,0.9,27,8,209,3
20150713,97,29,70,0.6,24,6,156,2
20150714,158,28,82,0.8,29,18,223,4
20150715,146,23,57,0.6,22,7,211,3
20150716,70,20,42,0.5,19,5,124,2
20150717,95,15,39,0.4,22,10,154,2
20150718,81,30,66,0.9,33,10,137,2
20150719,67,48,80,1.2,29,8,108,2
20150720,72,39,68,1.0,28,7,126,2
20150721,96,56,90,1.0,30,11,155,2
20150722,87,24,57,0.8,30,10,144,2
20150723,110,25,54,1.2,32,13,170,3
20150724,96,28,66,0.8,29,12,155,2
20150725,122,27,67,0.8,28,19,184,3
20150726,126,56,102,0.8,30,10,188,3
20150727,133,46,88,0.8,24,8,196,3
20150728,93,35,66,1.0,26,14,151,2
20150729,139,46,88,1.0,28,14,202,3
20150730,77,15,28,0.5,22,5,132,2
