obj,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,OvallGrd-bj-1,pm25Scr-bj-1,pm25Grd-bj-1,pm10Scr-bj-1,pm10Grd-bj-1,no2Scr-bj-1,no2Grd-bj-1,pollute-bj-1,OvallGrd-lf-1,pm25Scr-lf-1,pm25Grd-lf-1,pm10Scr-lf-1,pm10Grd-lf-1,pollute-lf-1,aqi-bj-1-s2,aqi-bj-1-s3,aqi-bj-1-sq,no2Grd-bj-1-s2,no2Grd-bj-1-s3,no2Grd-bj-1-sq,OvallGrd-bj-1-s2,OvallGrd-bj-1-s3,OvallGrd-bj-1-sq,pollute-bj-1-s2,pollute-bj-1-s3,pollute-bj-1-sq,no2Scr-bj-1-s2,no2Scr-bj-1-s3,no2Scr-bj-1-sq,pm2.5-bj-1-s2,pm2.5-bj-1-s3,pm2.5-bj-1-sq,pm25Grd-bj-1-s2,pm25Grd-bj-1-s3,pm25Grd-bj-1-sq,pm10Grd-bj-1-s2,pm10Grd-bj-1-s3,pm10Grd-bj-1-sq,pm10-bj-1-s2,pm10-bj-1-s3,pm10-bj-1-sq,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-aqi_1,class-aqi_2,class-aqi_3,class-aqi_4,class-aqi_5,class-aqi_6,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6,SimpClass-cd-1_1,SimpClass-cd-1_2,SimpClass-cd-1_3,SimpClass-cd-1_4,SimpClass-lf-1_1,SimpClass-lf-1_2,SimpClass-lf-1_3,SimpClass-lf-1_4,SimpClass-lf-1_5,SimpClass-tj-1_1,SimpClass-tj-1_2,SimpClass-tj-1_3,SimpClass-tj-1_4,SimpClass-ts-1_1,SimpClass-ts-1_2,SimpClass-ts-1_3,SimpClass-ts-1_4,SimpClass-zjk-1_1,SimpClass-zjk-1_2,SimpClass-zjk-1_3,class-bj-1-s2_1,class-bj-1-s2_4,class-bj-1-s2_9,class-bj-1-s2_16,class-bj-1-s2_25,class-bj-1-s2_36,class-bj-1-s3_1,class-bj-1-s3_8,class-bj-1-s3_27,class-bj-1-s3_64,class-bj-1-s3_125,class-bj-1-s3_216,class-bj-1-sq_1.0,class-bj-1-sq_1.41421356237,class-bj-1-sq_1.73205080757,class-bj-1-sq_2.0,class-bj-1-sq_2.2360679775,class-bj-1-sq_2.44948974278
4.17438727,17,3.663561646,2.197224577,3.610917913,0.262364264,2.944438979,1.791759469,76,3.970291914,3.135494216,4.007333185,0.641853886,3.401197382,2.890371758,71,3.931825633,2.772588722,3.931825633,0.587786665,3.258096538,2.833213344,83,4.17438727,3.465735903,4.356708827,0.832909123,3.526360525,2.833213344,59,4.025351691,2.708050201,4.094344562,0.336472237,2.772588722,3.091042453,93,3.891820298,3.091042453,3.555348061,0.530628251,3.091042453,2.302585093,95,3.663561646,5.720311777,2.197224577,7.221835825,3.610917913,6.529418838,2.944438979,3.845883203,4.65396035,7.043159916,3.80666249,7.940583827,4.691347882,4.192680463,7.275864601,10.9127767,6.164414003,5.783825182,8.671286727,1.656825319,7.275864601,10.9127767,1.969126272,7.649044795,11.47286268,2.049957339,13.05591797,19.58387376,3.301502035,4.17438727,6.240275845,1.342454046,4.17438727,6.240275845,1.342454046,7.167809184,10.75057825,1.945910149,7.167809184,10.75057825,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.761200116,18,4.17438727,3.850147602,3.80666249,0.741937345,3.891820298,2.833213344,73,4.007333185,3.610917913,4.043051268,0.78845736,3.784189634,3.433987204,74,4.262679877,3.610917913,4.219507705,0.916290732,4.043051268,3.555348061,72,4.094344562,3.610917913,4.158883083,0.741937345,3.871201011,3.258096538,56,3.970291914,2.944438979,3.988984047,0.470003629,3.218875825,3.63758616,85,3.970291914,3.496507561,3.951243719,0.832909123,3.737669618,3.218875825,74,4.859812404,7.987864096,4.532599493,7.943427768,4.48863637,8.030409562,4.574710979,4.665324109,4.691347882,7.573017256,4.290459441,8.01466637,4.727387819,4.404277244,8.318010278,12.47665306,8,9.128804884,13.6930457,2.379357132,9.704121561,14.55609127,2.510713154,9.311816955,13.96759076,2.420963962,16.06016829,24.09025228,4.032923414,7.657755271,11.48593446,2.051855777,9.043695295,13.56536702,2.360067187,8.954802753,13.43201191,2.339960982,7.568895663,11.35258064,6.633249581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.713572067,19,3.761200116,2.708050201,3.496507561,0.336472237,3.135494216,1.791759469,83,3.80666249,3.135494216,3.80666249,0.470003629,3.401197382,2.772588722,75,4.043051268,3.663561646,4.143134726,0.693147181,3.80666249,3.135494216,87,4.094344562,3.610917913,4.234106505,0.641853886,3.784189634,2.995732274,63,3.871201011,2.772588722,3.850147602,0.336472237,2.890371758,3.218875825,94,3.891820298,3.295836866,3.737669618,0.641853886,3.258096538,2.397895273,96,3.761200116,6.378426184,2.708050201,7.204149292,3.496507561,6.829793738,3.135494216,3.943521672,3.80666249,6.876264612,3.135494216,7.568895663,3.80666249,4.063885355,7.475905969,11.21302235,6.480740698,6.184148891,9.27322127,1.738783314,7.475905969,11.21302235,2.012331811,7.848293646,11.77186245,2.093513034,13.65742531,20.48613622,3.446724078,5.283203729,7.917536354,1.556386734,5.283203729,7.917536354,1.556386734,6.932447892,10.39723823,1.895647038,6.932447892,10.39723823,5.656854249,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.713572067,20,3.713572067,2.772588722,3.526360525,0.405465108,3.295836866,1.791759469,79,3.931825633,3.218875825,3.80666249,0.693147181,3.713572067,2.833213344,72,4.060443011,3.433987204,4.17438727,0.916290732,3.80666249,3.555348061,72,4.060443011,3.401197382,4.158883083,0.78845736,3.80666249,3.091042453,54,3.988984047,2.890371758,4.043051268,0.336472237,2.63905733,2.944438979,92,3.784189634,2.995732274,3.496507561,0.530628251,3.135494216,2.564949357,86,3.713572067,6.398594935,2.772588722,7.186144305,3.526360525,6.947937069,3.295836866,4.014579594,3.931825633,7.090909822,3.218875825,7.696667082,3.80666249,4.097672352,7.378383713,11.06665399,6.32455532,6.517671273,9.774346508,1.808128023,7.378383713,11.06665399,1.991232446,7.993066162,11.98909867,2.125326963,13.89395291,20.84092798,3.504025624,5.420534999,8.124446856,1.583706346,5.420534999,8.124446856,1.583706346,6.993932975,10.48955051,1.908736646,6.993932975,10.48955051,5.744562647,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.691347882,21,3.713572067,2.833213344,3.218875825,0.405465108,3.135494216,1.945910149,79,3.663561646,2.833213344,3.465735903,0.470003629,3.36729583,2.708050201,75,3.784189634,3.044522438,3.784189634,0.587786665,3.465735903,2.833213344,85,3.737669618,3.091042453,3.737669618,0.530628251,3.33220451,2.63905733,60,3.850147602,2.708050201,3.555348061,0.336472237,2.772588722,3.218875825,92,3.850147602,3.218875825,3.583518938,0.530628251,3.218875825,2.564949357,92,3.713572067,6.463029457,2.833213344,6.867974409,3.218875825,6.781057626,3.135494216,3.854393893,3.663561646,6.411818268,2.833213344,7.072421901,3.465735903,3.73289634,7.378383713,11.06665399,6.32455532,6.184148891,9.27322127,1.738783314,7.378383713,11.06665399,1.991232446,7.666427993,11.49894954,2.053746507,13.55984511,20.33976572,3.42311522,5.549076085,8.318010278,1.609437912,5.549076085,8.318010278,1.609437912,6.357842267,9.534233826,1.774779367,6.357842267,9.534233826,4.898979486,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.532599493,22,4.691347882,4.406719247,4.682131227,0.916290732,4.060443011,3.295836866,55,4.727387819,4.442651256,4.86753445,1.064710737,4.077537444,3.970291914,63,4.553876892,4.262679877,4.736198448,1.131402111,4.127134385,4.094344562,66,4.510859507,4.219507705,4.644390899,0.832909123,4.077537444,3.737669618,49,4.276666119,3.713572067,4.521788577,0.641853886,3.610917913,4.007333185,79,4.219507705,3.80666249,4.430816799,0.741937345,3.663561646,3.17805383,71,5.783825182,9.076694687,5.497168225,9.355046593,5.774551546,8.725344925,5.147494477,5.278624733,5.82008293,9.149421957,5.533389489,9.578380487,5.96100534,5.237505227,9.364348184,14.04639448,10.39230485,10.28336131,15.42499087,2.644520723,11.56149656,17.34223058,2.944438979,10.54705077,15.82053688,2.705902574,17.45036502,26.17554748,4.375256028,8.789050714,13.18334935,2.302585093,10.98613982,16.4791844,2.808707108,11.54289195,17.3143234,2.940033123,9.345745009,14.01848732,10.34408043,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.737669618,23,4.532599493,4.234106505,4.317488114,0.741937345,3.713572067,2.833213344,80,4.510859507,4.219507705,4.744932128,1.029619417,3.871201011,3.496507561,70,5.003946306,4.736198448,5.159055299,1.547562509,4.127134385,4.304065093,67,4.94875989,4.682131227,5.117993812,0.993251773,3.951243719,3.663561646,51,4.317488114,3.610917913,4.584967479,0.470003629,3.044522438,3.555348061,93,4.418840608,4.110873864,4.605170186,0.78845736,3.433987204,2.944438979,90,5.220355825,8.741456116,4.919980926,8.826000545,5.003946306,8.210939733,4.394449155,4.998562713,5.198497031,8.704668113,4.905274778,9.23610558,5.433722004,5.070161273,9.043695295,13.56536702,9.591663047,8.764209507,13.14608186,2.296996698,10.42990105,15.64480743,2.678598044,9.983630563,14.97537693,2.575097743,16.42133614,24.63200409,4.121684133,8.43923165,12.6585263,2.224213873,9.825363836,14.73796505,2.538597784,9.9944702,14.99163713,2.577601675,8.608312785,12.91219775,8.602325267,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.912023005,24,3.737669618,2.48490665,2.944438979,0.336472237,2.890371758,1.791759469,81,3.583518938,2.48490665,3.36729583,0.405465108,3.135494216,2.197224577,70,4.077537444,3.63758616,4.189654742,0.741937345,3.63758616,3.433987204,82,3.713572067,3.091042453,3.713572067,0.530628251,3.295836866,2.564949357,60,3.850147602,2.833213344,3.610917913,0.405465108,2.944438979,3.33220451,91,3.891820298,2.944438979,3.218875825,0.405465108,2.772588722,2.197224577,95,3.737669618,6.11368218,2.48490665,6.605297921,2.944438979,6.548219103,2.890371758,3.552486829,3.583518938,5.955837369,2.48490665,6.88857246,3.36729583,3.538056564,7.427738841,11.14073071,6.403124237,5.669880923,8.499843553,1.633760823,7.427738841,11.14073071,2.001902105,7.047699813,10.57027071,1.920207014,13.09357288,19.64035624,3.310570661,4.804021045,7.194436851,1.462473798,4.804021045,7.194436851,1.462473798,5.783825182,8.671286727,1.656825319,5.783825182,8.671286727,4.242640687,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.828641396,25,3.912023005,3.295836866,3.912023005,0.530628251,3.583518938,2.302585093,70,3.951243719,3.36729583,3.951243719,0.641853886,3.63758616,3.091042453,69,4.33073334,4.025351691,4.465908119,0.916290732,3.970291914,3.496507561,79,4.234106505,3.871201011,4.343805422,0.78845736,4.007333185,3.33220451,57,4.127134385,3.044522438,4.290459441,0.587786665,2.995732274,3.433987204,86,3.761200116,3.218875825,3.761200116,0.530628251,3.295836866,2.833213344,83,3.912023005,7.150701458,3.295836866,7.784057003,3.912023005,7.44775128,3.583518938,4.427238977,4.634728988,7.264730178,4.043051268,7.864035659,4.634728988,4.24563401,7.784057003,11.67546939,7,7.111512116,10.66606751,1.933849104,7.784057003,11.67546939,2.079441542,8.830585407,13.24566057,2.311936634,14.89433706,22.34150508,3.747444509,6.517671273,9.774346508,1.808128023,6.517671273,9.774346508,1.808128023,7.784057003,11.67546939,2.079441542,7.784057003,11.67546939,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.025351691,26,3.828641396,3.258096538,3.80666249,0.530628251,3.610917913,2.397895273,61,4.094344562,3.258096538,4.025351691,0.693147181,3.871201011,3.044522438,62,4.394449155,3.988984047,4.59511985,1.193922468,4.17438727,3.850147602,57,4.219507705,3.401197382,4.143134726,0.741937345,3.988984047,3.295836866,41,3.912023005,2.890371758,3.912023005,0.641853886,2.944438979,3.33220451,87,3.761200116,3.135494216,3.63758616,0.530628251,3.295836866,2.564949357,84,3.828641396,7.026426809,3.258096538,7.591357047,3.80666249,7.390798522,3.610917913,4.371976299,4.779123493,7.297091005,3.931825633,8.085178748,4.709530201,4.248495242,7.613818685,11.41999844,6.708203932,7.167809184,10.75057825,1.945910149,7.613818685,11.41999844,2.042285207,8.718702808,13.07781103,2.286768303,14.78036324,22.17054428,3.719632291,6.439350371,9.656691473,1.791759469,6.439350371,9.656691473,1.791759469,7.568895663,11.35258064,2.03251365,7.568895663,11.35258064,6.633249581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.828641396,27,4.025351691,3.610917913,4.110873864,0.587786665,3.713572067,2.708050201,69,4.077537444,3.433987204,4.189654742,0.693147181,3.828641396,3.36729583,65,4.382026635,4.077537444,4.634728988,1.029619417,4.143134726,3.931825633,64,4.248495242,3.526360525,4.219507705,0.741937345,4.025351691,3.135494216,51,4.007333185,3.044522438,4.077537444,0.693147181,3.295836866,3.63758616,83,3.850147602,3.36729583,3.850147602,0.641853886,3.610917913,2.944438979,76,4.709530201,7.591357047,4.290459441,8.101980732,4.795790546,7.696667082,4.394449155,4.65396035,4.762173935,7.46221494,4.110873864,8.235095497,4.875197323,4.418840608,8.014996894,12.02200557,7.416198487,8.764209507,13.14608186,2.296996698,9.401043373,14.10144185,2.441310714,9.28887425,13.93317359,2.415738676,15.39242549,23.08863792,3.869202298,7.167809184,10.75057825,1.945910149,8.553525121,12.83000104,2.249741268,9.575052928,14.36247581,2.48110369,8.188966864,12.28303832,7.745966692,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.891820298,28,3.828641396,3.135494216,3.583518938,0.470003629,3.610917913,2.302585093,71,4.077537444,3.36729583,3.970291914,0.587786665,3.850147602,2.995732274,64,4.317488114,4.007333185,4.59511985,1.16315081,4.043051268,4.007333185,73,4.219507705,3.850147602,4.394449155,0.916290732,3.988984047,3.555348061,44,3.80666249,2.890371758,3.610917913,0.587786665,3.044522438,3.295836866,87,3.850147602,3.17805383,3.663561646,0.530628251,3.465735903,2.708050201,91,3.828641396,6.898714534,3.135494216,7.36264527,3.583518938,7.390798522,3.610917913,4.234106505,4.762173935,7.393263095,4.043051268,8.012018239,4.65396035,4.257030144,7.613818685,11.41999844,6.708203932,7.167809184,10.75057825,1.945910149,7.613818685,11.41999844,2.042285207,8.43923165,12.6585263,2.224213873,14.78036324,22.17054428,3.719632291,6.184148891,9.27322127,1.738783314,6.184148891,9.27322127,1.738783314,7.111512116,10.66606751,1.933849104,7.111512116,10.66606751,5.916079783,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.988984047,29,3.891820298,3.465735903,3.891820298,0.587786665,3.526360525,2.079441542,79,4.077537444,3.526360525,4.189654742,0.641853886,3.496507561,2.833213344,71,4.369447852,3.988984047,4.672828834,1.131402111,3.850147602,4.043051268,84,4.127134385,3.63758616,4.290459441,0.693147181,3.555348061,2.944438979,58,3.891820298,2.772588722,3.891820298,0.530628251,2.708050201,3.044522438,94,3.891820298,3.091042453,3.555348061,0.470003629,2.890371758,2.302585093,95,3.891820298,7.305860033,3.465735903,7.742835955,3.891820298,7.368339686,3.526360525,4.464758032,4.762173935,7.557472902,4.204692619,8.235095497,4.875197323,4.454347296,7.742835955,11.61361207,6.92820323,6.993932975,10.48955051,1.908736646,7.742835955,11.61361207,2.070426431,8.906503172,13.35955306,2.329054204,14.73541754,22.10312572,3.708669765,6.869014451,10.30199518,1.882173495,6.869014451,10.30199518,1.882173495,7.742835955,11.61361207,2.070426431,7.742835955,11.61361207,6.92820323,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5.068904202,1,3.988984047,3.583518938,3.871201011,0.530628251,3.761200116,2.564949357,70,3.891820298,3.135494216,3.761200116,0.587786665,3.663561646,2.944438979,64,3.871201011,3.135494216,3.784189634,0.693147181,3.63758616,3.135494216,88,3.871201011,3.295836866,3.80666249,0.693147181,3.63758616,3.091042453,56,4.043051268,3.36729583,4.127134385,0.641853886,3.496507561,3.610917913,85,3.828641396,2.995732274,3.465735903,0.587786665,3.135494216,2.995732274,90,4.672828834,7.526178913,4.262679877,7.82084088,4.553876892,7.708410667,4.442651256,4.549657476,3.891820298,6.963189986,3.135494216,7.609366538,3.761200116,4.036008985,7.940939762,11.91088246,7.280109889,8.861775311,13.29245208,2.31896534,9.326967184,13.99031812,2.424415938,9.078174903,13.61709237,2.367877327,15.41592327,23.1238846,3.874954467,7.111512116,10.66606751,1.933849104,8.497194545,12.74548864,2.237150199,9.086702732,13.62988555,2.369809976,7.700747795,11.55045244,6.8556546,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.361292166,2,5.068904202,4.795790546,4.919980926,1.064710737,4.454347296,3.433987204,50,4.812184355,4.532599493,4.96284463,1.029619417,4.33073334,4.127134385,58,4.86753445,4.59511985,4.990432587,1.131402111,4.394449155,4.143134726,77,4.890349128,4.615120517,4.955827058,1.029619417,4.290459441,4.189654742,42,4.158883083,3.583518938,4.33073334,0.693147181,3.663561646,3.737669618,97,4.317488114,4.007333185,4.430816799,0.875468737,3.970291914,3.465735903,81,6.450470422,9.850139517,6.17586727,9.975296455,6.300785795,9.505320747,5.831882477,5.6069044,5.905361848,9.325898713,5.624017506,9.759905824,6.056784013,5.330784557,10.12523012,15.18778535,12.56980509,11.65789989,17.48683688,2.967285931,12.89778129,19.34666819,3.263451795,11.20646403,16.80967571,2.860553065,19.01049258,28.51573887,4.761215158,9.575052928,14.36247581,2.48110369,12.34757655,18.52135832,3.131525582,12.59790187,18.89684775,3.191455606,9.825363836,14.73796505,11.66190379,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.811140993,3,5.361292166,5.093750201,5.252273428,1.252762968,4.709530201,3.496507561,62,5.365976015,5.099866428,5.488937726,1.193922468,4.59511985,4.406719247,72,5.488937726,5.257495372,5.59471138,1.131402111,4.615120517,4.077537444,89,5.402677382,5.147494477,5.402677382,1.098612289,4.418840608,3.970291914,57,4.234106505,3.610917913,4.465908119,0.693147181,3.688879454,3.850147602,101,4.553876892,4.262679877,4.779123493,0.993251773,4.127134385,3.465735903,80,6.966967139,10.44421173,6.698268054,10.60363517,6.857514063,10.05710952,6.311734809,5.913503006,6.971668605,10.45507117,6.704414355,10.84610858,7.095064377,5.877175401,10.7131948,16.06975893,14.56021978,12.61983986,18.92975484,3.196715235,13.93204926,20.89807256,3.513264593,11.82160063,17.73238995,3.006146492,20.11413328,30.17119992,5.035060381,10.17523077,15.26278924,2.619431865,13.39407002,20.09110274,3.383050347,13.71292508,20.56938595,3.460160075,10.49407584,15.74107236,13.78404875,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5.902633333,4,5.811140993,5.648974238,5.648974238,1.504077397,4.787491743,3.850147602,50,5.572154032,5.361292166,5.710427017,1.280933845,4.532599493,4.094344562,57,5.758901774,5.587248658,5.894402834,1.686398954,4.672828834,4.787491743,82,5.590986981,5.384495063,5.59471138,1.131402111,4.543294782,4.007333185,49,4.615120517,3.912023005,5.017279837,0.741937345,3.891820298,4.127134385,101,5.017279837,4.753590191,5.209486153,1.064710737,4.290459441,3.663561646,99,7.600402335,11.4536,7.437795122,11.4536,7.437795122,10.58729122,6.572282543,6.345460907,7.178545484,10.92494878,6.966967139,11.27546745,7.317212408,6.117656572,11.616294,17.4244275,18.24828759,13.14176789,19.71264889,3.322182256,15.19980417,22.79970588,3.822076269,12.68741243,19.03111402,3.21292313,21.17453197,31.76179795,5.298643893,11.29090628,16.93634074,2.88046753,14.87441308,22.3116191,3.74258124,14.87441308,22.3116191,3.74258124,11.29090628,16.93634074,16.82260384,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
