pm,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WIN-ext,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6,WD-max_1,WD-max_2,WD-max_3,WD-max_4,WD-max_5,WD-max_6,WD-max_7,WD-max_8,WD-max_9,WD-max_10,WD-max_11,WD-max_12,WD-max_13,WD-max_14,WD-max_15,WD-max_16,WD-ext_1,WD-ext_2,WD-ext_3,WD-ext_4,WD-ext_5,WD-ext_6,WD-ext_7,WD-ext_8,WD-ext_9,WD-ext_10,WD-ext_11,WD-ext_12,WD-ext_13,WD-ext_14,WD-ext_15,WD-ext_16
5.017279837,9,5.361292166,5.093750201,5.252273428,0.78845736,4.094344562,2.890371758,120,5.129898715,4.852030264,5.204006687,0.875468737,4.204692619,3.433987204,90,4.976733742,4.709530201,5.117993812,1.029619417,4.248495242,4.007333185,98,4.634728988,4.356708827,4.564348191,0.693147181,3.688879454,3.091042453,68,4.189654742,3.663561646,4.394449155,0.530628251,3.33220451,3.401197382,4.634728988,4.787491743,4.510859507,5.023880521,0.693147181,3.610917913,3.295836866,130,30,145,359,11,0,0,0,10163,10185,10137,58,3.63758616,87,112,180,43,3.17805383,61,4.510859507,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.955827058,10,5.303304908,5.017279837,5.231108617,0.741937345,4.143134726,2.302585093,126,5.231108617,4.94875989,5.288267031,0.916290732,4.17438727,2.944438979,111,5.459585514,5.220355825,5.572154032,1.280933845,4.343805422,4.262679877,164,4.934473933,4.663439094,4.795790546,0.78845736,3.784189634,3.17805383,85,4.025351691,2.944438979,4.094344562,0.470003629,3.218875825,3.33220451,4.543294782,4.836281907,4.564348191,5.099866428,0.741937345,3.713572067,3.17805383,147,28,171,416,23,0,0,0,10152,10179,10122,60,3.218875825,60,137,215,65,3.135494216,49,4.418840608,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.564949357,11,5.241747015,4.955827058,4.356708827,0.993251773,3.850147602,2.833213344,130,5.411646052,5.159055299,5.398162702,1.223775432,3.970291914,3.36729583,95,5.365976015,5.099866428,5.361292166,1.335001067,4.17438727,4.343805422,112,4.9698133,4.700480366,4.762173935,0.832909123,3.610917913,3.218875825,65,4.248495242,3.401197382,4.477336814,0.405465108,3.091042453,3.17805383,4.521788577,4.477336814,4.17438727,4.574710979,0.693147181,3.258096538,3.258096538,115,29,193,404,84,0.693147181,1.791759469,1.791759469,10157,10168,10133,65,3.583518938,67,142,187,106,3.433987204,50,4.532599493,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3.295836866,12,3.80666249,2.564949357,3.295836866,0.262364264,2.564949357,1.098612289,87,3.871201011,2.833213344,3.871201011,0.405465108,2.833213344,1.386294361,75,4.143134726,3.828641396,4.158883083,0.875468737,3.63758616,3.044522438,73,3.688879454,3.36729583,3.688879454,0.587786665,2.890371758,2.197224577,68,3.988984047,2.995732274,4.025351691,0.336472237,2.63905733,2.63905733,4.521788577,3.871201011,2.944438979,3.258096538,0.587786665,2.708050201,2.302585093,93,54,82,191,40,5.062595033,0,5.062595033,10212,10256,10167,56,3.433987204,30,79,130,61,4.094344562,92,5.043425117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.007333185,13,4.219507705,3.295836866,3.688879454,0.336472237,3.135494216,1.386294361,120,4.060443011,3.36729583,3.931825633,0.405465108,3.36729583,1.609437912,108,4.304065093,3.713572067,4.33073334,0.832909123,3.713572067,2.944438979,128,4.094344562,3.761200116,4.127134385,0.641853886,3.401197382,2.197224577,111,4.060443011,3.135494216,3.784189634,0.470003629,3.135494216,2.995732274,4.691347882,4.158883083,2.890371758,3.713572067,0.530628251,3.258096538,2.708050201,116,47,144,346,23,1.386294361,0,1.386294361,10212,10268,10144,46,3.218875825,102,110,184,44,3.465735903,67,4.934473933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.700480366,14,4.317488114,4.007333185,4.442651256,0.530628251,4.007333185,1.791759469,114,4.543294782,4.262679877,4.718498871,0.587786665,3.951243719,2.48490665,114,4.762173935,4.48863637,4.96284463,0.693147181,4.110873864,3.044522438,132,4.934473933,4.672828834,4.905274778,0.916290732,3.951243719,3.36729583,97,4.077537444,3.17805383,4.17438727,0.587786665,3.295836866,3.401197382,4.709530201,4.043051268,3.258096538,4.143134726,0.530628251,3.555348061,3.555348061,100,39,184,415,15,0,0,0,10046,10145,9991,46,2.833213344,114,157,258,45,2.995732274,53,4.406719247,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.295836866,15,5.129898715,4.700480366,5.659482216,0.641853886,4.262679877,2.708050201,101,5.087596335,4.820281566,5.493061443,0.875468737,3.951243719,3.583518938,101,5.267858159,4.983606622,5.549076085,1.223775432,4.543294782,3.988984047,91,4.795790546,4.521788577,5.247024072,0.641853886,3.401197382,2.944438979,54,5.241747015,4.094344562,5.789960171,0.587786665,3.401197382,3.663561646,4.465908119,4.682131227,3.63758616,5.099866428,0.470003629,3.555348061,3.135494216,122,33,198,370,59,0,0,0,9961,9997,9902,42,3.17805383,37,177,254,93,3.258096538,74,5.164785974,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.219507705,16,4.521788577,3.295836866,4.890349128,0.182321557,2.63905733,1.386294361,95,4.700480366,3.433987204,5.129898715,0.405465108,2.890371758,1.609437912,97,4.584967479,3.36729583,4.9698133,0.405465108,3.091042453,2.302585093,107,4.564348191,3.401197382,4.941642423,0.405465108,2.397895273,1.609437912,54,4.553876892,3.33220451,4.934473933,0.405465108,2.833213344,2.890371758,4.553876892,4.382026635,2.564949357,4.700480366,0.262364264,2.708050201,2.397895273,108,100,202,398,76,0,0,0,10076,10112,9984,13,2.079441542,113,163,212,127,3.850147602,90,5.252273428,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.934473933,17,4.727387819,4.219507705,5.159055299,0.530628251,4.025351691,2.833213344,100,4.672828834,4.077537444,5.087596335,0.587786665,3.610917913,3.555348061,96,4.736198448,4.189654742,5.176149733,0.693147181,4.110873864,3.401197382,120,4.65396035,4.007333185,5.062595033,0.530628251,3.295836866,2.772588722,59,4.17438727,3.135494216,4.356708827,0.530628251,3.295836866,3.36729583,4.709530201,4.248495242,3.091042453,4.48863637,0.470003629,3.555348061,3.091042453,115,49,204,440,49,0,0,0,10049,10072,10024,32,2.833213344,101,172,257,91,3.33220451,51,4.418840608,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.110873864,18,5.209486153,4.934473933,5.613128106,0.916290732,4.49980967,3.33220451,99,5.209486153,4.927253685,5.703782475,0.955511445,4.043051268,3.80666249,118,5.159055299,4.836281907,5.693732139,1.648658626,4.532599493,4.709530201,89,4.804021045,4.406719247,5.267858159,0.693147181,3.850147602,2.995732274,40,4.204692619,3.33220451,4.406719247,0.530628251,3.401197382,3.555348061,4.430816799,4.369447852,3.36729583,4.672828834,0.530628251,3.784189634,3.258096538,112,20,181,352,113,0,0,0,10069,10082,10043,53,3.433987204,14,180,218,141,2.890371758,36,4.060443011,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4.219507705,19,4.521788577,4.110873864,4.8978398,0.470003629,3.433987204,1.945910149,100,4.615120517,4.219507705,5.017279837,0.955511445,3.63758616,3.36729583,79,4.86753445,4.369447852,5.342334252,1.098612289,4.262679877,4.060443011,65,4.382026635,3.828641396,4.682131227,0.641853886,3.36729583,2.564949357,25,4.204692619,3.135494216,4.406719247,0.405465108,3.091042453,3.135494216,4.691347882,4.248495242,2.944438979,4.48863637,0.336472237,2.995732274,2.890371758,116,48,196,377,110,0.693147181,0,0.693147181,10105,10123,10081,43,2.197224577,23,168,215,137,3.610917913,66,4.744932128,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4.158883083,20,4.510859507,4.219507705,4.727387819,0.587786665,3.784189634,2.079441542,127,4.574710979,4.290459441,4.927253685,0.741937345,3.433987204,2.890371758,112,4.672828834,4.276666119,5.099866428,0.641853886,3.891820298,3.218875825,139,4.521788577,4.234106505,4.844187086,0.641853886,3.295836866,2.564949357,59,4.127134385,2.995732274,3.761200116,0.470003629,3.218875825,3.33220451,4.736198448,4.158883083,2.890371758,4.110873864,0.405465108,3.401197382,3.295836866,115,48,208,464,29,0,0,0,10109,10136,10069,55,2.564949357,110,154,223,63,3.433987204,62,4.584967479,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.784189634,21,4.510859507,4.158883083,4.86753445,0.470003629,3.80666249,2.197224577,111,4.709530201,4.110873864,5.141663557,0.587786665,3.17805383,3.044522438,101,4.804021045,4.532599493,5.220355825,0.916290732,4.007333185,3.583518938,133,4.48863637,4.17438727,4.844187086,0.530628251,3.044522438,2.63905733,49,4.634728988,3.218875825,5.036952602,0.470003629,3.044522438,3.33220451,4.65396035,4.276666119,3.583518938,4.521788577,0.470003629,3.526360525,2.995732274,118,55,193,499,62,0,0,0,10062,10088,10021,35,1.791759469,90,191,274,105,3.295836866,69,4.934473933,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.007333185,22,4.442651256,3.784189634,4.615120517,0.470003629,3.912023005,2.197224577,141,4.543294782,4.094344562,4.919980926,0.693147181,3.526360525,2.63905733,121,4.744932128,4.465908119,4.94875989,1.098612289,4.234106505,3.784189634,142,4.317488114,4.007333185,4.477336814,0.587786665,3.465735903,2.48490665,56,3.988984047,2.944438979,4.025351691,0.470003629,3.258096538,3.218875825,4.605170186,4.317488114,3.295836866,4.204692619,0.470003629,3.433987204,2.995732274,129,63,232,476,44,0,0,0,10131,10159,10088,36,2.772588722,116,188,256,85,3.496507561,73,4.762173935,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.970291914,23,4.382026635,4.007333185,4.691347882,0.470003629,3.912023005,2.48490665,115,4.59511985,4.234106505,4.983606622,0.741937345,3.496507561,3.218875825,117,4.875197323,4.605170186,5.303304908,1.029619417,4.276666119,3.891820298,118,4.553876892,4.276666119,4.919980926,0.587786665,3.258096538,2.833213344,61,4.33073334,3.218875825,4.615120517,0.470003629,3.218875825,3.33220451,4.787491743,4.356708827,3.17805383,4.644390899,0.405465108,3.36729583,3.091042453,125,50,246,488,89,0,0,0,10104,10139,10077,33,1.791759469,65,210,287,129,3.135494216,57,4.727387819,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.290459441,24,4.644390899,3.970291914,5.049856007,0.470003629,3.871201011,2.079441542,139,4.682131227,3.850147602,5.099866428,0.587786665,3.555348061,2.708050201,128,4.919980926,4.477336814,5.407171771,1.386294361,4.343805422,4.043051268,133,4.59511985,3.951243719,4.990432587,0.470003629,3.401197382,2.397895273,53,4.290459441,2.708050201,3.912023005,0.470003629,3.091042453,3.091042453,4.844187086,4.204692619,2.995732274,4.356708827,0.530628251,3.465735903,3.36729583,119,65,241,495,54,0,0,0,10167,10200,10125,37,1.791759469,121,191,259,87,3.258096538,62,4.644390899,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.59511985,25,4.753590191,4.290459441,5.068904202,0.587786665,4.17438727,2.564949357,177,4.770684624,4.33073334,5.030437921,0.693147181,3.433987204,3.33220451,179,5.170483995,4.574710979,5.293304825,0.875468737,4.317488114,3.737669618,240,4.691347882,4.343805422,5.123963979,0.641853886,3.401197382,3.044522438,90,4.317488114,2.944438979,4.094344562,0.470003629,3.17805383,3.218875825,4.86753445,4.369447852,3.465735903,4.65396035,0.641853886,3.688879454,3.63758616,133,53,279,549,69,0,0,0,10106,10136,10064,36,2.708050201,116,225,317,106,3.17805383,51,4.442651256,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.406719247,26,5.087596335,4.59511985,5.209486153,0.693147181,3.988984047,3.044522438,226,4.955827058,4.430816799,5.036952602,0.741937345,2.995732274,3.36729583,205,4.997212274,4.59511985,5.170483995,0.78845736,3.737669618,3.583518938,212,4.406719247,4.110873864,4.682131227,0.530628251,2.833213344,2.564949357,89,4.672828834,3.218875825,4.394449155,0.530628251,2.995732274,3.465735903,5.123963979,4.86753445,3.850147602,4.927253685,0.641853886,3.688879454,3.63758616,192,53,291,524,117,0,0,0,10058,10083,10024,49,3.218875825,107,241,309,158,3.555348061,64,4.553876892,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.784189634,27,4.744932128,4.406719247,4.905274778,0.641853886,3.850147602,2.564949357,175,4.820281566,4.465908119,4.997212274,0.832909123,3.36729583,3.36729583,185,5.129898715,4.727387819,5.241747015,0.993251773,3.970291914,4.094344562,233,4.65396035,4.369447852,4.86753445,0.641853886,3.135494216,3.091042453,139,4.605170186,3.761200116,4.997212274,0.587786665,3.295836866,3.555348061,5.049856007,4.795790546,3.970291914,4.905274778,0.641853886,3.496507561,3.218875825,182,41,256,493,142,0,2.302585093,2.302585093,10011,10043,9969,56,3.583518938,77,223,283,175,2.63905733,66,4.700480366,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.753590191,28,4.369447852,3.784189634,4.234106505,0.530628251,3.688879454,1.791759469,134,4.369447852,4.060443011,4.65396035,1.064710737,3.555348061,3.044522438,134,4.8978398,4.634728988,4.997212274,1.589235205,4.248495242,4.356708827,153,4.317488114,4.007333185,4.406719247,0.530628251,3.218875825,2.397895273,112,4.836281907,3.891820298,5.308267697,0.530628251,2.944438979,3.33220451,5.003946306,3.951243719,3.218875825,3.891820298,0.405465108,3.044522438,2.890371758,101,36,231,439,141,0,0,0,10064,10086,9992,56,3.63758616,53,204,251,167,2.890371758,44,4.418840608,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.744932128,29,5.017279837,4.753590191,4.919980926,0.832909123,3.891820298,2.48490665,196,4.912654886,4.644390899,5.036952602,0.916290732,3.36729583,2.890371758,156,5.153291594,4.882801923,5.298317367,1.458615023,4.262679877,4.356708827,142,4.634728988,4.356708827,4.644390899,0.587786665,3.433987204,2.48490665,121,4.836281907,3.80666249,4.779123493,0.641853886,3.36729583,3.713572067,5.241747015,4.753590191,3.80666249,4.574710979,0.741937345,3.36729583,3.36729583,176,37,271,506,112,0,0,0,10091,10115,10059,65,3.871201011,88,206,268,136,3.218875825,53,4.418840608,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.836281907,30,5.010635294,4.744932128,4.990432587,0.741937345,3.784189634,2.48490665,209,5.123963979,4.852030264,5.220355825,0.955511445,3.258096538,3.36729583,177,5.267858159,4.983606622,5.267858159,1.029619417,4.110873864,3.988984047,211,4.983606622,4.718498871,4.983606622,0.641853886,3.401197382,2.890371758,196,5.135798437,4.406719247,5.262690189,0.741937345,3.33220451,3.871201011,5.459585514,5.023880521,4.532599493,5.105945474,0.832909123,3.526360525,3.36729583,216,42,290,513,138,0,0,0,10068,10089,10039,58,3.496507561,93,234,296,164,3.258096538,52,4.343805422,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.828641396,1,5.111987788,4.836281907,4.955827058,0.741937345,3.828641396,2.63905733,171,5.111987788,4.836281907,5.262690189,0.955511445,3.218875825,3.17805383,149,5.192956851,4.912654886,5.293304825,1.223775432,4.060443011,4.356708827,194,4.564348191,4.276666119,4.682131227,0.530628251,3.091042453,2.63905733,149,5.135798437,4.248495242,4.836281907,0.587786665,2.995732274,3.496507561,5.459585514,4.804021045,4.442651256,4.997212274,0.641853886,3.401197382,3.688879454,183,34,223,450,150,0,4.219507705,4.219507705,10055,10069,10034,73,3.80666249,29,187,265,146,3.33220451,78,5.010635294,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.713572067,2,4.48863637,3.828641396,4.234106505,0.470003629,3.433987204,1.386294361,145,4.234106505,3.871201011,4.234106505,0.641853886,2.564949357,2.079441542,122,4.553876892,4.262679877,4.663439094,0.993251773,3.761200116,3.433987204,123,4.189654742,3.871201011,4.094344562,0.530628251,2.708050201,1.945910149,103,4.317488114,3.828641396,4.584967479,0.530628251,3.17805383,3.496507561,4.804021045,4.382026635,3.401197382,4.143134726,0.470003629,2.995732274,3.583518938,135,31,247,433,125,3.258096538,0,3.258096538,10060,10081,10032,67,3.871201011,96,192,242,140,3.135494216,52,4.477336814,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.17805383,3,4.290459441,3.713572067,4.553876892,0.336472237,3.218875825,1.098612289,113,4.48863637,4.077537444,4.844187086,0.530628251,2.772588722,1.945910149,104,4.753590191,4.477336814,5.017279837,0.916290732,3.828641396,3.218875825,113,4.33073334,4.025351691,4.49980967,0.405465108,2.995732274,1.791759469,98,4.553876892,3.36729583,4.934473933,0.336472237,2.197224577,2.890371758,4.718498871,4.465908119,3.36729583,4.804021045,0.336472237,2.708050201,3.401197382,125,87,221,452,113,0,0,0,10093,10114,10037,31,2.302585093,114,196,238,153,3.663561646,88,5.278114659,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.784189634,4,4.204692619,3.17805383,4.189654742,0.262364264,3.044522438,1.609437912,119,4.158883083,3.17805383,4.094344562,0.262364264,3.044522438,1.791759469,116,4.17438727,3.258096538,4.276666119,0.587786665,3.496507561,2.833213344,117,4.025351691,3.091042453,4.110873864,0.336472237,2.48490665,1.609437912,99,4.204692619,2.772588722,4.007333185,0.405465108,2.995732274,2.995732274,4.787491743,4.077537444,2.397895273,3.970291914,0.405465108,2.995732274,2.995732274,109,82,241,466,81,0,0,0,10113,10157,10054,19,2.48490665,124,185,232,135,3.663561646,65,4.700480366,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.995732274,5,4.290459441,3.784189634,4.553876892,0.405465108,3.63758616,2.079441542,114,4.477336814,4.043051268,4.828313737,0.530628251,3.713572067,2.890371758,110,4.672828834,4.382026635,5.093750201,0.832909123,4.060443011,3.583518938,155,4.465908119,4.094344562,4.812184355,0.530628251,3.17805383,2.48490665,115,4.634728988,3.36729583,5.049856007,0.405465108,2.833213344,2.890371758,4.779123493,4.262679877,3.044522438,4.510859507,0.470003629,3.36729583,2.48490665,122,55,251,479,91,0,0,0,10013,10060,9987,33,2.197224577,63,202,276,121,3.17805383,53,4.584967479,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
