,pm,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,EVP,GST-mean,GST-max,GST-min,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-max,TEM-min,WIN-mean,WIN-max,WD-max,WIN-ext,WD-ext,WD-max-sint,WIN-max-sin,WIN-max-cos,WIN-ext-sin,WIN-ext-cos,WIN-ext-sint,class-pm_1,class-pm_2,class-pm_3,class-pm_4,class-pm_5,class-pm_6,pollute-lf-1
185,3.912023005428146,5,4.969813299576001,4.07753744390572,4.543294782270004,3.7376696182833684,2.4849066497880004,207,4.836281906951478,3.1780538303479458,3.258096538021482,187,4.836281906951478,3.784189633918261,3.871201010907891,188,3.713572066704308,4.219507705176107,0.832909122935104,3.4965075614664802,3.044522437723423,168,4.382026634673881,2.995732273553991,3.4965075614664802,0.6931471805599453,2.6390573296152584,3.1354942159291497,4.912654885736052,4.912654885736052,3.8066624897703196,4.574710978503383,0.5306282510621704,3.4657359027997265,3.332204510175204,198,47.0,352,603,188,10005,10026,9982,46,3.332204510175204,116,339,209,2.70805020110221,39,11,4.189654742026425,13,0.6759632927777782,37.671107225273666,27.57716446627536,65.0,1.1940306291686693e-14,32.499999999999986,0,1,0,0,0,0,3.6977896402436925
186,2.302585092994046,6,4.219507705176107,3.912023005428146,4.276666119016055,3.6888794541139363,2.5649493574615367,75,4.30406509320417,2.995732273553991,2.1972245773362196,74,4.442651256490317,3.912023005428146,3.970291913552122,127,4.30406509320417,4.812184355372417,0.9162907318741551,3.7376696182833684,3.6109179126442243,112,3.828641396489095,2.5649493574615367,2.833213344056216,0.5306282510621704,2.6390573296152584,2.8903717578961645,4.51085950651685,3.8918202981106265,3.091042453358316,3.713572066704308,0.262364264467491,2.8903717578961645,2.6390573296152584,95,43.0,223,421,173,10006,10015,9987,74,3.6635616461296463,13,301,180,3.367295829986474,62,16,4.736198448394496,16,0.47546458418188897,37.74320859854067,57.280531015699765,43.243227857255214,104.39838717377538,68.79004147798541,1,0,0,0,0,0,3.3837459880483998
187,3.332204510175204,7,3.9318256327243257,2.302585092994046,3.295836866004329,3.332204510175204,1.0986122886681098,100,4.1588830833596715,2.9444389791664403,1.6094379124341003,115,4.127134385045092,3.6888794541139363,3.6375861597263857,113,2.8903717578961645,3.332204510175204,0.5877866649021191,3.367295829986474,1.9459101490553132,94,4.04305126783455,2.302585092994046,2.772588722239781,0.5306282510621704,2.5649493574615367,2.8903717578961645,4.68213122712422,3.8918202981106265,2.5649493574615367,3.1780538303479458,0.18232155679395465,2.70805020110221,2.6390573296152584,95,53.0,272,504,121,10001,10018,9974,49,2.995732273553991,134,304,143,3.4657359027997265,57,1,4.663439094112067,15,0.6238107163648714,49.363448015713,57.0,74.2462120245875,74.24621202458748,27.175999735764613,0,1,0,0,0,0,2.6583696406476314
188,3.332204510175204,8,4.1588830833596715,3.332204510175204,4.07753744390572,4.007333185232471,2.0794415416798357,116,4.442651256490317,3.5263605246161616,2.995732273553991,138,4.912654885736052,4.276666119016055,4.204692619390966,156,4.07753744390572,4.59511985013459,0.7884573603642702,3.912023005428146,3.4339872044851463,137,3.871201010907891,2.4849066497880004,3.1354942159291497,0.5306282510621704,2.995732273553991,3.091042453358316,4.553876891600541,4.02535169073515,2.9444389791664403,3.8066624897703196,0.33647223662121295,3.2188758248682006,3.4657359027997265,106,39.0,297,568,165,9976,9995,9954,52,3.367295829986474,81,310,187,3.044522437723423,73,1,4.976733742420574,16,0.6238107163648714,63.21985447626401,73.0,55.10641426057302,133.03865268162525,87.66164577725574,0,1,0,0,0,0,3.228311171654686
189,4.219507705176107,9,4.418840607796598,3.332204510175204,3.9889840465642745,3.784189633918261,1.9459101490553132,138,4.7535901911063645,3.295836866004329,2.5649493574615367,176,4.859812404361672,4.04305126783455,4.02535169073515,191,3.912023005428146,4.3694478524670215,0.832909122935104,3.7376696182833684,3.044522437723423,170,3.713572066704308,2.302585092994046,2.995732273553991,0.5306282510621704,2.4849066497880004,2.8903717578961645,4.382026634673881,3.970291913552122,3.044522437723423,3.7612001156935624,0.4054651081081644,3.2188758248682006,2.8903717578961645,102,46.0,314,563,130,10004,10017,9977,54,3.1780538303479458,117,312,158,3.091042453358316,46,13,4.290459441148391,12,0.4054651081081642,22.99999999999999,8.450062914116736e-15,66.51932634081263,27.553207130286506,57.12144050096902,0,1,0,0,0,0,3.1066473341251464
190,3.713572066704308,10,4.499809670330265,4.219507705176107,4.454347296253507,3.7612001156935624,1.9459101490553132,115,4.418840607796598,3.1354942159291497,2.5649493574615367,130,4.634728988229636,4.04305126783455,3.58351893845611,126,4.07753744390572,4.442651256490317,0.9162907318741551,3.6635616461296463,2.8903717578961645,120,3.784189633918261,2.4849066497880004,2.833213344056216,0.5306282510621704,2.833213344056216,2.995732273553991,4.454347296253507,3.9889840465642745,3.295836866004329,3.6888794541139363,0.4700036292457356,3.044522437723423,3.1354942159291497,103,36.0,246,543,170,10048,10056,10016,68,3.828641396489095,63,266,181,3.091042453358316,58,3,4.68213122712422,2,0.6759632927777782,56.02369792476597,41.01219330881976,40.94712726306461,98.85510997870769,106.0846001669977,0,1,0,0,0,0,3.6413160371823268
191,3.2188758248682006,11,4.276666119016055,3.713572066704308,3.7376696182833684,3.4965075614664802,1.3862943611198906,125,4.442651256490317,3.1780538303479458,2.3978952727983707,140,4.605170185988092,4.0943445622221,3.4339872044851463,128,4.343805421853684,4.499809670330265,0.9162907318741551,3.6375861597263857,2.8903717578961645,137,4.30406509320417,2.5649493574615367,2.995732273553991,0.5306282510621704,2.5649493574615367,2.9444389791664403,4.852030263919617,4.30406509320417,3.044522437723423,3.6635616461296463,0.33647223662121295,3.044522437723423,3.091042453358316,128,44.0,284,463,169,10060,10083,10032,59,3.4657359027997265,126,302,181,2.995732273553991,46,3,4.30406509320417,4,0.6759632927777782,44.43258800929715,32.526911934581186,67.44320587332393,27.935890562651558,57.91479384126017,0,1,0,0,0,0,3.1483245969171647
192,3.8918202981106265,12,4.465908118654584,3.2188758248682006,4.04305126783455,3.6888794541139363,1.9459101490553132,143,4.564348191467836,3.2188758248682006,2.4849066497880004,154,4.442651256490317,4.007333185232471,3.5553480614894135,118,4.276666119016055,4.61512051684126,1.0296194171811581,3.8501476017100584,3.295836866004329,163,3.9889840465642745,2.70805020110221,3.1780538303479458,0.5306282510621704,2.6390573296152584,2.9444389791664403,4.6443908991413725,3.912023005428146,3.258096538021482,3.912023005428146,0.33647223662121295,3.1780538303479458,3.044522437723423,93,59.0,324,549,170,10021,10045,9988,43,3.044522437723423,134,357,191,3.091042453358316,53,6,4.564348191467836,6,0.12268318117165693,6.917888187662786,20.282221915349755,87.76855558857224,36.354926074683526,12.399988260904994,0,0,1,0,0,0,3.1584886748531056
193,3.6635616461296463,13,4.770684624465665,3.8918202981106265,4.442651256490317,3.7376696182833684,2.1972245773362196,179,4.7535901911063645,2.9444389791664403,2.8903717578961645,154,4.406719247264253,3.9318256327243257,3.7612001156935624,104,3.6888794541139363,4.430816798843313,0.9555114450274363,3.8918202981106265,3.2188758248682006,128,4.5217885770490405,2.8903717578961645,3.6888794541139363,0.6418538861723948,2.9444389791664403,3.6635616461296463,5.0106352940962555,3.9512437185814275,3.044522437723423,3.7612001156935624,0.262364264467491,3.1354942159291497,2.8903717578961645,101,57.0,320,559,206,10036,10054,10005,59,3.6375861597263857,93,320,187,2.995732273553991,84,3,5.003946305945459,3,0.6759632927777782,81.13776940828174,59.396969619669996,104.65180361560904,104.65180361560904,142.95702229078213,0,0,0,1,0,0,3.5754027578538525
194,4.624972813284271,14,5.075173815233827,3.6635616461296463,4.23410650459726,3.6635616461296463,1.3862943611198906,224,4.836281906951478,3.258096538021482,2.302585092994046,187,4.584967478670572,3.9318256327243257,3.4965075614664802,156,3.6635616461296463,4.30406509320417,0.832909122935104,3.784189633918261,2.995732273553991,189,4.68213122712422,2.8903717578961645,3.6888794541139363,0.6418538861723948,2.833213344056216,3.332204510175204,5.1298987149230735,4.276666119016055,3.044522437723423,3.9318256327243257,0.4700036292457356,3.2188758248682006,3.2188758248682006,125,39.0,276,407,184,10027,10049,10001,61,3.6888794541139363,111,324,195,2.772588722239781,35,10,3.9318256327243257,10,0.6888604362734987,34.70057014808336,32.33578363789504,19.134171618254484,46.19397662556434,49.57224306869051,0,0,0,1,0,0,3.5974766306405925
195,4.844187086458591,15,5.176149732573829,4.624972813284271,4.983606621708336,3.912023005428146,2.70805020110221,241,5.420534999272286,3.4339872044851463,3.295836866004329,200,4.820281565605037,3.871201010907891,3.8066624897703196,178,4.290459441148391,4.875197323201151,0.8754687373538999,3.784189633918261,3.2188758248682006,177,4.762173934797756,3.2188758248682006,4.04305126783455,0.6931471805599453,2.9444389791664403,3.5263605246161616,5.187385805840755,4.882801922586371,3.8501476017100584,4.564348191467836,0.5877866649021191,3.258096538021482,3.295836866004329,194,52.0,275,466,202,10007,10020,9981,63,3.6635616461296463,47,327,226,3.1354942159291497,54,5,4.564348191467836,4,0.40546510810816466,27.000000000000025,3.3065463576978537e-15,87.76855558857224,36.35492607468353,75.36856732766734,0,0,0,1,0,0,3.979345148692302
196,4.48863636973214,16,5.111987788356544,4.844187086458591,5.0106352940962555,3.7376696182833684,1.3862943611198906,203,5.153291594497779,2.6390573296152584,2.302585092994046,166,5.293304824724492,3.367295829986474,3.4011973816621555,173,4.6913478822291435,4.927253685157205,0.8754687373538999,3.295836866004329,2.70805020110221,184,4.574710978503383,3.295836866004329,3.7376696182833684,0.7419373447293773,2.9444389791664403,3.6375861597263857,5.049856007249537,4.77912349311153,4.51085950651685,4.8283137373023015,0.6418538861723948,3.2188758248682006,3.1354942159291497,159,36.0,275,389,203,9986,10008,9959,66,3.871201010907891,34,303,216,2.70805020110221,45,9,4.2626798770413155,11,0.6238107163648713,38.971143170299726,45.0,49.49747468305832,49.497474683058336,67.61480784023479,0,0,1,0,0,0,4.1121844803504315
197,4.127134385045092,17,4.762173934797756,4.48863636973214,4.68213122712422,3.58351893845611,1.3862943611198906,170,4.983606621708336,2.995732273553991,2.0794415416798357,148,5.153291594497779,3.4657359027997265,3.4011973816621555,149,4.543294782270004,4.8283137373023015,0.9932517730102833,3.6109179126442243,3.044522437723423,164,4.5217885770490405,3.8066624897703196,4.143134726391533,0.7419373447293773,3.091042453358316,3.295836866004329,5.0106352940962555,4.584967478670572,4.143134726391533,4.465908118654584,0.6931471805599453,3.295836866004329,3.4657359027997265,156,28.0,240,351,183,9983,9999,9971,77,4.007333185232471,0,279,179,2.8903717578961645,58,4,4.59511985013459,2,0.5840872417395802,46.01449373689164,22.195639077175212,37.5029763717788,90.5401941861061,97.16159641463341,0,0,1,0,0,0,3.7909621034328764
198,4.804021044733257,18,4.7535901911063645,4.127134385045092,4.290459441148391,3.6109179126442243,1.6094379124341003,176,4.584967478670572,3.1354942159291497,1.791759469228055,149,4.7535901911063645,3.713572066704308,3.044522437723423,165,4.605170185988092,4.867534450455582,1.0647107369924282,3.871201010907891,2.8903717578961645,136,3.8918202981106265,2.3978952727983707,2.833213344056216,0.5306282510621704,2.4849066497880004,2.995732273553991,4.574710978503383,4.1588830833596715,3.1354942159291497,3.6888794541139363,0.4054651081081644,3.2188758248682006,3.367295829986474,115,38.0,254,371,178,9991,10007,9967,71,3.7376696182833684,97,300,190,2.995732273553991,41,10,4.1588830833596715,10,0.6888604362734987,40.649239316326224,37.87906083296276,24.109056239000648,58.20441054821107,62.46102626655005,0,0,0,1,0,0,3.5781434050192704
199,3.8066624897703196,19,5.0689042022202315,4.804021044733257,4.890349128221754,3.828641396489095,1.791759469228055,159,5.25227342804663,3.4011973816621555,2.0794415416798357,113,4.795790545596741,3.784189633918261,3.6635616461296463,134,4.343805421853684,4.624972813284271,0.9555114450274363,3.871201010907891,3.1354942159291497,102,3.828641396489095,2.3978952727983707,3.091042453358316,0.5306282510621704,2.9444389791664403,3.332204510175204,4.51085950651685,3.9318256327243257,3.1780538303479458,3.7612001156935624,0.262364264467491,3.258096538021482,3.1354942159291497,99,35.0,256,376,177,10005,10014,9982,75,4.1588830833596715,0,262,200,2.995732273553991,45,5,4.219507705176107,5,0.40546510810816466,22.50000000000002,2.7554552980815448e-15,67.0,4.102566777143633e-15,33.50000000000003,0,1,0,0,0,0,4.0332135622178695
200,4.189654742026425,20,4.465908118654584,3.8066624897703196,3.6635616461296463,3.332204510175204,1.0986122886681098,143,4.1588830833596715,2.833213344056216,1.9459101490553132,115,4.3694478524670215,3.8501476017100584,3.8066624897703196,90,3.4657359027997265,3.9318256327243257,0.7884573603642702,3.6109179126442243,2.5649493574615367,105,4.30406509320417,3.1354942159291497,3.7376696182833684,0.6931471805599453,2.833213344056216,3.2188758248682006,4.859812404361672,4.07753744390572,3.4965075614664802,3.713572066704308,0.33647223662121295,3.1354942159291497,2.9444389791664403,110,44.0,259,443,186,10031,10043,10014,73,3.828641396489095,81,279,184,3.1780538303479458,43,6,4.356708826689592,6,0.12268318117165693,5.612626265462261,16.45538759169886,71.13872400336908,29.46662429211191,10.050516800944049,0,1,0,0,0,0,3.343497644862779
201,3.4011973816621555,21,4.564348191467836,4.189654742026425,4.1588830833596715,3.5553480614894135,1.791759469228055,154,4.584967478670572,2.8903717578961645,2.1972245773362196,156,4.51085950651685,3.7376696182833684,4.04305126783455,133,3.784189633918261,4.174387269895637,0.6931471805599453,3.4657359027997265,2.70805020110221,123,4.343805421853684,3.2188758248682006,3.5553480614894135,0.6931471805599453,3.044522437723423,3.4657359027997265,4.882801922586371,4.110873864173311,3.784189633918261,4.07753744390572,0.4054651081081644,3.1780538303479458,3.258096538021482,112,36.0,259,435,190,10048,10061,10029,74,3.828641396489095,36,277,186,3.044522437723423,64,14,4.859812404361672,16,0.12268318117165702,8.353676302083372,24.49173967136576,48.98347934273157,118.25658016144467,77.92146291311622,0,1,0,0,0,0,3.5890591188317256
202,3.1780538303479458,22,4.499809670330265,3.4011973816621555,3.7376696182833684,3.4657359027997265,1.0986122886681098,147,4.499809670330265,3.1780538303479458,1.6094379124341003,147,4.477336814478207,3.7612001156935624,3.4657359027997265,110,3.8501476017100584,4.30406509320417,0.6931471805599453,3.6888794541139363,2.4849066497880004,151,3.871201010907891,2.5649493574615367,3.091042453358316,0.5877866649021191,2.9444389791664403,3.2188758248682006,4.543294782270004,4.143134726391533,3.8066624897703196,3.912023005428146,0.4054651081081644,3.1780538303479458,3.258096538021482,88,33.0,258,424,173,10051,10061,10025,73,3.8501476017100584,61,282,181,2.8903717578961645,67,4,4.574710978503383,5,0.5840872417395802,53.15467379951276,25.63978996846102,96.0,5.878304635907295e-15,48.00000000000004,0,0,1,0,0,0,3.2254938771697765
203,3.912023005428146,23,4.718498871295094,3.1780538303479458,3.8066624897703196,3.6635616461296463,1.0986122886681098,172,4.543294782270004,3.2188758248682006,1.791759469228055,152,4.499809670330265,3.912023005428146,3.828641396489095,147,3.6635616461296463,4.127134385045092,0.7884573603642702,3.6888794541139363,2.995732273553991,172,4.30406509320417,2.6390573296152584,3.2188758248682006,0.5877866649021191,2.8903717578961645,3.58351893845611,4.852030263919617,4.276666119016055,3.5553480614894135,4.02535169073515,0.33647223662121295,3.2188758248682006,3.4965075614664802,125,42.0,300,508,162,10039,10062,10011,56,3.4339872044851463,133,312,178,2.772588722239781,31,2,3.9512437185814275,9,0.6888604362734987,30.734790702588118,28.64026550784989,6.245698675651501e-15,51.0,44.16729559300636,0,0,0,1,0,0,3.316184007335199
204,4.634728988229636,24,5.0689042022202315,3.912023005428146,4.477336814478207,3.970291913552122,1.9459101490553132,223,4.912654885736052,3.1354942159291497,3.1780538303479458,198,4.762173934797756,3.8066624897703196,3.6109179126442243,178,3.970291913552122,4.553876891600541,0.8754687373538999,3.828641396489095,3.4339872044851463,182,4.624972813284271,2.9444389791664403,3.4657359027997265,0.5877866649021191,2.833213344056216,3.295836866004329,5.087596335232384,4.804021044733257,3.58351893845611,4.248495242049359,0.4700036292457356,3.295836866004329,3.4657359027997265,183,50.0,303,467,190,10006,10025,9979,51,3.6375861597263857,115,316,212,2.995732273553991,43,10,4.248495242049359,9,0.6888604362734987,42.63212903907384,39.72681989798534,8.450062914116738e-15,69.0,59.75575286112625,0,0,1,0,0,0,3.7323459488590998
205,4.852030263919617,25,4.90527477843843,4.634728988229636,4.836281906951478,3.8918202981106265,2.3978952727983707,170,4.634728988229636,3.4965075614664802,3.1780538303479458,158,4.897839799950911,4.007333185232471,3.871201010907891,114,4.30406509320417,4.700480365792417,0.8754687373538999,4.007333185232471,3.4011973816621555,137,4.330733340286331,3.295836866004329,3.7612001156935624,0.7884573603642702,3.1780538303479458,3.332204510175204,4.875197323201151,4.74493212836325,4.343805421853684,4.787491742782046,0.6931471805599453,3.4657359027997265,3.713572066704308,175,32.0,251,291,212,9995,10006,9982,70,3.8066624897703196,0,295,229,2.833213344056216,36,11,4.04305126783455,8,0.6759632927777782,34.77332974640646,25.455844122715718,21.430272212445033,51.737253820632056,34.09064002448835,0,0,0,1,0,0,4.034629942894443
206,2.995732273553991,26,5.123963979403259,4.852030263919617,3.9512437185814275,3.5263605246161616,1.6094379124341003,207,5.017279836814924,3.367295829986474,1.791759469228055,146,5.176149732573829,3.9512437185814275,3.5263605246161616,149,4.624972813284271,4.859812404361672,0.9555114450274363,3.713572066704308,2.9444389791664403,204,3.970291913552122,3.2188758248682006,3.6109179126442243,0.6931471805599453,2.6390573296152584,3.2188758248682006,4.634728988229636,4.584967478670572,4.30406509320417,4.584967478670572,0.5306282510621704,3.295836866004329,3.258096538021482,139,35.0,312,510,213,9991,10008,9966,71,3.8066624897703196,83,321,223,2.6390573296152584,46,11,4.30406509320417,7,0.6759632927777782,44.43258800929715,32.52691193458119,51.618795026617974,51.61879502661797,18.893790292483978,0,1,0,0,0,0,3.9479884258607547
207,2.995732273553991,27,4.31748811353631,2.995732273553991,3.713572066704308,3.5553480614894135,1.3862943611198906,129,4.406719247264253,3.367295829986474,1.791759469228055,137,4.31748811353631,4.02535169073515,3.58351893845611,122,3.367295829986474,4.1588830833596715,0.6418538861723948,3.6888794541139363,2.3978952727983707,136,3.8501476017100584,2.5649493574615367,2.9444389791664403,0.5306282510621704,2.70805020110221,3.2188758248682006,4.532599493153256,3.912023005428146,2.70805020110221,3.784189633918261,0.262364264467491,3.1780538303479458,3.091042453358316,98,67.0,334,561,191,10024,10043,9990,39,3.044522437723423,116,338,215,3.6635616461296463,54,2,5.0369526024136295,1,0.6888604362734987,53.538022514185755,49.88949475560948,0.0,153.0,132.5018867790191,0,1,0,0,0,0,3.033220717964983
208,3.7612001156935624,28,4.219507705176107,2.995732273553991,3.828641396489095,3.7612001156935624,1.791759469228055,120,4.330733340286331,3.713572066704308,2.3978952727983707,130,4.31748811353631,4.04305126783455,3.58351893845611,120,3.713572066704308,4.48863636973214,0.832909122935104,4.060443010546419,3.4011973816621555,133,3.8066624897703196,2.3978952727983707,3.091042453358316,0.5306282510621704,2.833213344056216,3.1780538303479458,4.477336814478207,4.060443010546419,2.8903717578961645,4.189654742026425,0.33647223662121295,3.4657359027997265,3.4339872044851463,97,73.0,353,581,177,10015,10030,9988,34,2.995732273553991,132,363,202,2.70805020110221,53,3,4.382026634673881,1,0.6759632927777782,51.194068793320625,37.47665940288702,0.0,79.0,68.41600689897064,0,0,0,1,0,0,3.0728784827306446
209,4.30406509320417,29,5.043425116919247,3.7612001156935624,4.442651256490317,3.970291913552122,2.4849066497880004,219,4.897839799950911,3.8918202981106265,3.044522437723423,196,4.762173934797756,4.127134385045092,4.454347296253507,178,4.007333185232471,4.983606621708336,0.9555114450274363,4.23410650459726,3.4339872044851463,172,4.418840607796598,2.833213344056216,3.6635616461296463,0.6418538861723948,2.9444389791664403,3.7376696182833684,4.9344739331306915,4.189654742026425,3.1780538303479458,4.1588830833596715,0.4054651081081644,3.4011973816621555,3.295836866004329,118,48.0,324,544,205,10019,10032,10003,49,3.367295829986474,103,343,234,2.9444389791664403,35,10,4.127134385045092,9,0.6888604362734987,34.70057014808336,32.33578363789504,7.470345474798855e-15,61.0,52.82754963085074,0,0,0,1,0,0,3.682609841100341
210,4.499809670330265,30,5.19295685089021,4.30406509320417,4.795790545596741,3.9889840465642745,2.772588722239781,244,4.969813299576001,3.8066624897703196,3.5263605246161616,207,5.187385805840755,4.189654742026425,4.110873864173311,243,4.007333185232471,4.74493212836325,0.8754687373538999,3.912023005428146,3.6109179126442243,190,4.564348191467836,3.1780538303479458,3.871201010907891,0.7419373447293773,3.091042453358316,3.4657359027997265,5.043425116919247,4.875197323201151,3.6635616461296463,4.564348191467836,0.6418538861723948,3.58351893845611,3.5553480614894135,193,62.0,341,563,222,10018,10032,9997,46,3.2188758248682006,108,351,242,3.044522437723423,49,11,4.330733340286331,10,0.6759632927777782,47.330365488164354,34.64823227814084,28.701257427381726,69.29096493834652,74.35836460303577,0,0,1,0,0,0,3.9731557334308842
211,4.02535169073515,1,4.770684624465665,4.499809670330265,4.919980925828125,3.912023005428146,2.8903717578961645,160,4.962844630259907,3.828641396489095,4.007333185232471,188,5.19295685089021,3.9889840465642745,4.356708826689592,212,4.3694478524670215,4.948759890378168,0.8754687373538999,3.8501476017100584,3.6635616461296463,180,4.418840607796598,3.4965075614664802,3.871201010907891,0.6931471805599453,3.044522437723423,3.367295829986474,4.9344739331306915,4.955827057601261,4.30406509320417,4.852030263919617,0.7884573603642702,3.4657359027997265,3.6375861597263857,205,27.0,316,454,223,10004,10027,9974,52,3.5553480614894135,0,320,248,3.044522437723423,26,10,3.828641396489095,7,0.6888604362734987,25.777566395719067,24.02086784529346,31.81980515339464,31.819805153394636,11.646857029613411,0,1,0,0,0,0,3.8813575911172613
212,5.25227342804663,2,4.356708826689592,4.02535169073515,4.060443010546419,3.367295829986474,1.3862943611198906,132,4.442651256490317,3.367295829986474,2.3978952727983707,141,4.584967478670572,3.713572066704308,3.1780538303479458,156,4.0943445622221,4.418840607796598,0.7884573603642702,3.4339872044851463,2.3978952727983707,151,4.418840607796598,3.4657359027997265,3.784189633918261,0.7419373447293773,2.8903717578961645,3.5553480614894135,4.9344739331306915,4.6443908991413725,4.0943445622221,4.343805421853684,0.7884573603642702,3.044522437723423,3.091042453358316,163,19.0,249,322,205,9994,10014,9970,85,4.060443010546419,0,298,202,2.6390573296152584,89,8,5.049856007249537,8,0.475464584181889,54.17976718177613,82.22527839350452,59.31593201658893,143.20132753924943,94.35802149635168,0,0,0,0,1,0,3.4028293825572797
213,5.241747015059643,3,5.484796933490655,5.25227342804663,4.6443908991413725,3.713572066704308,1.791759469228055,164,5.327876168789581,3.871201010907891,2.3978952727983707,135,5.198497031265826,3.784189633918261,3.912023005428146,184,4.74493212836325,4.919980925828125,0.9555114450274363,3.7612001156935624,3.4965075614664802,155,4.110873864173311,3.4339872044851463,3.828641396489095,0.7884573603642702,3.1354942159291497,3.5263605246161616,4.727387818712341,4.553876891600541,4.2626798770413155,4.574710978503383,0.8754687373538999,3.295836866004329,3.6635616461296463,131,21.0,268,365,218,9972,9992,9957,78,4.110873864173311,5,294,227,2.995732273553991,26,10,3.6888794541139363,10,0.6888604362734987,25.777566395719067,24.02086784529346,14.924653862238497,36.031301767940185,38.6663495935786,0,0,0,0,1,0,4.3830635968427245
214,4.8283137373023015,4,5.476463551931511,5.241747015059643,4.859812404361672,3.713572066704308,1.6094379124341003,199,5.4116460518550396,3.8918202981106265,1.6094379124341003,104,5.583496308781699,4.04305126783455,4.143134726391533,168,4.90527477843843,5.056245805348308,1.0296194171811581,4.060443010546419,2.0794415416798357,127,4.3694478524670215,2.833213344056216,3.5553480614894135,0.6418538861723948,2.8903717578961645,3.5263605246161616,4.90527477843843,4.77912349311153,4.51085950651685,4.804021044733257,0.6931471805599453,3.2188758248682006,3.2188758248682006,141,28.0,273,386,228,10003,10021,9967,77,4.07753744390572,14,317,242,2.9444389791664403,48,10,4.31748811353631,10,0.6888604362734987,47.5893533459429,44.34621756054177,28.318573995016635,68.36708540583523,73.36691974166196,0,0,0,1,0,0,4.3654271219246175
215,5.313205979041787,5,5.099866427824199,4.8283137373023015,4.61512051684126,3.6635616461296463,1.6094379124341003,188,4.820281565605037,3.828641396489095,2.302585092994046,164,5.393627546352362,3.828641396489095,3.8066624897703196,146,4.6443908991413725,4.927253685157205,1.0647107369924282,4.07753744390572,2.3978952727983707,151,4.48863636973214,3.295836866004329,3.912023005428146,0.6931471805599453,2.8903717578961645,3.4011973816621555,4.990432586778736,5.19295685089021,4.912654885736052,5.135798437050262,0.8754687373538999,3.1354942159291497,3.4011973816621555,150,36.0,284,383,214,10031,10044,10012,71,4.007333185232471,59,311,225,2.8903717578961645,34,8,4.04305126783455,8,0.475464584181889,20.6978885862965,31.411904105383748,21.430272212445033,51.737253820632056,34.09064002448835,0,0,0,0,1,0,4.079924423310796
216,5.111987788356544,6,5.53338948872752,5.313205979041787,5.049856007249537,3.6109179126442243,2.1972245773362196,206,5.303304908059076,3.8501476017100584,2.8903717578961645,186,4.867534450455582,3.6635616461296463,3.871201010907891,127,4.477336814478207,4.700480365792417,0.7884573603642702,3.5263605246161616,2.995732273553991,187,4.74493212836325,3.4965075614664802,4.04305126783455,0.6931471805599453,2.9444389791664403,3.332204510175204,5.170483995038151,5.2574953720277815,4.976733742420574,5.236441962829949,0.9162907318741551,3.367295829986474,3.5263605246161616,158,35.0,292,385,232,10010,10022,9991,72,4.02535169073515,0,319,246,2.8903717578961645,31,9,3.9889840465642745,9,0.6238107163648713,26.84678751731759,31.0,6.490628035480972e-15,53.0,45.89934640057523,0,0,0,0,1,0,4.47385348198641
217,4.672828834461906,7,5.375278407684165,5.111987788356544,5.225746673713202,3.7376696182833684,2.302585092994046,195,5.135798437050262,3.970291913552122,3.044522437723423,174,4.430816798843313,3.8501476017100584,3.8918202981106265,140,4.1588830833596715,4.61512051684126,0.7884573603642702,3.7376696182833684,3.7376696182833684,196,4.709530201312334,4.127134385045092,4.499809670330265,0.832909122935104,2.9444389791664403,3.258096538021482,5.147494476813453,5.241747015059643,4.962844630259907,5.278114659230517,0.832909122935104,3.332204510175204,3.332204510175204,167,36.0,295,412,229,9991,10011,9955,71,4.110873864173311,0,317,239,3.1780538303479458,45,9,4.30406509320417,10,0.6238107163648713,38.971143170299726,45.0,27.935890562651547,67.44320587332393,72.37547488028815,0,0,1,0,0,0,4.381926629673548
218,3.258096538021482,8,4.9344739331306915,4.672828834461906,4.820281565605037,3.713572066704308,2.302585092994046,154,5.043425116919247,3.8918202981106265,2.6390573296152584,150,4.90527477843843,3.8501476017100584,3.6888794541139363,186,4.7535901911063645,5.056245805348308,0.9162907318741551,3.713572066704308,3.091042453358316,187,4.07753744390572,2.995732273553991,3.367295829986474,0.5877866649021191,2.772588722239781,3.044522437723423,4.700480365792417,4.553876891600541,3.8918202981106265,4.406719247264253,0.5306282510621704,3.044522437723423,3.1780538303479458,153,56.0,318,505,240,9978,9994,9960,55,3.091042453358316,55,338,260,2.995732273553991,41,2,4.23410650459726,3,0.6888604362734987,40.649239316326224,37.87906083296276,48.083261120685236,48.083261120685236,65.68295618765666,0,1,0,0,0,0,3.9329818268193595
