obj,day,aqi-bj-1,pm2.5-bj-1,pm10-bj-1,co-bj-1,no2-bj-1,so2-bj-1,o3-bj-1,aqi-lf-1,pm2.5-lf-1,pm10-lf-1,co-lf-1,no2-lf-1,so2-lf-1,o3-lf-1,aqi-ts-1,pm2.5-ts-1,pm10-ts-1,co-ts-1,no2-ts-1,so2-ts-1,o3-ts-1,aqi-tj-1,pm2.5-tj-1,pm10-tj-1,co-tj-1,no2-tj-1,so2-tj-1,o3-tj-1,aqi-zjk-1,pm2.5-zjk-1,pm10-zjk-1,co-zjk-1,no2-zjk-1,so2-zjk-1,o3-zjk-1,aqi-cd-1,pm2.5-cd-1,pm10-cd-1,co-cd-1,no2-cd-1,so2-cd-1,o3-cd-1,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,class-aqi_1,class-aqi_2,class-aqi_3,class-aqi_4,class-aqi_5,class-aqi_6,class-bj-1_1,class-bj-1_2,class-bj-1_3,class-bj-1_4,class-bj-1_5,class-bj-1_6,class-lf-1_1,class-lf-1_2,class-lf-1_3,class-lf-1_4,class-lf-1_5,class-lf-1_6,class-ts-1_1,class-ts-1_2,class-ts-1_3,class-ts-1_4,class-ts-1_5,class-ts-1_6,class-tj-1_1,class-tj-1_2,class-tj-1_3,class-tj-1_4,class-tj-1_5,class-tj-1_6,class-zjk-1_1,class-zjk-1_2,class-zjk-1_3,class-zjk-1_4,class-zjk-1_5,class-zjk-1_6,class-cd-1_1,class-cd-1_2,class-cd-1_3,class-cd-1_4,class-cd-1_5,class-cd-1_6
4.317488114,26,3.912023005,3.135494216,3.80666249,0.470003629,3.688879454,1.386294361,82,4.219507705,3.135494216,4.043051268,0.641853886,3.988984047,1.945910149,69,4.094344562,3.401197382,3.891820298,0.78845736,3.871201011,2.944438979,86,3.931825633,3.091042453,3.931825633,0.470003629,3.135494216,1.945910149,79,3.761200116,2.772588722,3.761200116,0.262364264,3.135494216,2.944438979,82,3.663561646,2.708050201,3.555348061,0.405465108,3.401197382,1.945910149,76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.304065093,27,4.317488114,3.555348061,4.290459441,0.530628251,3.891820298,2.079441542,128,4.382026635,3.713572067,4.644390899,0.587786665,4.077537444,2.397895273,134,4.442651256,3.80666249,4.543294782,1.252762968,4.219507705,4.007333185,123,4.17438727,3.583518938,4.356708827,0.530628251,3.583518938,2.833213344,97,4.158883083,3.135494216,4.343805422,0.470003629,3.526360525,3.36729583,89,4.060443011,2.708050201,4.025351691,0.470003629,3.63758616,2.397895273,108,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.234106505,28,4.304065093,3.891820298,4.454347296,0.530628251,4.077537444,1.386294361,113,4.605170186,4.317488114,4.990432587,0.693147181,4.204692619,2.833213344,133,4.820281566,4.276666119,4.770684624,1.098612289,4.290459441,3.988984047,185,4.442651256,4.143134726,4.727387819,0.693147181,3.583518938,3.36729583,131,3.951243719,2.944438979,3.871201011,0.336472237,3.044522438,2.48490665,101,4.007333185,3.17805383,4.060443011,0.405465108,3.555348061,1.945910149,99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.143134726,29,4.234106505,3.912023005,4.143134726,0.832909123,3.850147602,1.609437912,59,4.189654742,3.871201011,4.382026635,0.993251773,3.951243719,2.302585093,96,4.477336814,3.951243719,4.418840608,1.252762968,4.248495242,4.077537444,84,3.912023005,3.555348061,3.828641396,0.641853886,3.044522438,2.48490665,85,3.931825633,3.36729583,3.931825633,0.405465108,3.401197382,2.48490665,77,4.007333185,3.044522438,4.077537444,0.641853886,3.688879454,2.63905733,53,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.891820298,30,4.143134726,3.80666249,0,0.741937345,3.828641396,1.386294361,20,4.290459441,3.583518938,4.17438727,0.916290732,4.060443011,2.079441542,14,4.521788577,3.850147602,4.248495242,1.526056303,4.204692619,4.127134385,11,3.891820298,3.33220451,3.891820298,0.875468737,3.36729583,2.772588722,22,3.401197382,2.890371758,3.36729583,0.405465108,2.995732274,2.197224577,57,3.970291914,3.135494216,4.007333185,0.587786665,3.555348061,1.945910149,42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.526360525,1,3.891820298,3.433987204,0,0.530628251,3.663561646,1.386294361,48,3.988984047,3.496507561,3.988984047,0.741937345,3.761200116,1.945910149,26,4.532599493,4.043051268,4.49980967,1.547562509,4.17438727,3.688879454,18,4.143134726,3.80666249,4.110873864,0.993251773,3.496507561,2.833213344,12,3.713572067,3.218875825,3.713572067,0.405465108,3.258096538,3.218875825,58,3.583518938,2.708050201,3.555348061,0.530628251,3.36729583,2.302585093,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.094344562,2,3.526360525,2.708050201,3.401197382,0.262364264,3.258096538,1.098612289,65,3.688879454,2.708050201,3.688879454,0.336472237,3.135494216,1.609437912,70,3.713572067,3.218875825,3.713572067,0.530628251,3.433987204,2.564949357,69,3.663561646,2.944438979,3.663561646,0.405465108,2.944438979,1.945910149,59,3.526360525,2.63905733,3.295836866,0.182321557,2.564949357,2.63905733,66,3.63758616,2.302585093,3.135494216,0.336472237,2.944438979,1.609437912,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.143134726,3,4.094344562,3.433987204,4.234106505,0.470003629,3.871201011,1.386294361,88,4.204692619,3.218875825,4.406719247,0.470003629,3.555348061,2.197224577,87,4.204692619,3.496507561,4.406719247,0.587786665,3.931825633,3.17805383,94,4.276666119,3.63758616,4.532599493,0.530628251,3.295836866,2.772588722,79,3.988984047,3.044522438,4.043051268,0.336472237,3.17805383,2.564949357,76,3.850147602,2.833213344,3.850147602,0.530628251,3.496507561,2.197224577,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.010635294,4,4.143134726,3.36729583,4.248495242,0.530628251,3.912023005,1.609437912,85,4.248495242,3.33220451,4.48863637,0.693147181,3.713572067,2.63905733,100,4.234106505,3.496507561,4.465908119,1.029619417,3.912023005,3.891820298,81,4.127134385,3.044522438,4.276666119,0.470003629,3.218875825,2.48490665,75,3.951243719,3.044522438,3.970291914,0.336472237,3.295836866,2.48490665,74,3.761200116,2.772588722,3.761200116,0.470003629,3.496507561,2.197224577,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5.609471795,5,5.010635294,4.744932128,5.049856007,0.832909123,4.356708827,2.397895273,125,5.003946306,4.736198448,5.293304825,0.993251773,4.248495242,3.583518938,170,4.65396035,4.369447852,4.983606622,1.335001067,4.304065093,4.077537444,95,4.605170186,4.317488114,4.941642423,0.641853886,3.526360525,3.091042453,135,4.248495242,3.555348061,4.48863637,0.530628251,3.583518938,3.044522438,85,4.418840608,3.496507561,4.477336814,0.641853886,3.761200116,2.564949357,138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.840641657,6,5.609471795,5.407171771,5.501258211,0.993251773,4.394449155,2.302585093,180,5.880532986,5.730099783,6.11146734,1.223775432,4.430816799,3.135494216,159,5.468060141,5.231108617,5.690359454,1.252762968,4.510859507,3.737669618,182,5.393627546,5.135798437,5.517452896,0.741937345,3.610917913,3.218875825,133,4.532599493,3.912023005,4.905274778,0.530628251,3.610917913,2.890371758,103,4.553876892,4.077537444,4.927253685,0.78845736,3.931825633,2.63905733,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5.739792912,7,5.840641657,5.683579767,5.793013608,1.098612289,4.442651256,2.079441542,200,5.545177444,5.327876169,5.733341277,1.064710737,4.276666119,2.944438979,150,5.187385806,4.905274778,5.33753808,0.993251773,4.369447852,3.610917913,184,4.890349128,4.615120517,5.093750201,0.587786665,3.465735903,2.772588722,118,4.624972813,3.931825633,5.030437921,0.530628251,3.610917913,3.17805383,100,5.075173815,4.804021045,5.424950017,1.064710737,4.077537444,2.708050201,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3.688879454,9,3.583518938,2.48490665,3.36729583,0.262364264,3.17805383,1.098612289,70,4.060443011,1.945910149,4.17438727,0.182321557,3.295836866,1.386294361,80,4.094344562,3.433987204,4.219507705,0.470003629,3.610917913,2.833213344,72,3.951243719,2.708050201,3.951243719,0.405465108,2.890371758,1.945910149,52,3.912023005,2.48490665,3.912023005,0.182321557,2.397895273,1.945910149,71,3.951243719,2.397895273,3.951243719,0.336472237,3.218875825,1.609437912,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.33220451,10,3.688879454,2.833213344,3.688879454,0.336472237,3.401197382,1.386294361,64,4.094344562,2.944438979,4.234106505,0.262364264,3.401197382,1.791759469,60,4.158883083,3.465735903,4.343805422,0.530628251,3.761200116,2.995732274,65,4.127134385,3.36729583,4.290459441,0.530628251,3.091042453,2.48490665,50,3.784189634,2.708050201,3.784189634,0.182321557,2.397895273,1.945910149,72,3.761200116,2.708050201,3.761200116,0.336472237,3.218875825,1.945910149,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.63758616,11,3.33220451,2.197224577,3.17805383,0.262364264,2.890371758,1.098612289,54,3.555348061,1.609437912,3.555348061,0.405465108,3.044522438,1.098612289,54,3.63758616,2.944438979,3.63758616,0.336472237,3.295836866,2.564949357,60,3.63758616,2.302585093,3.63758616,0.336472237,2.63905733,1.791759469,46,3.496507561,2.397895273,3.465735903,0.182321557,2.079441542,1.386294361,64,3.555348061,2.48490665,3.295836866,0.262364264,2.833213344,1.609437912,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.110873864,12,3.63758616,2.397895273,3.258096538,0.262364264,3.091042453,1.098612289,73,3.850147602,2.564949357,3.850147602,0.530628251,3.583518938,1.609437912,64,3.988984047,3.36729583,4.025351691,0.405465108,3.663561646,2.63905733,74,3.931825633,2.833213344,3.931825633,0.405465108,3.091042453,2.079441542,62,3.761200116,2.63905733,3.610917913,0.182321557,2.564949357,1.609437912,84,3.784189634,2.48490665,3.258096538,0.262364264,2.944438979,1.791759469,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.442651256,13,4.110873864,2.944438979,3.871201011,0.405465108,3.891820298,1.386294361,70,4.025351691,3.044522438,4.007333185,0.587786665,3.80666249,2.197224577,74,4.290459441,3.663561646,4.394449155,0.641853886,4.060443011,3.044522438,71,4.077537444,3.295836866,4.204692619,0.530628251,3.496507561,2.397895273,58,3.784189634,2.890371758,3.784189634,0.336472237,3.295836866,2.302585093,82,3.970291914,2.833213344,3.784189634,0.587786665,3.737669618,2.63905733,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4.912654886,14,4.442651256,3.583518938,4.304065093,0.587786665,4.219507705,1.945910149,68,4.382026635,3.970291914,4.532599493,0.641853886,4.158883083,2.772588722,81,4.663439094,4.356708827,4.96284463,1.252762968,4.49980967,3.970291914,52,4.465908119,4.060443011,4.812184355,0.641853886,3.828641396,3.044522438,59,4.060443011,3.091042453,4.17438727,0.405465108,3.526360525,2.48490665,80,4.143134726,3.091042453,4.127134385,0.641853886,3.912023005,2.944438979,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.9698133,15,4.912654886,4.644390899,4.997212274,1.098612289,4.574710979,2.833213344,66,5.459585514,5.220355825,5.568344504,1.704748092,4.634728988,3.496507561,36,5.170483995,4.890349128,5.393627546,1.840549633,4.709530201,4.779123493,67,4.9698133,4.700480366,5.170483995,0.78845736,4.17438727,3.401197382,71,4.276666119,3.610917913,4.532599493,0.470003629,3.737669618,2.890371758,65,4.394449155,3.465735903,4.48863637,0.693147181,4.17438727,2.63905733,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.537334267,16,4.9698133,4.700480366,4.997212274,0.875468737,4.521788577,2.302585093,123,5.468060141,5.231108617,5.521460918,1.280933845,4.394449155,3.135494216,146,4.976733742,4.709530201,5.141663557,1.223775432,4.553876892,4.043051268,156,4.787491743,4.510859507,4.927253685,0.875468737,4.276666119,3.295836866,134,4.343805422,3.871201011,4.624972813,0.530628251,3.663561646,2.772588722,114,4.465908119,4.007333185,4.812184355,0.916290732,4.219507705,3.091042453,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.843544417,17,5.537334267,5.318119994,5.468060141,1.131402111,4.718498871,2.63905733,159,5.749392986,5.575949103,5.793013608,1.30833282,4.624972813,3.713572067,164,5.424950017,5.176149733,5.590986981,1.16315081,4.584967479,3.988984047,194,5.135798437,4.859812404,5.198497031,0.955511445,4.219507705,3.496507561,163,4.48863637,3.931825633,4.836281907,0.587786665,3.988984047,3.610917913,122,4.553876892,4.127134385,4.86753445,0.916290732,4.33073334,2.833213344,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.369447852,19,4.17438727,3.850147602,4.234106505,0.587786665,3.737669618,2.079441542,50,4.875197323,4.605170186,4.9698133,0.832909123,3.988984047,2.890371758,42,4.430816799,4.077537444,4.753590191,0.955511445,3.970291914,3.713572067,52,4.442651256,4.143134726,4.634728988,0.741937345,3.401197382,2.944438979,49,4.077537444,3.258096538,4.189654742,0.336472237,3.091042453,2.995732274,68,4.077537444,3.555348061,4.189654742,0.470003629,3.663561646,2.079441542,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.605170186,20,4.369447852,4.060443011,4.644390899,0.641853886,4.127134385,1.945910149,46,4.454347296,4.094344562,4.795790546,0.693147181,4.077537444,2.63905733,59,4.465908119,4.127134385,4.804021045,0.875468737,4.17438727,3.555348061,71,4.304065093,3.784189634,4.564348191,0.875468737,4.060443011,3.17805383,60,4.718498871,4.382026635,5.153291594,0.78845736,4.060443011,3.465735903,82,4.317488114,3.610917913,4.584967479,0.78845736,3.988984047,2.772588722,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4.262679877,21,4.605170186,4.317488114,4.736198448,0.875468737,4.189654742,2.302585093,15,4.663439094,4.382026635,4.94875989,0.955511445,4.127134385,2.944438979,18,4.634728988,4.204692619,5.036952602,1.335001067,4.262679877,4.290459441,34,4.189654742,3.737669618,4.382026635,0.993251773,3.891820298,2.944438979,40,4.48863637,4.143134726,4.844187086,0.78845736,3.713572067,3.258096538,79,4.248495242,3.526360525,4.477336814,0.530628251,3.688879454,2.397895273,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.007333185,22,4.262679877,3.951243719,4.356708827,0.641853886,3.737669618,1.098612289,28,4.219507705,3.891820298,4.317488114,0.741937345,3.737669618,1.945910149,25,4.276666119,3.912023005,4.532599493,1.131402111,4.043051268,3.891820298,26,4.060443011,3.555348061,4.17438727,0.916290732,3.828641396,3.17805383,41,4.49980967,4.204692619,4.753590191,0.875468737,3.828641396,3.33220451,24,3.912023005,3.135494216,3.912023005,0.336472237,3.555348061,2.079441542,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.317488114,23,4.007333185,3.401197382,3.912023005,0.530628251,3.784189634,1.098612289,25,4.110873864,3.526360525,3.871201011,0.641853886,3.891820298,1.609437912,15,4.304065093,3.871201011,4.304065093,1.193922468,4.077537444,3.663561646,14,4.262679877,3.465735903,3.737669618,1.16315081,4.043051268,2.944438979,13,4.077537444,3.583518938,4.094344562,0.530628251,3.850147602,3.044522438,48,4.025351691,3.33220451,4.043051268,0.587786665,3.80666249,2.708050201,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.33073334,24,4.317488114,4.007333185,4.356708827,0.641853886,3.988984047,1.386294361,45,4.17438727,3.850147602,4.234106505,0.587786665,3.663561646,1.791759469,57,4.442651256,4.143134726,4.442651256,0.916290732,3.912023005,3.044522438,44,4.189654742,3.871201011,4.219507705,0.993251773,3.970291914,2.708050201,46,4.418840608,4.077537444,4.59511985,0.741937345,4.189654742,3.33220451,52,4.007333185,3.36729583,4.077537444,0.641853886,3.761200116,2.708050201,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.317488114,25,4.33073334,4.025351691,4.343805422,0.693147181,3.988984047,1.945910149,51,4.304065093,3.988984047,4.49980967,0.78845736,3.891820298,2.564949357,52,4.33073334,4.025351691,4.543294782,1.131402111,3.912023005,3.496507561,54,4.219507705,3.610917913,4.430816799,0.78845736,3.80666249,2.564949357,59,4.158883083,3.663561646,4.33073334,0.530628251,3.583518938,3.135494216,66,3.988984047,3.17805383,4.025351691,0.470003629,3.713572067,2.197224577,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.158883083,26,4.317488114,3.63758616,4.442651256,0.641853886,4.094344562,2.397895273,23,4.17438727,3.295836866,4.094344562,0.470003629,3.951243719,2.63905733,37,4.430816799,4.007333185,4.682131227,1.410986974,4.204692619,4.430816799,28,4.127134385,3.091042453,4.290459441,0.530628251,3.891820298,2.63905733,36,4.204692619,3.761200116,4.418840608,0.530628251,3.63758616,2.708050201,64,4.158883083,3.36729583,4.33073334,0.587786665,3.891820298,2.944438979,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.891820298,27,4.158883083,3.36729583,4.33073334,0.405465108,3.401197382,1.098612289,51,4.077537444,3.713572067,4.204692619,0.530628251,3.465735903,1.609437912,40,4.356708827,4.043051268,4.418840608,0.693147181,3.850147602,2.564949357,30,4.077537444,3.610917913,4.110873864,0.741937345,3.850147602,2.48490665,39,4.382026635,3.33220451,4.691347882,0.336472237,2.890371758,1.945910149,71,4.521788577,3.433987204,4.890349128,0.587786665,3.496507561,2.708050201,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.433987204,28,3.891820298,2.772588722,3.891820298,0.405465108,3.63758616,1.386294361,52,4.077537444,2.995732274,4.025351691,0.470003629,3.850147602,1.945910149,49,4.262679877,3.433987204,4.510859507,0.587786665,3.871201011,2.708050201,49,4.290459441,3.433987204,4.553876892,0.693147181,3.891820298,2.833213344,55,4.060443011,3.218875825,4.158883083,0.405465108,3.135494216,2.890371758,68,4.17438727,2.833213344,4.369447852,0.336472237,3.218875825,2.197224577,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.433987204,29,3.433987204,2.197224577,3.044522438,0.262364264,3.218875825,1.386294361,57,4.262679877,2.708050201,3.761200116,0.336472237,4.043051268,1.791759469,58,4.007333185,3.36729583,4.060443011,0.78845736,3.737669618,3.091042453,60,4.143134726,3.33220451,4.276666119,0.693147181,3.912023005,2.708050201,57,3.784189634,3.044522438,3.784189634,0.336472237,2.995732274,2.772588722,69,3.663561646,2.772588722,3.433987204,0.336472237,3.17805383,2.079441542,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.077537444,30,3.433987204,2.079441542,3.135494216,0.262364264,3.044522438,1.386294361,59,3.988984047,2.197224577,3.526360525,0.262364264,3.761200116,1.609437912,62,4.060443011,3.496507561,4.17438727,0.693147181,3.80666249,3.044522438,56,3.951243719,2.944438979,3.951243719,0.470003629,3.663561646,2.302585093,58,3.891820298,3.135494216,3.891820298,0.336472237,2.944438979,2.708050201,67,3.610917913,2.708050201,3.610917913,0.336472237,3.044522438,2.079441542,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4.304065093,31,4.077537444,3.258096538,3.970291914,0.530628251,3.850147602,1.609437912,44,4.189654742,3.135494216,3.871201011,0.530628251,3.970291914,2.397895273,52,4.060443011,3.433987204,4.143134726,0.641853886,3.828641396,2.772588722,56,4.094344562,3.218875825,4.234106505,0.641853886,3.850147602,2.63905733,52,3.970291914,3.33220451,4.007333185,0.470003629,3.433987204,3.17805383,70,3.828641396,3.091042453,3.828641396,0.470003629,3.496507561,2.197224577,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4.59511985,1,4.304065093,3.784189634,4.262679877,0.587786665,4.077537444,1.791759469,42,4.543294782,4.248495242,4.700480366,0.875468737,4.262679877,2.944438979,42,4.584967479,4.290459441,4.8978398,1.223775432,4.290459441,3.80666249,42,4.615120517,4.33073334,4.94875989,0.955511445,4.290459441,3.583518938,40,4.110873864,3.433987204,4.248495242,0.530628251,3.555348061,3.135494216,65,4.110873864,3.433987204,4.262679877,0.693147181,3.828641396,3.091042453,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4.634728988,2,4.59511985,4.290459441,4.672828834,0.693147181,4.369447852,2.079441542,39,5.365976015,5.099866428,5.361292166,1.16315081,4.48863637,3.33220451,43,5.370638028,5.105945474,5.497168225,1.223775432,4.700480366,4.043051268,36,5.293304825,5.003946306,5.411646052,1.193922468,4.442651256,4.043051268,35,4.043051268,3.258096538,4.143134726,0.530628251,3.526360525,3.17805383,68,4.219507705,3.63758616,4.442651256,0.78845736,3.891820298,3.044522438,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.298317367,3,4.634728988,4.343805422,4.762173935,0.875468737,4.369447852,2.197224577,44,5.278114659,4.990432587,5.252273428,0.993251773,4.442651256,3.258096538,55,5.365976015,5.099866428,5.505331536,1.252762968,4.709530201,3.80666249,40,5.153291594,4.875197323,5.293304825,1.16315081,4.454347296,3.784189634,47,4.304065093,3.80666249,4.564348191,0.641853886,3.784189634,3.688879454,60,4.33073334,3.688879454,4.615120517,0.916290732,4.043051268,3.36729583,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
