,target,day,aqi-bj,pm2.5-bj,pm10-bj,co-bj,no2-bj,so2-bj,o3-bj,aqi-bd,pm2.5-bd,pm10-bd,co-bd,no2-bd,so2-bd,o3-bd,aqi-lf,pm2.5-lf,pm10-lf,co-lf,no2-lf,so2-lf,o3-lf,aqi-ts,pm2.5-ts,pm10-ts,co-ts,no2-ts,so2-ts,o3-ts,aqi-tj,pm2.5-tj,pm10-tj,co-tj,no2-tj,so2-tj,o3-tj,aqi-zjk,pm2.5-zjk,pm10-zjk,co-zjk,no2-zjk,so2-zjk,o3-zjk,aqi-cd,pm2.5-cd,pm10-cd,co-cd,no2-cd,so2-cd,o3-cd,EVP,GST-mean,GST-max,GST-min,PRE-208,PRE-820,PRE-2020,PRS-mean,PRS-max,PRS-min,RHU-mean,RHU-min,SSD,TEM-mean,TEM-max,TEM-min,WIN-mean,WIN-max,WD-max,WIN-ext,WD-ext,pm10-bj-sqt,co-bj-sqt,so2-bj-sqt,o3-bj-poly,pm2.5-bj-sqt,aqi-bj-sqt,so2-lf-sqt,pm2.5-lf-sqt,aqi-lf-sqt,co-lf-sqt,pm10-tj-poly,no2-cd-poly,no2-cd-s2,so2-cd-poly,co-cd-s2,co-cd-sqt,no2-bd-poly,so2-ts-poly,no2-zjk-s2,WD-max-sin,WD-max-cos,WD-max-sint,WD-ext-sin,WD-ext-cos,WD-ext-sint,o3-bj-exp,o3-lf-exp,so2-tj-exp,o3-tj-exp,o3-zjk-exp,o3-cd-exp,o3-bd-exp,o3-ts-exp,EVP-exp,WIN-mean-exp,WIN-max-exp,WIN-ext-exp,pm2.5-zjk-log,pm10-zjk-log,so2-zjk-log,pm2.5-cd-log,pm10-cd-log,so2-bd-log,co-bd-log,WIN-max-project1,WIN-ext-project1,WIN-max-sin,WIN-max-cos,WIN-max-sint,WIN-ext-sin,WIN-ext-cos,WIN-ext-sint,year_2013,year_2014,year_2015,year_2016,year_2017,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weekday_7,class-pm2.5_1,class-pm2.5_2,class-pm2.5_3,class-pm2.5_4,class-pm2.5_5,class-pm2.5_6,class-bj_1,class-bj_2,class-bj_3,class-bj_4,class-bj_5,class-bj_6,class-bd_1,class-bd_2,class-bd_3,class-bd_4,class-bd_5,class-bd_6,class-lf_1,class-lf_2,class-lf_3,class-lf_4,class-lf_5,class-lf_6,class-ts_1,class-ts_2,class-ts_3,class-ts_4,class-ts_5,class-ts_6,class-tj_1,class-tj_2,class-tj_3,class-tj_4,class-tj_5,class-tj_6,class-zjk_1,class-zjk_2,class-zjk_3,class-zjk_4,class-zjk_5,class-zjk_6,class-cd_1,class-cd_2,class-cd_3,class-cd_4,class-cd_5,class-cd_6,PRE-b_0,PRE-b_1,SimpClass-cd_1,SimpClass-cd_2,SimpClass-cd_3,SimpClass-cd_4,SimpClass-lf_1,SimpClass-lf_2,SimpClass-lf_3,SimpClass-lf_4,SimpClass-lf_5,SimpClass-tj_1,SimpClass-tj_2,SimpClass-tj_3,SimpClass-tj_4,SimpClass-ts_1,SimpClass-ts_2,SimpClass-ts_3,SimpClass-ts_4,SimpClass-zjk_1,SimpClass-zjk_2,SimpClass-zjk_3
885,57,5,102,62,153,0.9,43,14,129,96,68,142,1.4,56.0,38,123,76,40,102,1.7,56,26,91,95,46,112,2.9,76,63,80,69,49,88,1.1,51,18,95,149,55,248,0.3,16,8,105,119,42,187,0.6,24,15,169,53.0,252,473,157,0,0,0,10015,10034,9982,39,15,58,200,241,181,31,49,4,75,3,12.36931687685298,0.9486832980505138,3.7416573867739413,2163459,7.874007874011811,10.099504938362077,5.0990195135927845,6.324555320336759,8.717797887081348,0.7745966692414834,7832,14424,576,240,0.36,0.7745966692414834,178808.0,4032,256,0.9238795325112867,0.38268343236508984,0.7933533402912352,0.7071067811865476,0.7071067811865476,0.9659258262890684,9.462629465836378e-57,3.0144087850653746e-40,1.522997974471263e-08,5.5210822770285325e-42,2.506567475899953e-46,4.020060215743355e-74,3.817497188671175e-54,1.8048513878454153e-35,9.602680054508676e-24,3.442477108469977e-14,5.242885663363464e-22,2.6786369618080778e-33,4.007333185232471,5.5134287461649825,2.0794415416798357,3.7376696182833684,5.231108616854587,3.6375861597263857,0.3364722366212129,4.159460853794432e-22,2.5873646206629073e-33,45.27009709305305,18.751488185889404,38.874313674270525,53.033008588991066,53.033008588991066,72.44443697168013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
886,23,6,116,57,182,0.2,13,2,100,123,52,196,0.4,28.0,15,100,117,48,184,0.2,21,3,99,130,54,210,0.9,42,21,102,128,70,205,0.6,33,9,97,77,18,103,0.3,10,4,98,128,35,206,0.2,10,7,120,92.0,246,505,109,0,0,0,10075,10091,10010,18,9,130,203,255,150,39,101,15,182,16,13.490737563232042,0.4472135954999579,1.4142135623730951,1010100,7.54983443527075,10.770329614269007,1.7320508075688772,6.928203230275509,10.816653826391969,0.4472135954999579,42230,1110,100,56,0.04000000000000001,0.4472135954999579,22764.0,462,100,0.7071067811865477,0.7071067811865474,0.25881904510252013,0.3826834323650904,0.9238795325112865,0.6087614290087204,3.720075976020836e-44,1.0112214926104486e-43,0.00012340980408667956,7.47197233734299e-43,2.7487850079102147e-43,7.667648073722e-53,3.720075976020836e-44,5.0345753587649823e-45,1.1089390193121365e-40,1.1548224173015786e-17,1.368539471173853e-44,9.086660323479307e-80,2.8903717578961645,4.634728988229636,1.3862943611198906,3.5553480614894135,5.327876168789581,2.70805020110221,-0.916290731874155,3.5420407911432445e-45,5.5316083234381054e-80,71.41778489984132,71.41778489984128,26.140723555354533,69.64838469044645,168.14607491705414,110.79458007958712,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
887,60,7,74,23,55,0.3,29,3,128,75,43,99,0.5,40.0,17,130,71,14,51,0.4,36,6,125,58,25,65,0.9,46,25,109,57,26,64,0.6,43,13,108,56,11,41,0.3,18,10,107,80,18,42,0.4,25,13,135,73.0,274,570,51,0,0,0,10133,10157,10083,15,8,133,215,265,105,18,55,10,116,10,7.416198487095663,0.5477225575051661,1.7320508075688772,2113664,4.795831523312719,8.602325267042627,2.449489742783178,3.7416573867739413,8.426149773176359,0.6324555320336759,4160,16275,625,182,0.16000000000000003,0.6324555320336759,65640.0,650,324,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.38268343236508967,0.9238795325112868,0.9914448613738103,2.572209372642415e-56,5.166420632837861e-55,2.2603294069810542e-06,1.2479464629129513e-47,3.392270193026015e-47,2.3455513385429143e-59,3.4811068399043105e-57,4.590938473882946e-48,1.9792598779469045e-32,1.522997974471263e-08,1.2995814250075031e-24,4.1863939993042314e-51,2.3978952727983707,3.713572066704308,2.302585092994046,2.8903717578961645,3.7376696182833684,2.833213344056216,-0.6931471805599453,1.2884633257605428e-24,4.150578818296335e-51,21.04758878007993,50.81337428812078,54.52946737555956,44.3912781543504,107.17002577130927,115.007603919362,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
888,36,8,97,60,103,0.7,44,15,156,88,58,126,0.8,39.0,44,136,90,39,96,0.9,39,21,147,108,35,93,1.1,50,34,168,83,48,87,1.1,43,25,139,97,27,100,0.5,26,20,156,122,38,80,0.6,34,21,184,65.0,267,518,75,0,0,0,10089,10127,10052,39,18,117,202,269,122,30,64,9,106,10,10.14889156509222,0.8366600265340756,3.872983346207417,3820908,7.745966692414834,9.848857801796104,4.58257569495584,6.244997998398398,9.486832980505138,0.7745966692414834,7656,40494,1156,462,0.36,0.7745966692414834,60879.0,1190,676,1.2246467991473532e-16,1.0,0.8660254037844384,0.38268343236508967,0.9238795325112868,0.9914448613738103,1.7785284761271306e-68,1.4411565509640892e-64,1.3887943864964021e-11,4.2960271311739114e-61,1.7785284761271306e-68,1.2297457485529627e-80,8.628801156620959e-60,1.0927656633766312e-73,5.900090541597061e-29,9.357622968840175e-14,1.603810890548638e-28,9.221146422925876e-47,3.295836866004329,4.605170185988092,2.995732273553991,3.6375861597263857,4.382026634673881,3.784189633918261,-0.2231435513142097,1.3889409740812638e-28,9.142258236985351e-47,7.83773951454306e-15,64.0,55.425625842204056,40.5644438306995,97.93123044619641,105.0931553056239,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
889,43,9,64,36,64,0.5,39,4,116,98,73,138,0.9,40.0,36,118,68,32,85,0.7,42,13,114,76,38,102,1.3,52,28,128,75,55,95,1.1,48,20,113,84,26,62,0.5,26,14,140,82,30,60,0.6,38,16,138,39.0,194,492,115,0,1,1,10081,10090,10060,56,34,31,181,244,151,23,54,3,116,15,8.0,0.7071067811865476,2.0,1574468,6.0,8.0,3.605551275463989,5.656854249492381,8.246211251235321,0.7745966692414834,9120,56354,1444,272,0.36,0.7745966692414834,65640.0,812,676,0.7071067811865476,0.7071067811865476,0.9659258262890684,0.7071067811865477,0.7071067811865474,0.25881904510252013,4.1863939993042314e-51,3.093350011308561e-50,2.061153622438558e-09,8.408597124803643e-50,1.580420060273613e-61,1.1677812485237086e-60,5.665668176358939e-52,2.572209372642415e-56,1.1548224173015786e-17,1.026187963170189e-10,3.532628572200807e-24,4.1863939993042314e-51,3.258096538021482,4.127134385045092,2.6390573296152584,3.4011973816621555,4.0943445622221,3.58351893845611,-0.10536051565782628,3.4122571725754366e-24,1.0835184973228416e-51,38.18376618407357,38.18376618407357,52.1599946196097,82.02438661763954,82.0243866176395,30.023009231892335,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
890,150,10,100,43,76,0.5,36,4,160,125,95,175,0.9,44.0,21,174,104,26,74,0.6,45,7,164,81,44,101,2.1,62,46,137,88,43,78,0.9,48,13,145,81,22,52,0.5,20,14,137,84,24,52,0.6,30,16,140,46.0,282,569,73,0,0,0,10054,10083,10021,49,21,123,209,282,116,23,47,11,95,10,8.717797887081348,0.7071067811865476,2.0,4121760,6.557438524302,10.0,2.6457513110645907,5.0990195135927845,10.198039027185569,0.7745966692414834,6162,27930,900,272,0.36,0.7745966692414834,87164.0,2162,400,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.38268343236508967,0.9238795325112868,0.9914448613738103,3.257488532207521e-70,5.96629836401057e-72,2.2603294069810542e-06,1.0648786602415064e-63,3.1743585474772134e-60,1.580420060273613e-61,2.7086952666810816e-76,3.1743585474772134e-60,1.0530617357553812e-20,1.026187963170189e-10,3.873997628687187e-21,5.5210822770285325e-42,3.091042453358316,3.9512437185814275,2.6390573296152584,3.1780538303479458,3.9512437185814275,3.044522437723423,-0.10536051565782628,3.741994360531563e-21,5.473848652781954e-42,33.23401871576773,33.23401871576774,45.398513835586215,36.35492607468352,87.76855558857226,94.18726183051197,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
891,34,11,200,150,166,1.1,36,12,177,200,150,230,1.3,34.0,33,152,108,81,140,1.0,30,12,162,169,108,180,1.7,48,41,234,125,95,135,1.1,33,16,154,119,66,141,0.9,31,20,180,130,70,121,0.8,38,17,193,35.0,267,482,157,0,0,0,9978,10031,9935,58,39,64,225,267,179,29,53,10,89,11,12.884098726725126,1.0488088481701516,3.4641016151377544,5576739,12.24744871391589,14.142135623730951,3.4641016151377544,9.0,10.392304845413264,0.8944271909999159,18360,56354,1444,306,0.6400000000000001,0.8944271909999159,40494.0,1722,961,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.7071067811865475,0.7071067811865477,0.9659258262890684,1.3485799642996046e-77,4.408531331463226e-71,1.1253517471925912e-07,1.314164668364901e-67,6.714184288211594e-79,1.5176268190534823e-84,9.710436457780846e-67,2.371871925555801e-102,6.305116760146989e-16,2.543665647376923e-13,9.602680054508676e-24,2.2273635617957438e-39,4.189654742026425,4.948759890378168,2.995732273553991,4.248495242049359,4.795790545596741,3.4965075614664802,0.26236426446749106,9.520527795459406e-24,2.1514679888737163e-39,20.28222191534975,48.965615223098204,52.54657765281195,62.932503525602726,62.93250352560274,85.96739853972709,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
892,32,12,62,34,45,0.5,28,3,114,79,58,107,0.6,32.0,14,128,55,22,47,0.5,28,4,106,99,43,85,1.2,47,21,158,61,30,56,0.6,35,7,113,78,16,35,0.3,12,8,133,100,28,41,0.4,18,10,160,53.0,151,256,114,79,1,79,10056,10130,9918,54,16,47,175,252,144,33,72,16,148,1,6.708203932499369,0.7071067811865476,1.7320508075688772,1494654,5.830951894845301,7.874007874011811,2.0,4.69041575982343,7.416198487095663,0.6324555320336759,3192,6174,324,110,0.16000000000000003,0.6324555320336759,33824.0,462,144,0.3826834323650904,0.9238795325112865,0.6087614290087204,0.0,1.0,0.8660254037844385,3.093350011308561e-50,9.221146422925876e-47,0.0009118819655545162,8.408597124803643e-50,1.733141042341547e-58,3.257488532207521e-70,2.572209372642415e-56,2.4069765506104637e-69,9.602680054508676e-24,4.658886145103398e-15,5.380186160021138e-32,5.301718666092324e-65,2.772588722239781,3.5553480614894135,2.0794415416798357,3.332204510175204,3.713572066704308,2.6390573296152584,-0.5108256237659907,3.2752498151074084e-32,4.591423048554099e-65,27.55320713028651,66.51932634081263,43.83082288862787,0.0,148.0,128.1717597600969,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
893,41,13,73,32,60,0.6,43,6,127,80,48,110,0.6,42.0,40,118,70,26,59,0.6,37,14,124,69,44,88,1.1,54,27,120,67,48,74,1.0,45,18,117,80,18,58,0.5,19,12,135,95,20,50,0.4,27,16,154,49.0,220,462,37,0,0,0,10163,10192,10130,43,20,110,176,243,78,27,65,10,102,10,7.745966692414834,0.7745966692414834,2.449489742783178,2064639,5.656854249492381,8.54400374531753,3.7416573867739413,5.0990195135927845,8.366600265340756,0.6324555320336759,5550,20439,729,272,0.16000000000000003,0.6324555320336759,75894.0,756,361,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.38268343236508967,0.9238795325112868,0.9914448613738103,6.991989996645917e-56,1.4043787324419038e-54,1.522997974471263e-08,1.5400882849875202e-51,2.3455513385429143e-59,1.314164668364901e-67,5.665668176358939e-52,7.667648073722e-53,5.242885663363464e-22,1.8795288165390832e-12,5.900090541597061e-29,5.0345753587649823e-45,2.8903717578961645,4.060443010546419,2.4849066497880004,2.995732273553991,3.912023005428146,3.6888794541139363,-0.5108256237659907,5.849614449106627e-29,4.991503868646749e-45,24.87442310373083,60.052169613233644,64.44391598929766,39.033710101239144,94.23571231615126,101.12737586012865,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
894,34,14,58,41,33,0.5,35,3,84,79,58,74,0.9,35.0,9,89,52,36,51,0.7,29,4,89,74,54,77,1.3,49,21,91,67,48,59,1.0,44,8,98,77,25,56,0.5,19,7,132,83,30,49,0.6,33,19,139,19.0,137,179,119,22,53,75,10133,10157,10107,80,30,0,137,206,122,19,61,13,101,13,5.744562646538029,0.7071067811865476,1.7320508075688772,599844,6.4031242374328485,7.615773105863909,2.0,6.0,7.211102550927978,0.7745966692414834,3540,37059,1089,380,0.36,0.7745966692414834,44135.0,462,361,1.0,1.8369701987210297e-16,0.4999999999999998,1.0,1.8369701987210297e-16,0.4999999999999998,3.3057006267607343e-37,2.2273635617957438e-39,0.00033546262790251185,2.7487850079102147e-43,4.7111658015535965e-58,4.2960271311739114e-61,2.2273635617957438e-39,3.0144087850653746e-40,5.602796437537268e-09,5.602796437537268e-09,3.221340285992516e-27,1.368539471173853e-44,3.2188758248682006,4.02535169073515,1.9459101490553132,3.4011973816621555,3.8918202981106265,2.1972245773362196,-0.10536051565782628,1.6106701429962572e-27,6.842697355869262e-45,61.0,1.1205518212198282e-14,30.499999999999986,101.0,1.85533990070824e-14,50.49999999999998,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
895,24,15,49,34,33,0.5,36,2,87,59,39,68,0.8,35.0,12,95,51,30,51,0.6,35,2,92,63,45,74,0.9,40,15,94,64,46,56,0.8,40,6,93,49,11,38,0.3,14,7,97,49,19,36,0.4,22,10,98,45.0,213,419,102,0,0,0,10094,10120,10063,46,10,112,175,241,119,22,52,16,106,14,5.744562646538029,0.7071067811865476,1.4142135623730951,666159,5.830951894845301,7.0,1.4142135623730951,5.477225575051661,7.14142842854285,0.6324555320336759,3192,11154,484,110,0.16000000000000003,0.6324555320336759,44135.0,240,196,0.3826834323650904,0.9238795325112865,0.6087614290087204,0.9238795325112866,0.38268343236509,0.13052619222005268,1.6458114310822737e-38,1.1089390193121365e-40,0.0024787521766663585,4.0795586671775603e-41,7.47197233734299e-43,2.7487850079102147e-43,5.5210822770285325e-42,1.5007857627073948e-41,2.8625185805493937e-20,2.7894680928689246e-10,2.6102790696677047e-23,9.221146422925876e-47,2.3978952727983707,3.6375861597263857,1.9459101490553132,2.9444389791664403,3.58351893845611,2.4849066497880004,-0.2231435513142097,1.5890372165624654e-23,1.2036011304880741e-47,19.8995384829847,48.0417356905869,31.655594308453463,97.93123044619638,40.56444383069954,13.835776375325585,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
896,58,16,75,24,59,0.5,43,3,129,72,37,86,0.6,45.0,31,126,66,18,52,0.4,32,10,119,77,28,70,0.8,44,22,132,71,37,75,0.9,40,17,125,69,15,50,0.4,28,10,122,65,17,46,0.6,32,16,117,65.0,273,554,67,0,0,0,10043,10080,10011,28,10,133,228,311,110,31,61,11,99,11,7.681145747868608,0.7071067811865476,1.7320508075688772,2163459,4.898979485566356,8.660254037844387,3.1622776601683795,4.242640687119285,8.12403840463596,0.7745966692414834,5700,33824,1024,272,0.36,0.7745966692414834,93195.0,506,784,0.7071067811865475,0.7071067811865477,0.9659258262890684,0.7071067811865475,0.7071067811865477,0.9659258262890684,9.462629465836378e-57,2.0842828425817514e-52,4.139937718785167e-08,5.166420632837861e-55,1.0377033238158346e-53,1.5400882849875202e-51,1.9006199352650016e-55,4.7111658015535965e-58,5.900090541597061e-29,3.442477108469977e-14,3.221340285992516e-27,1.0112214926104486e-43,2.70805020110221,3.912023005428146,2.302585092994046,2.833213344056216,3.828641396489095,3.4339872044851463,-0.5108256237659907,3.111575777505585e-27,9.767649558110127e-44,43.13351365237939,43.133513652379406,58.921475403633174,70.0035713374682,70.00357133746822,95.62665680261777,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
897,61,17,162,58,104,0.6,52,11,227,114,61,128,0.8,42.0,50,175,129,44,94,0.8,35,19,191,141,54,121,1.4,52,36,205,110,54,105,1.0,40,21,170,131,25,69,0.6,23,12,194,115,22,63,0.6,34,13,176,58.0,301,559,108,0,0,0,10047,10063,10016,38,16,123,248,324,144,22,55,11,90,9,10.198039027185569,0.7745966692414834,3.3166247903554,11748839,7.615773105863909,12.727922061357855,4.358898943540674,6.6332495807108,11.357816691600547,0.7745966692414834,11130,40494,1156,182,0.36,0.7745966692414834,75894.0,1332,529,0.7071067811865475,0.7071067811865477,0.9659258262890684,1.2246467991473532e-16,1.0,0.8660254037844384,2.601073401110048e-99,1.1213829703227856e-83,7.582560427911907e-10,1.4788975056432133e-74,5.583037061001886e-85,3.665820411179563e-77,9.964733010103672e-77,9.324621449370601e-90,6.47023492564546e-26,2.7894680928689246e-10,1.2995814250075031e-24,8.194012623990515e-40,3.2188758248682006,4.23410650459726,2.4849066497880004,3.091042453358316,4.143134726391533,3.912023005428146,-0.2231435513142097,1.2552992617802975e-24,7.096223091306171e-40,38.89087296526011,38.89087296526012,53.125920445898764,1.1021821192326179e-14,90.0,77.94228634059945,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
898,86,18,134,61,101,0.5,35,9,197,106,64,119,0.7,32.0,26,166,120,51,95,0.9,28,13,182,159,66,124,1.4,46,35,224,145,60,110,1.0,46,26,209,148,43,114,0.7,26,17,212,140,39,97,0.6,36,16,204,61.0,311,529,145,0,0,0,10083,10098,10053,47,29,120,244,297,182,29,55,10,95,13,10.04987562112089,0.7071067811865476,3.0,7684379,7.810249675906654,11.575836902790225,3.605551275463989,7.14142842854285,10.954451150103322,0.7745966692414834,12210,47988,1296,272,0.36,0.7745966692414834,33824.0,1260,676,0.38268343236508967,0.9238795325112868,0.9914448613738103,1.0,1.8369701987210297e-16,0.4999999999999998,2.779630478564191e-86,9.086660323479307e-80,5.109089028063325e-12,1.7078639924081707e-91,8.502954135303866e-93,2.534694904308355e-89,8.074506789675094e-73,5.22439558379172e-98,3.221340285992516e-27,2.543665647376923e-13,1.2995814250075031e-24,5.5210822770285325e-42,3.7612001156935624,4.736198448394496,2.833213344056216,3.6635616461296463,4.574710978503383,3.258096538021482,-0.35667494393873245,1.2884633257605428e-24,2.760541138514265e-42,21.04758878007993,50.81337428812078,54.52946737555956,95.0,1.745121688784978e-14,47.49999999999998,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
899,88,19,184,86,118,0.8,38,15,249,144,85,141,1.1,41.0,32,208,174,61,100,0.8,36,19,239,203,72,129,1.4,56,40,281,154,72,103,1.0,47,26,219,135,46,111,0.6,23,12,198,169,49,110,0.7,37,20,234,60.0,309,537,146,0,0,0,10098,10113,10083,41,24,111,240,294,174,24,50,10,92,10,10.862780491200215,0.8944271909999159,3.872983346207417,15500499,9.273618495495704,13.564659966250536,4.358898943540674,7.810249675906654,13.19090595827292,0.8366600265340756,10712,52059,1369,420,0.48999999999999994,0.8366600265340756,70643.0,1640,529,0.38268343236508967,0.9238795325112868,0.9914448613738103,0.38268343236508967,0.9238795325112868,0.9914448613738103,7.255611259606534e-109,1.598154732301378e-104,5.109089028063325e-12,7.753690529920792e-96,1.0225689071173033e-86,2.371871925555801e-102,4.642455656042647e-91,9.188626215152886e-123,8.75651076269652e-27,3.775134544279098e-11,1.9287498479639178e-22,1.1089390193121365e-40,3.828641396489095,4.709530201312334,2.4849066497880004,3.8918202981106265,4.700480365792417,3.4657359027997265,0.09531017980432493,1.912249125639344e-22,1.0994518922739302e-40,19.134171618254484,46.19397662556434,49.57224306869051,35.20687577758825,84.99691699103839,91.21292724639055,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
