,pm,lasso,xgb,svc,mlp
320,3.5553480614894135,4.009652845303298,3.899012557430541,3.888060244443918,3.6647740621901215
321,4.276666119016055,3.965037163143712,3.907213177922401,3.883028057551659,3.59737548964312
322,4.77912349311153,5.013690393509243,4.831028919925856,4.930921903169646,4.313006434415325
323,5.384495062789089,5.113975278818785,5.249153135689764,5.110786518124771,5.090233810173087
324,5.676753802268282,5.346245588063824,5.553614197408739,5.390353400367524,5.632626657547701
325,4.0943445622221,3.890881166583634,3.8664686663044647,3.6489173831905974,3.517759266140798
326,3.258096538021482,3.3844105899863663,3.4686164955037615,3.678393876698341,3.4473504073181065
327,4.110873864173311,3.7457146056814468,3.87821936829125,3.8773493443342777,3.745727911044322
328,4.663439094112067,4.555212869678147,4.5116948696433194,4.662573791062095,4.309242133623483
329,5.049856007249537,5.204407121456638,5.168209063539622,5.098078889009366,4.9994784344080365
330,5.030437921392435,5.2481430374162406,5.257216939841607,5.269981652711968,5.193001376129475
331,4.060443010546419,3.956972982138502,3.909863005239065,3.8803278924783102,3.7957618797102137
332,2.0794415416798357,2.6212824102583103,2.742466714495568,2.6949135265498634,2.3240055355214095
333,3.2188758248682006,3.2360121035542426,3.2822296578760044,3.4197764910169406,3.083804782620245
334,4.553876891600541,4.185351085618847,4.316707576248926,4.46661767164032,4.398342464283946
335,4.343805421853684,4.501496331424548,4.543153790859897,4.818801286051061,4.449538139338317
336,2.302585092994046,2.9808138018824817,2.8841138101640995,3.3277854627272747,2.557795432957513
337,3.7612001156935624,3.3634045301715423,3.47833270630855,3.8662829143447426,3.8129425513674398
338,4.219507705176107,3.9031914077357204,3.9742858325622104,4.282514191116106,3.8403930221434353
339,4.07753744390572,3.931909629077744,4.014578795007643,4.167298219106392,4.00090956517135
340,4.23410650459726,3.8599032624907355,3.8101606298169894,4.2261147998381405,3.714572946299894
341,3.5553480614894135,3.872861312269907,3.9373054753399335,4.066908770887926,3.9213145837224643
342,1.791759469228055,2.495042660128745,2.5499162495687133,2.7194837463704147,2.3840791813559843
343,3.1354942159291497,2.341534918473744,2.4631156769556743,2.627213197762382,2.174628111247802
344,3.5263605246161616,3.7488123338780244,3.823435319021823,4.020910748161291,3.8788715586358165
345,4.543294782270004,4.417333234196142,4.528811429262602,4.929695329343904,4.630211542012443
346,4.330733340286331,4.035754147820467,4.033702857568563,4.366139269186094,3.7889072924347813
347,3.1354942159291497,2.954257213681566,2.905970779177962,3.2472037288247577,2.9020599548723562
348,4.02535169073515,3.7057991504539265,3.8595917218253493,4.051645703176472,3.690186689543306
349,5.389071729816501,5.098634500437647,5.107533438417522,5.65255739820796,5.307426882655833
350,5.680172609017068,5.600838825979057,5.62974213968819,6.038278588435111,5.517605845099222
351,5.236441962829949,5.4021679839877565,5.304596439966101,5.71246167247431,4.953107569893372
352,3.4657359027997265,3.971929809259202,4.063463236916723,4.2715355971805264,3.8709687350069855
353,4.77912349311153,4.740689014524955,4.742956619821733,5.300197625913314,5.00011447765336
354,4.330733340286331,3.970594112079408,4.026074382781762,4.151971495801143,4.157532616392199
355,4.919980925828125,4.703144772529862,4.805233945426387,5.153480908861441,4.670928902469582
356,5.4510384535657,5.073879306047402,5.308401618299777,5.528329185131131,5.076404127903223
357,4.30406509320417,4.105384559127477,4.110251875123924,4.230737650571761,3.7871178925417133
358,4.382026634673881,4.336868950391686,4.408555964423954,4.764783860713187,4.698194500204176
359,5.384495062789089,5.130574405109405,5.156552270976616,5.573651134702007,5.263566546775294
360,4.499809670330265,4.744116202995997,4.662771731306075,4.894137993396977,4.329970474287001
361,2.3978952727983707,3.6396264283684463,3.499782140243574,3.958838973793383,3.6889223866507908
362,2.5649493574615367,2.5718627440614217,2.7364995210307748,2.3505394899659926,2.005172341978442
363,2.1972245773362196,3.601607329018326,3.5777897307967694,3.9747328111549787,3.5228792813885645
364,2.0794415416798357,2.5862043089068356,2.821644585644352,2.6392061491568497,2.493344689053793
365,3.258096538021482,2.6353166571161455,2.8622385912256805,2.8674430845468413,2.6770262089654118
366,4.07753744390572,3.8408077098330966,3.8999286014163435,3.8686696267278635,3.7966162240489245
367,3.912023005428146,4.016561358927088,3.9050729452592687,4.191766398128227,3.8307416537623005
368,4.02535169073515,3.680856897613243,3.8271234051907723,3.829503447961322,3.659273864769263
369,5.384495062789089,5.073651860434462,5.081125782202177,5.489815430105645,5.459494339171533
370,4.852030263919617,5.097943440966856,4.96441174911153,5.326222512490732,4.819493765703394
371,3.044522437723423,3.136363188296174,2.449574501053197,3.1364706324268172,2.721288527733783
372,2.4849066497880004,2.947345212889317,3.0653195652010616,3.1865893791027826,2.87120283726302
373,3.7612001156935624,3.5197316852723035,3.606530472828857,3.6156999863900183,3.629847696819794
374,4.418840607796598,4.450898609731667,4.536762208986203,4.809001348450024,4.665592165541522
375,4.174387269895637,4.033262024696324,3.9639468421015054,4.333571846764531,3.83170549945751
376,2.0794415416798357,2.8531749186239366,2.548663836300342,3.116228226470234,2.6652552134443286
377,4.219507705176107,3.353122623846458,3.538786900858985,3.5569589684973524,3.7063952615044515
378,4.969813299576001,4.820109105612782,4.780322064068567,5.0688786700049455,4.835588716534845
379,3.4657359027997265,4.058025012767635,4.043222446088076,4.155473313427364,4.346868822063071
380,2.302585092994046,2.714067412950974,2.776269916114692,2.9797770357410496,2.4940605070628608
381,2.772588722239781,2.7183890408624682,3.0055484578124925,2.8189963600204666,2.9568269213960567
382,4.248495242049359,3.7266906326899782,3.7427344051083473,3.993140318526454,3.729855917573851
383,4.30406509320417,4.02147685702921,3.9721452894672455,4.217357866710286,4.115124376234281
384,2.5649493574615367,3.122075871036606,3.176247371038587,3.5121759699489217,2.536963625887067
385,3.332204510175204,2.65021368277067,2.8065886405830405,2.978399824414702,2.884907659474665
386,4.7535901911063645,4.442856163869686,4.504415509011808,4.65487677903242,4.639660128126197
387,5.25227342804663,5.242778542843541,5.248757332893458,5.4105514342187995,5.13923085814128
388,4.804021044733257,4.973942055991622,4.948030015886989,5.11448624275732,4.428295810563043
389,4.574710978503383,4.454917933005222,4.614297865795597,4.510685357258218,4.643884041675283
390,3.2188758248682006,3.7268560103251263,3.8772490071784285,3.9561026497402616,3.690956914066688
391,1.9459101490553132,2.828069414299817,3.0721979171393596,3.1619607464180093,2.582738722339385
392,3.7376696182833684,3.1956934519931783,3.5271925677550007,3.2661683642844985,3.7221769670890836
393,3.9512437185814275,3.936489597195267,3.851127822988523,3.989730869578076,3.7151873050643665
394,5.003946305945459,4.852699946236539,4.808833101618289,4.805816855807841,4.7779435996378705
395,5.1647859739235145,5.176967550573954,5.265500573451683,5.158771224223025,5.324824182469092
396,4.68213122712422,4.641222918507736,4.678957950238366,4.581261166647794,4.580465532004123
397,3.5553480614894135,3.6999845171645007,3.621240122126836,3.475906825215467,3.31988838454302
398,4.143134726391533,3.7475009492264135,3.681028875512087,3.765189658402277,3.651555083340222
399,4.8283137373023015,4.782670568512066,4.808240876963259,4.739794949565426,4.623323727390805
400,4.30406509320417,4.018616122985835,4.050764078302959,3.8042094593643263,3.8504431202137277
401,4.997212273764115,4.619834383974618,4.855600400496272,4.420023338557846,4.551630484393913
402,3.6375861597263857,3.9545754330435887,4.002022714568491,3.8987993180856417,3.867651904492993
403,4.770684624465665,4.761128881372952,4.742078315396132,4.964496444007319,4.835631173655084
404,5.056245805348308,5.3265526223687685,5.171672780118638,5.245058063517266,5.084042092297532
405,5.3706380281276624,5.39034302583846,5.2965650386609,5.201088959161488,5.64026047034079
406,5.796057750765372,5.541546543938397,5.611688177517113,5.543735233099888,5.81756339869567
407,4.727387818712341,4.749441272287474,4.586923127646902,4.107602773471122,4.506620659994985
408,4.110873864173311,3.7000979820763846,3.547321088841843,3.415268738116657,4.129001577303099
409,4.23410650459726,4.07561525278671,3.991696570081949,4.026129517580255,3.9506617766399996
410,3.784189633918261,3.7494664449645367,3.6536130856856937,3.465827633702617,3.586104291914138
411,4.442651256490317,4.509722979115048,4.3740878148747555,4.4358999732735835,4.664101370047225
412,2.995732273553991,3.1638007000274033,3.0612406878100757,3.0533156580533056,2.6627594844597913
413,4.59511985013459,4.1591382465640265,4.361510255555596,3.9951869472849895,4.580306687783242
414,5.332718793265369,5.142780372733059,5.214893795058648,5.131384805599394,5.440484975338059
415,4.574710978503383,4.583243372529017,4.57953024830108,4.467786499891716,4.53300714028483
416,4.90527477843843,4.766884015881498,4.830184483922753,4.519873022003107,4.723669352739217
417,4.634728988229636,4.737665022557547,4.614159128837735,4.414132547796283,4.695649821069116
418,2.8903717578961645,2.858173662966555,2.5161514501602733,2.4105302050591426,2.5523691062125664
419,3.6375861597263857,3.6836381067001356,3.691576714266535,3.8205394520848084,3.9964525823712003
420,4.1588830833596715,3.94831628844545,3.9909493675635574,3.737207934214161,4.189132868127786
421,2.5649493574615367,3.075785804426653,2.9113979671378494,2.7381439680027753,2.6489857981614526
422,3.4339872044851463,2.838154310916769,2.9710404668180925,2.85488150492817,3.478380272080488
423,4.356708826689592,4.4077285239452255,4.398493773888406,4.2583630854993455,4.68006512480178
424,4.941642422609304,4.84406032884611,4.8403701602029,4.685797215377983,4.602239271864017
425,4.770684624465665,5.021498412935905,4.92041064127548,4.689201877823976,4.3728253233496845
426,2.3978952727983707,3.258424956841982,2.986446665418785,2.9054478157806787,2.7116528927142727
427,3.332204510175204,2.64362733222121,2.817425777927718,2.668986229636862,2.6541009224163314
428,4.189654742026425,3.670563140499225,3.6261024827496717,3.6707259507951293,3.7392943819925053
429,2.6390573296152584,3.0813806596148186,3.0079402997930282,2.9631283398142525,2.6943588741875106
430,3.2188758248682006,2.5553249802324314,2.6341686496118477,2.203622693015181,2.6869622094351984
431,4.700480365792417,4.396163672698059,4.4406032263670765,4.377588230279429,4.273923651666544
432,4.820281565605037,4.941387563053273,4.856527321012217,4.82748073527072,4.6767112892890985
433,3.7376696182833684,3.8816177981954274,3.9544558843942657,3.8130880544911543,3.4951355722662383
434,3.4965075614664802,2.967386171126479,2.852630146120145,3.000874064070391,2.4403067638383846
435,4.804021044733257,4.43413516322988,4.6046572065362374,4.473572794229775,4.622064996302804
436,5.4680601411351315,5.13478217139954,5.213991174057132,5.193588761697804,5.493465466797826
437,5.652489180268651,5.405447590350987,5.538047811328702,5.59993718623477,5.734062586699177
438,4.804021044733257,4.867857719347578,4.89805510789077,4.6000416383088645,5.1242350143143085
439,3.1354942159291497,2.8552471780312785,2.874452121827452,2.573821075964078,2.269011818105498
440,3.8501476017100584,3.534673186957561,3.685296765255186,3.5057828658360046,3.754256431045392
441,5.389071729816501,4.954146618302454,4.901676166191961,5.051735767369737,5.4850889587941705
442,4.9344739331306915,5.061180108625375,4.817938814369547,4.954032800422102,4.957338429699452
443,5.030437921392435,5.439790616197931,5.099613230131886,5.195666878853887,5.528877861520291
444,3.7612001156935624,4.786472568220261,4.526824461644918,4.428212282348916,4.58217168079395
445,4.02535169073515,3.498007719782826,3.475306216663696,2.8876773328938614,3.957529334711889
446,5.0369526024136295,5.068220493869518,5.015612106318289,4.999879830868194,5.458852464071702
447,4.356708826689592,4.533817819470016,4.454431038659078,4.127882045009203,4.336348661667454
448,2.6390573296152584,2.783036862290884,2.6749741905316884,2.483873623569454,2.054310676189852
449,3.1780538303479458,2.748450839607442,2.8147542276023554,2.6910756750849227,2.9261590635120083
450,4.820281565605037,4.634108364910814,4.53418875327862,4.615802694026194,4.728684751756976
451,3.828641396489095,4.138291161591719,4.056058877288447,3.8589608092915886,4.113513655484148
452,3.9889840465642745,3.783568382949708,3.7027396932034247,3.805611763263808,3.764455713897335
453,2.1972245773362196,2.8849103246063925,2.8866591080669997,2.822910769345037,2.346155217927632
454,3.2188758248682006,2.4309534356261473,2.6984651243771025,2.3984854910014795,2.3192148615237422
455,4.709530201312334,4.361861931546152,4.431883799673035,4.308064522916073,4.04164075956256
456,5.278114659230517,5.222854914737792,5.132496825012323,5.275565567520494,5.4407091594079695
457,5.44673737166631,5.263813655928765,5.238092445114198,5.192852256659238,5.364837306135386
458,4.867534450455582,4.924193519860417,4.886168441878707,4.628590128565821,4.856041125099504
459,2.0794415416798357,2.9812180637127867,2.6631922959923444,2.7320300335417023,2.35076766094361
460,3.4339872044851463,2.5957138213262834,2.7964102974570393,2.4294813196182408,2.635753370771603
461,3.6375861597263857,3.830083487441715,3.7044708701686138,3.7458707307314922,3.924826607992238
462,4.127134385045092,3.741393392629699,3.740425116098686,3.8380235728808385,3.7081104112516554
463,4.174387269895637,3.666534045241551,3.6959631842392935,3.6219647284586944,3.535117250934153
464,4.584967478670572,4.245994578585769,4.398920048845017,4.14801667797273,4.31178547244744
465,4.6443908991413725,4.420286058173247,4.555296877751635,4.132216815270628,4.330339166436923
466,5.337538079701318,4.8426405603123515,5.104071604601935,4.893219180384618,4.921012207703486
467,5.214935757608986,4.98382027127228,5.251211139899777,4.741992769305025,5.2088410297254715
468,3.871201010907891,3.9529702244711866,3.9803540979290872,3.8490475117727496,3.8578060545433663
469,4.406719247264253,4.425894642773192,4.513438183960551,4.329193216150879,4.578494819633818
470,3.8066624897703196,4.211623849835513,4.460719143472345,3.9561291612394958,4.455003044592566
471,2.995732273553991,3.4458867289155686,3.669448652518438,3.280919684825701,3.6227842714268825
472,3.044522437723423,3.3362919666147137,3.440691224070927,3.228592017927693,3.0473091410499213
473,3.5553480614894135,3.4222551237893133,3.4707107475512036,3.168516867018816,3.480849002472461
474,4.356708826689592,4.292040555407779,4.409956958100011,4.073962573082674,4.443348521620273
475,4.820281565605037,4.679692734016032,4.787432168151882,4.503832670047411,4.985725184931904
476,4.663439094112067,4.647771348097144,4.609441294723363,4.257839543822939,4.684855862064838
477,4.430816798843313,4.683795762530984,4.441516885307197,4.456056173682008,4.819206657044472
478,4.174387269895637,4.892178639722162,4.8418750521077785,4.715481008484303,4.974019460911588
479,4.330733340286331,4.368716754426733,4.469074735397655,4.1672334547447365,4.677493247155915
480,5.003946305945459,4.511543680405475,4.656176593066524,4.294842365153804,4.388055218805221
481,5.030437921392435,5.123637857626885,5.152747157374823,4.849313343013864,5.495345259233455
482,4.0943445622221,3.9867396218880935,3.925301309071884,3.7350800252046343,3.8209386089258803
483,3.58351893845611,3.2730108271450344,3.123006360886016,3.27541634259408,3.0541513839105376
484,3.367295829986474,3.794526900967672,3.6111657341562764,3.532318467305067,3.6662896729415095
485,4.143134726391533,3.81823394666463,3.7947644770454545,3.921609290119516,4.071543136386312
486,3.9889840465642745,3.9683472338145354,3.9759349570209954,3.9338722931019467,4.059464353715292
487,3.044522437723423,2.91001252094383,2.6896095113958483,2.978480194490986,2.4588275813992757
488,3.1780538303479458,2.891542437295768,2.689206807502941,3.076679237143426,2.6006173428134103
489,4.574710978503383,4.404588354940725,4.288216603193069,4.465193932125861,4.164238093516709
490,5.093750200806762,5.159247043979189,5.02682404193973,5.269018973601788,5.143493506510438
491,5.017279836814924,4.858771981157611,4.82489873312013,4.870566738956509,4.723198807203021
492,4.955827057601261,4.752018917633502,4.8210863888804285,4.470368083143556,4.490810569446827
493,2.5649493574615367,3.0183259481777966,3.0139551169603447,2.9291204190737354,2.5923085418386536
494,3.295836866004329,3.3896532595373086,3.2678356378486546,3.63074977378037,3.3232237683454393
495,4.007333185232471,3.681584115682779,3.610245268752025,3.7192845421310077,3.678908217233404
496,4.700480365792417,4.634717357029377,4.811230163932523,4.577145628957949,4.39767357835566
497,3.295836866004329,3.544298923656715,3.4358985703944267,3.3688091965699942,3.4030141027774428
498,4.219507705176107,4.016836334118225,3.9604594664502457,3.859116013578576,3.6386010461933376
499,4.9344739331306915,4.678940461735691,4.776835906974567,4.682901303169306,4.723301172529052
500,4.110873864173311,3.91296568734889,3.777950782289868,3.8318649697958946,3.8009044845737567
501,4.219507705176107,3.7063222515392797,3.7480184723069483,3.5084276440604683,3.5090353570226114
502,4.1588830833596715,3.8316719142998203,3.7497937714415963,3.693965295064307,3.7967044376959347
503,3.784189633918261,3.59966565744193,3.4683153616009834,3.6819727807191653,3.301062121637286
504,4.007333185232471,3.692571146856174,3.7882704780092893,3.7539476995402152,3.687171379750749
505,3.970291913552122,4.237354531436982,4.207260084971016,4.088676117310378,4.144063316922008
506,4.290459441148391,4.352335622651923,4.380261447734368,4.339535585447833,4.463090993718608
507,4.59511985013459,4.6603642936351175,4.662504200355817,4.558394737625039,4.640272609331209
508,4.406719247264253,4.340886532484023,4.215262936352932,4.2582442068277615,4.469518180496742
509,3.784189633918261,3.797175288891953,3.723531237372295,3.7068060714308393,3.7415803276380153
510,4.7535901911063645,4.191137537066321,4.2511872982827486,4.3112065358284415,4.187400337014872
511,4.74493212836325,4.438727375878045,4.476498617053078,4.354975185663311,4.8065973510377
512,4.836281906951478,4.774284815910271,4.688312520697878,4.70002315159765,4.910855693419216
513,3.828641396489095,3.6414609417535786,3.62896108265898,3.571780038553048,3.748577220932604
514,3.713572066704308,3.7474687959394406,3.765179433477508,3.830677962408803,3.948616565031801
515,3.1780538303479458,3.28653209725376,3.3790469457926307,3.223880664836617,3.5717680012552355
516,3.784189633918261,3.6183580730114975,3.7928859804216337,3.8073249503601105,3.7690151759475286
517,2.995732273553991,3.4599050027692835,3.678313770166781,3.385799762777146,3.321099995641876
518,3.7612001156935624,3.347449552352466,3.346207648504835,3.4030652695551122,3.527678032907265
519,3.970291913552122,3.6363821328414208,3.6995928486751315,3.664285822133574,3.6505302493473915
520,3.6888794541139363,3.5443126659800077,3.520990408555032,3.679323039864469,4.007116487611954
521,3.5553480614894135,2.8719183890282114,3.199443311871566,3.273582720567938,3.2874032060975886
522,3.2188758248682006,3.2266157143992515,3.313182096828508,3.3420692664720515,3.41695749548277
523,2.995732273553991,3.562571678103992,3.380821233305791,3.7335919581150656,3.4783890399567454
524,4.060443010546419,3.382461833037042,3.2942423942608703,3.5269630042109483,3.623606811299303
525,3.044522437723423,3.5980423992482575,3.541103829808205,3.780926135741581,3.4066319329378736
526,3.1780538303479458,3.379718775895484,3.2362489819391973,3.4474465121150093,2.9530584823455763
527,3.8501476017100584,4.157727331004879,4.214604363952414,3.8416077627533767,4.292048113586155
528,4.844187086458591,4.465186682987703,4.490780843167884,4.227344957905666,4.375928817258696
529,4.02535169073515,3.8297724096069787,3.6238095825248178,3.7292053985726117,3.356161522080298
530,2.4849066497880004,2.4705558270997034,2.6898929974604378,2.3679899826693713,3.2318317432804746
531,2.833213344056216,3.277388705233047,3.217496624085832,3.2331965743679816,2.9475068781533027
532,3.5263605246161616,3.4341068643875596,3.58195517402807,3.2489765289492456,3.8321566720373843
533,3.970291913552122,4.264065226522549,4.05103685470224,4.126010480751569,4.411976383615487
534,4.564348191467836,4.495779013519857,4.449470531850746,4.490550519563571,4.578539522247244
535,4.7535901911063645,4.589528905787066,4.5078840639009305,4.651578174996617,4.601373118771686
536,4.624972813284271,4.996637912352361,4.827503228264511,5.197930306809904,4.846331978895433
537,4.477336814478207,4.5666057329337395,4.475563489582072,4.417242477202083,4.719782878819245
538,4.532599493153256,4.572613387244374,4.210100647178548,4.3964596274209375,4.8671357414442085
539,4.762173934797756,4.619052157020397,4.347460743310696,4.386266531712018,4.457950915286675
540,4.127134385045092,4.4705376657457565,4.3391566547669616,4.267874036157505,4.08328592851764
541,4.007333185232471,4.165498689021154,4.229378721839732,4.106591586856796,4.110558009058931
542,4.02535169073515,4.436664608314441,4.4789995929776305,4.456664597385457,4.3690424257145715
543,4.48863636973214,4.33634743119113,4.227298751757252,4.124779644587728,4.711817622406384
544,3.4339872044851463,4.091658620690653,4.165143984371426,4.104500358577738,3.688493447444084
545,3.4965075614664802,3.2613378874599745,3.2171554432721665,3.122144203308495,3.30079520687268
546,3.9512437185814275,3.646906252436742,3.6537635326086635,3.636650084625171,3.579897659209637
547,3.912023005428146,3.6941233067028643,3.6587610337217322,3.6260372072506404,3.871306898236294
548,3.258096538021482,3.436249366950446,3.410678167917159,3.3552305004795318,3.45456972208067
549,2.70805020110221,2.507978413046221,2.898536228106135,2.350357834299287,2.365177945279292
550,2.9444389791664403,3.3614196289023432,3.364694113452212,3.1886956485074913,3.080457431096888
551,3.912023005428146,4.024055026643917,3.882655620869707,4.020657055266103,3.9919434198715
552,4.330733340286331,3.478254965241584,3.465737333310178,3.6891647953469002,3.680993182804541
553,3.044522437723423,2.7232994869589486,2.8825175801627485,3.014633024387653,3.5750799587672963
554,2.1972245773362196,2.3824174758012013,2.714656116107162,2.7056970990506666,2.6735284914863686
555,2.4849066497880004,3.233503756689768,3.1529321828959738,3.3607287160967907,3.6658099843499947
556,2.995732273553991,3.2282148893546028,3.187955601317965,3.1786831306487393,3.1869133227119053
557,4.454347296253507,4.16011588817372,3.8054320442262504,4.002276118797164,3.920377034524014
558,4.653960350157523,4.4927790997223065,4.595856701408064,4.760832728795521,4.4908033719887035
559,3.7612001156935624,4.167868553949095,4.003441358417289,4.3784023045239415,3.560579839949699
560,2.995732273553991,3.2092626307176486,3.216742737856218,3.2139529754252356,3.666222014524587
561,2.70805020110221,2.427248561537717,2.863760746818297,2.6404004903803795,2.832660897005746
562,3.1780538303479458,3.886853479601771,3.4006619727517267,3.87820469941694,3.5318333701073055
563,3.7376696182833684,4.059189146800873,3.8895602237940303,3.8813202029007714,3.7707726150588217
564,4.51085950651685,4.390791016131265,4.386924707093575,4.451333258891991,4.715402361170428
565,5.204006687076795,4.907202819651567,4.833888501420361,4.91006398313783,4.4807727564054485
566,4.804021044733257,4.68403592506809,4.672700909141596,4.581626345076806,4.36240590476703
567,4.836281906951478,4.739139913652857,4.674915825831649,4.828373671506091,4.5569101027078
568,4.672828834461906,4.410265145651494,4.359571421641041,4.7000859991178485,4.734585701314405
569,4.499809670330265,4.366757465831122,4.074954988950623,4.64476592189226,3.6778644372562326
570,5.003946305945459,4.675785542506271,4.452206647095996,4.922735641600903,4.77599066570005
571,4.77912349311153,4.861127053635822,4.697601817676508,5.167216555710206,4.669716228634968
572,2.772588722239781,3.8632678811173697,3.6799760098905074,4.111165416295658,3.778222783394912
573,2.9444389791664403,2.468186271316814,2.6719355853402447,2.3373246464162434,2.866538654190459
574,2.1972245773362196,2.3463466191093136,2.9494471611830533,2.6377502629677614,2.8570324965603833
575,3.2188758248682006,3.701263630125921,3.684676373890896,3.584582160207373,3.854202422721046
576,3.5263605246161616,3.500042704580739,3.3740172464844624,3.385102999949065,3.819349876684389
577,4.143134726391533,4.568708512411794,4.322454500018184,4.852171504831766,4.495765225769683
578,4.248495242049359,4.539058674138363,4.500341382516162,4.879306917262188,4.569229934783531
579,4.219507705176107,4.660688569850284,4.424915339732148,4.969091889354846,4.652067162123439
580,4.836281906951478,4.587186939618769,4.412397415473798,4.749265376431543,4.631460010122285
581,4.290459441148391,4.804728144649351,4.50061941455602,5.121654673448003,4.604353403561724
582,3.9318256327243257,4.460425566335674,4.274467497831988,4.630793411158627,4.691723289429623
583,4.6443908991413725,4.65774199310161,4.446992906453299,4.842522629268074,4.22375818712713
584,4.6913478822291435,4.598835629527491,4.503721736806895,4.916072005118346,4.424859267780501
585,3.912023005428146,4.369261835354112,4.400470269332181,4.680470061450901,3.9407872540280473
586,3.58351893845611,3.9690323803772225,3.9872546354182736,4.256774885396497,3.6276835101905602
587,3.5553480614894135,3.3316262478003824,3.521983580173652,3.2451197220114563,4.097705449331934
588,3.6375861597263857,3.6409355353799038,3.6402061320638155,3.7475934221995626,3.9291915233443198
589,3.58351893845611,2.8910204455871593,3.1390661807518305,3.392487754244106,3.495738499590328
590,3.871201010907891,3.998018666361596,3.8324401618393718,4.345724886135734,4.44353531681671
591,4.204692619390966,3.6131164213767377,3.6257405065016797,4.007435536872641,3.975126346993369
592,4.499809670330265,4.202013849124013,4.170782523385164,4.545950240506419,4.534827008205531
593,4.897839799950911,4.840988677979872,4.702962869209503,5.130523763211855,4.739123997445252
594,4.143134726391533,4.385403056906305,4.242753035487896,4.577604044003401,4.115330425049233
595,3.7376696182833684,3.6625650662678506,3.6478469734423236,3.887298898250421,3.447458461895754
596,3.9318256327243257,3.9621685817118415,4.0501012829118315,4.209532496288708,4.092496740839284
597,4.51085950651685,4.274004104447483,4.350185887169528,4.377708775413861,4.402217475171058
598,4.653960350157523,4.50153593957226,4.627069445290445,4.857505165635731,4.707849871635989
599,4.330733340286331,4.245456854627153,4.3348569467555595,4.6036877594516925,3.8318951368889733
600,3.970291913552122,4.129048093034337,4.310091953110223,4.42306481496318,4.2678384674310195
601,4.465908118654584,4.070539604795588,4.062412741672918,4.34914142995056,3.95000529441205
602,3.8066624897703196,3.710686889105415,3.373050482505087,4.1486514127643295,3.5766456775487647
603,3.295836866004329,3.624274474244499,3.5636987824723683,4.124793058449529,3.7704048925798994
604,4.219507705176107,3.6811429723168416,3.7324306920502215,3.741072256980493,3.6905355449468287
605,4.31748811353631,4.438003778659624,4.264287955810363,4.66468422034941,4.43082033160467
606,4.110873864173311,3.4894098876762003,3.432910203297485,3.756039418125338,3.517540690627345
607,3.091042453358316,4.046489075286902,4.150865556031854,4.0722620425651455,4.396838330104497
608,4.174387269895637,3.9514773913977805,3.9454533691468834,3.8780397241259106,4.19190367695634
609,4.07753744390572,4.162748095995202,4.300860360422754,4.262277897180067,4.371819598227004
610,4.51085950651685,4.174465713765317,4.285773751829803,4.277854727150663,4.466226322426019
611,3.713572066704308,4.205187664751762,4.161523774914193,4.262932467978686,3.748569191562897
612,3.9889840465642745,4.4032844465805985,4.465709208450308,4.316937520324013,4.584531118063627
613,3.7612001156935624,4.144216401803104,4.269666718239994,4.339163824689475,3.765428231617806
614,4.5217885770490405,4.316144822067512,4.38422110920762,4.453186155878066,4.079237434268741
615,4.406719247264253,4.43680690098899,4.4255933940346175,4.572888881732413,4.336241955355565
616,4.795790545596741,4.839536716667067,4.869003262111331,4.927998797039765,4.9314916127536375
617,4.07753744390572,4.249847133649162,4.238600718659922,4.265278279335833,3.943933726040484
618,3.1354942159291497,3.5148384709936535,3.1882150080082488,3.775868989195738,3.4961829793389674
619,3.6635616461296463,4.478951747287173,4.477172855752952,4.508578198287868,4.092513424271217
620,4.394449154672439,3.9555083657883907,4.163682002566466,4.037456095125805,3.7736761142313053
621,3.8918202981106265,3.505691961747046,3.6474502417036,3.7386344407655803,3.8793503570967354
622,3.9512437185814275,3.564445463167937,3.416630764910377,3.702440645496073,4.018326613327339
623,3.5263605246161616,3.5967985266267517,3.6637837542179783,3.8469580598669526,3.8930214776754206
624,2.70805020110221,3.4197510327336844,3.3818826762368097,3.7277996605872694,3.4033404155710625
625,2.8903717578961645,3.3308182365394083,3.3861107626457323,3.405686113085368,3.5721744513636526
626,3.091042453358316,3.263504027096797,3.3482654371994993,3.5638792717122056,3.5561214126461573
627,2.6390573296152584,3.48276942372363,3.607683184462446,3.8992930332345317,3.463968237365951
628,2.70805020110221,2.647501281074363,3.0899713371491093,2.818889405370761,2.5792545153956676
629,2.5649493574615367,3.5328510567242617,3.3792104781756565,3.5489291399453045,3.6217917908895347
630,2.5649493574615367,3.2999609975420268,3.356872094316648,3.154612433943797,3.7728854179529723
631,2.833213344056216,3.463645662648392,3.3612894766767867,3.2342033375706207,3.792918590286881
632,3.367295829986474,3.8122547621971776,3.8100449768169176,3.684180245519939,3.9412264070844785
633,3.367295829986474,3.5016308546910264,3.5345620581198025,3.6450394309564933,3.9918876191666994
634,3.258096538021482,2.73640075232208,3.0300545836375243,3.3973104486499466,3.6287789919583497
635,2.4849066497880004,2.8345483526494935,2.9363061905766563,3.2924661542334333,3.0421736743071883
636,2.3978952727983707,2.634969903569362,2.824762853447334,3.2073721287554933,2.8649960502213605
637,2.772588722239781,3.448553991445654,3.230148791757343,3.7276944914930823,3.6009903195439437
638,3.8501476017100584,3.4158968605732136,3.305785185291606,3.663674042387847,3.4839417178013194
